output,r2,rmse,mae,nrmse
cap_CoalOldScr_coal-CCS_mod_p63,0.5767571685809844,731.2107561443975,441.43376912251176,0.1796586624433409
cap_CoalOldScr_coal-CCS_mod_p64,0.4588112858725223,144.44381815859285,100.52220211075746,0.33205475438756976
cap_CoalOldScr_coal-CCS_mod_p65,0.6493272088186157,91.7223892511955,44.9239072560952,0.23458411573195778
cap_CoalOldScr_coal-CCS_mod_p67,0.6208388878748116,492.61722629462577,327.6863085086481,0.20398784346299248
cap_CoalOldScr_p63,-0.8993592137215767,152.13204528965107,60.90293958378738,0.09424034054987561
cap_CoalOldScr_p64,0.435413959148524,81.6003441033648,43.826123339393696,0.18758699793876968
cap_CoalOldScr_p65,-0.011302257116861503,42.368284227534595,20.21410219086313,0.10835878319062556
cap_CoalOldScr_p67,0.6886051283615207,235.65681418586257,167.91730389673785,0.10075224486723897
cap_Gas-CC_Gas-CC-CCS_mod_p67,0.5101980635094324,663.4028232687474,154.79067994866654,0.07097409798112748
cap_Gas-CC_H2-CC_p60,0.5799824892599061,28.38688350709371,12.08526977052094,0.12238311467668984
cap_Gas-CC_H2-CC_p62,0.19381495023561113,111.44134276170485,39.71847726307509,0.0821522979567915
cap_Gas-CC_H2-CC_p63,-4.178891053912538,2.2128712832308493,0.24417873258255487,0.10312239421305018
cap_Gas-CC_H2-CC_p64,-0.729244400537449,94.45949918851507,25.188631632836074,0.09398955143135827
cap_Gas-CC_H2-CC_p65,0.6560878147839151,60.90466768098305,19.797404679242742,0.05963886334165447
cap_H2-CC_p60,-0.0908087628652654,13.119166613387474,6.175438392523126,0.09841849742367573
cap_H2-CC_p61,0.8187727159505659,347.4648348010285,140.65497005871367,0.056251593935042594
cap_H2-CC_p62,-0.5775482707616073,2.299948259135478,0.8385491122165366,0.10935885923854842
cap_H2-CC_p65,0.5871038304177125,18.974725847088838,4.28596760082853,0.047220646525438545
cap_H2-CT_p60,0.6788141747350197,176.54068471822288,51.360109636099835,0.05330206660390296
cap_H2-CT_p61,0.8057784521301783,360.4131806554003,151.8713418008311,0.04492643819955399
cap_H2-CT_p62,0.7796491634126768,112.46453128303365,31.30548243440836,0.04142657096875626
cap_H2-CT_p63,0.14524882206836753,144.72365239571624,25.34729322401714,0.0791312759503471
cap_H2-CT_p64,-0.2004575209605679,361.1239260602185,96.44535068745051,0.07583618562226525
cap_H2-CT_p65,0.36883660902335247,330.25852123278014,98.3998576459528,0.08005787509547505
cap_H2-CT_p67,-3.1822845338783674,69.1109668150916,8.783651001580536,0.09267047476572428
cap_battery_li_p60,0.480668193240703,676.1619424313322,516.1114778345342,0.12299976590352409
cap_battery_li_p61,0.48427766958539853,642.4523836361601,447.8402043569628,0.15456580589789393
cap_battery_li_p62,0.3679734488931752,369.5512529510194,254.78574387828013,0.11309188649186344
cap_battery_li_p63,0.8214896612425081,1521.8250273289716,1107.7931824587909,0.07840210295818954
cap_battery_li_p64,0.5261217625307157,860.8247231832701,626.2022672850932,0.10851222510791085
cap_battery_li_p65,0.7226959342454409,1648.2970459315352,1232.4218169950973,0.10465468196689734
cap_battery_li_p67,0.7634991952574849,1158.9928363013016,888.4988277137247,0.07982227750711456
cap_coal-ccs_mod_p67,0.9164136254576556,460.6966368673899,314.3142631168988,0.07600841519104926
cap_electrolyzer_p60,0.7537222730244713,88.30705715365025,27.286427607821356,0.047655880726236194
cap_electrolyzer_p61,0.8110496643817598,323.28609148965796,139.3817710966043,0.05508230497116124
cap_electrolyzer_p62,0.7852106070834834,78.7901291177843,26.89195788086643,0.045583865842460755
cap_electrolyzer_p63,0.036824319751909806,80.16895336839556,13.951257054907353,0.08139980023616541
cap_electrolyzer_p64,0.4363672409187108,168.30641914017292,51.05433842047022,0.05424709710243456
cap_electrolyzer_p65,0.45529997846235815,209.49460209717657,71.61332113525648,0.07083998128502729
cap_electrolyzer_p67,-3.1825222721709574,41.81978598550867,5.315121216429572,0.0926731086141852
cap_gas-cc-ccs_mod_p63,0.8966609750735357,318.05124578365417,103.70081375060975,0.03888229440794301
cap_gas-cc-ccs_mod_p64,0.5164296033339827,402.450776727042,144.8850415476828,0.0616414050682779
cap_gas-cc-ccs_mod_p65,0.2969943507719516,279.7750196485081,71.51949235587456,0.0913281015218128
cap_gas-cc-ccs_mod_p67,0.8051642839095117,1340.7634878455142,739.154250912084,0.08310742481625516
cap_gas-cc_p60,0.16582873982382895,416.16424946398934,212.27367818025863,0.08638238608699589
cap_gas-cc_p61,0.12496425138892953,253.4870791003494,87.57800038193791,0.07457563129735527
cap_gas-cc_p62,0.313204995057087,304.9985697459778,178.5267067141495,0.10876739506017785
cap_gas-cc_p63,0.9181269886864921,2246.3751087188703,1663.537934447274,0.07442971519914504
cap_gas-cc_p64,0.8621557645861206,1003.3050944911121,645.5057456650591,0.06259194414220257
cap_gas-cc_p65,0.9148888684570097,1146.25291436068,780.0037191381815,0.06248177205831962
cap_gas-cc_p67,0.9433985576048659,1802.1032166340044,1367.994301401749,0.06063360276879152
cap_gas-ct_p60,0.3110056908129877,1026.1719974813175,771.9900908911972,0.183624401074308
cap_gas-ct_p61,0.5123103112808813,772.6242420114573,578.8561562526991,0.12724075808278612
cap_gas-ct_p62,0.39962331863646794,719.4905164840823,515.8289115148966,0.14796275250051233
cap_gas-ct_p63,0.7899767408142164,2627.912244850971,2007.7327899931681,0.09034254673523168
cap_gas-ct_p64,0.6877684708798142,992.7871866861617,758.5515822206589,0.10205768031253461
cap_gas-ct_p65,0.6954746501382726,1714.947323764958,1354.4652472189105,0.11475505939363399
cap_gas-ct_p67,0.9183650308638968,1293.1829467680795,927.4264018362751,0.056522212500925276
cap_hydUD_p63,0.2329832462091348,0.9654466686070694,0.3531846437606709,0.16090777810117823
cap_nuclear-smr_p67,0.6272052807323374,155.79553914848162,41.94883012614008,0.05405589483998259
cap_nuclear_p65,-2.3127752379645288,6.775107776021444,1.582006834683642,0.08247656891368234
cap_o-g-s_p62,0.4759663373857528,16.139056724339373,11.296540647573408,0.3586457049853194
cap_o-g-s_p63,0.48274608003607533,261.8870087782162,160.36096473644318,0.2572816669399904
cap_o-g-s_p64,0.3286824469243693,39.216118677574535,29.72424740493082,0.3295472157779373
cap_o-g-s_p65,0.29693421009544385,18.615975843715667,14.152406969567817,0.4081783435523276
cap_o-g-s_p67,0.4180638553628212,11.158745972240755,7.246105588429686,0.29996628957636434
