output,r2,rmse,mae,nrmse
cap_CoalOldScr_coal-CCS_mod_p63,0.3485620246864878,907.1608551192369,715.6910308491713,0.2228896449924415
cap_CoalOldScr_coal-CCS_mod_p64,0.17976317502460804,177.8255767023871,152.1868707292209,0.40879442920088993
cap_CoalOldScr_coal-CCS_mod_p65,0.38392226548832187,121.57438481162862,101.04588289102774,0.31093193046452333
cap_CoalOldScr_coal-CCS_mod_p67,0.38388380997229155,627.9557058084724,511.30215146541946,0.2600301479135446
cap_CoalOldScr_p63,-0.010615035163997089,110.97113491421906,34.71519164059421,0.06874263423995133
cap_CoalOldScr_p64,0.19655224457290132,97.34322781290594,64.01588672988011,0.2237775352020826
cap_CoalOldScr_p65,0.015504625842414965,41.802978673851065,14.870792492720168,0.10691298893568048
cap_CoalOldScr_p67,0.32266388879845087,347.55727961270327,268.9075575013288,0.14859394693043956
cap_Gas-CC_Gas-CC-CCS_mod_p67,0.06231987453732668,917.8979967500961,349.8179233163956,0.09820124375869688
cap_Gas-CC_H2-CC_p60,0.20038281251478063,39.167430136265,23.611524581771246,0.16886080829408087
cap_Gas-CC_H2-CC_p62,0.07064776115277449,119.65177371271766,49.37832119804367,0.08820486115394864
cap_Gas-CC_H2-CC_p63,-0.024004762915381228,0.9839856246307541,0.15444310387842589,0.04585488286286441
cap_Gas-CC_H2-CC_p64,0.012173249719743318,71.39336316295605,21.576658040555746,0.07103817230144881
cap_Gas-CC_H2-CC_p65,0.056832315131465805,100.86053145777326,39.093231113688404,0.09876430955479915
cap_H2-CC_p60,0.03059759455349731,12.367558835621637,4.764911236749685,0.09278002126741008
cap_H2-CC_p61,0.25913984296696324,702.5337407449573,459.70279468679774,0.11373422214849943
cap_H2-CC_p62,0.0074493827558099746,1.8243286118231223,0.47128894459439324,0.08674390611735469
cap_H2-CC_p65,-0.015296794284520576,29.75442693686269,6.522554821095303,0.07404709234142338
cap_H2-CT_p60,0.11546680059629377,292.9703638507226,134.65060238504978,0.08845511091035772
cap_H2-CT_p61,0.1896978531608201,736.1654895661968,406.4445187661537,0.09176493853942128
cap_H2-CT_p62,0.05179818496169075,233.296711379074,84.92948742230236,0.08593538478722727
cap_H2-CT_p63,0.028078232547059878,154.3246549884296,43.505294256061845,0.08438086420345897
cap_H2-CT_p64,0.020795739970111526,326.15159895827145,102.03484626720817,0.06849198132464257
cap_H2-CT_p65,0.08694539434217219,397.22036608335,169.88095611373427,0.09629007704199488
cap_H2-CT_p67,-0.020416455868080607,34.13727945580702,4.972209710834086,0.04577447024932998
cap_battery_li_p60,0.3348713535219566,765.2107956017486,568.3046395684061,0.13919853043995142
cap_battery_li_p61,0.3690048288372092,710.6340198208276,540.5521912831795,0.17096943333044218
cap_battery_li_p62,0.3047269756223685,387.60083801481323,272.4660148412763,0.1186155090177228
cap_battery_li_p63,0.40794261126128295,2771.50034936161,2057.310973323887,0.14278346842585835
cap_battery_li_p64,0.29377035714724886,1050.882888668004,753.0649390308045,0.13247022013436785
cap_battery_li_p65,0.579528091244679,2029.6719737991848,1577.7098138817155,0.12886917163346143
cap_battery_li_p67,0.47774259190495316,1722.2918429903455,1360.3633837665009,0.11861786642111338
cap_coal-ccs_mod_p67,0.5595309248499092,1057.559982025892,841.1945202936405,0.17448240722972916
cap_electrolyzer_p60,0.14636635948511512,164.40635642885596,77.99188624533222,0.0887237098047126
cap_electrolyzer_p61,0.2469978242957248,645.3737581302605,392.22170641336146,0.10996041927418543
cap_electrolyzer_p62,0.07853473965223745,163.1942603680005,67.6898085796008,0.09441570097891142
cap_electrolyzer_p63,0.028389105128704184,80.5192363987016,22.867839203290256,0.08175546121831652
cap_electrolyzer_p64,0.026572176317798735,221.1843751753914,75.61479356064773,0.0712902712741325
cap_electrolyzer_p65,0.11136435193710836,267.58145236846275,123.52521376162902,0.09048187823574376
cap_electrolyzer_p67,-0.020416455868080385,20.656246219132445,3.008651822214231,0.04577447024932998
cap_gas-cc-ccs_mod_p63,0.10221007155370654,937.459006576324,441.8064602365568,0.11460592458698597
cap_gas-cc-ccs_mod_p64,0.0730359614482905,557.2041724249121,245.55812709360026,0.08534422116788201
cap_gas-cc-ccs_mod_p65,0.06889175271751513,321.9805323941821,137.73097869412018,0.10510541930257712
cap_gas-cc-ccs_mod_p67,0.5283842875687113,2085.9890358648317,1621.0054666074675,0.12930034158690049
cap_gas-cc_p60,0.14780132751766595,420.637109728138,245.93968149945388,0.08731080880170171
cap_gas-cc_p61,0.12461760976796499,253.537283032936,120.36275749832193,0.07459040124136797
cap_gas-cc_p62,0.12104268872998492,345.0389554175547,227.66252469202482,0.12304644053350411
cap_gas-cc_p63,0.7278932184181879,4095.2609379602086,3211.2627659674054,0.13568931746773027
cap_gas-cc_p64,0.4804208380090741,1947.8906619963088,1438.0558227116385,0.12152062635805844
cap_gas-cc_p65,0.6022413350653472,2477.9759971963426,1933.9677037862073,0.13507344625523965
cap_gas-cc_p67,0.5685392909224463,4975.497805031288,4008.5826921704033,0.16740570390343573
cap_gas-ct_p60,0.3222943035122833,1017.7307812999192,809.8788750690205,0.18211392011258573
cap_gas-ct_p61,0.26733706399332036,946.9971126213981,718.1826676401288,0.15595761038827127
cap_gas-ct_p62,0.11786055707469545,872.1311258789751,660.4616159990993,0.17935319364182176
cap_gas-ct_p63,0.4714387035119366,4168.932286749203,3341.218479568018,0.143319839043185
cap_gas-ct_p64,0.4148110784850675,1359.1451296338028,1080.550918344417,0.13971896595635072
cap_gas-ct_p65,0.25678535747089826,2679.144809225163,2186.91810156022,0.1792739738686672
cap_gas-ct_p67,0.5990859270570879,2865.810721219114,2297.0024485758095,0.1252583503184926
cap_hydUD_p63,0.09028516216310156,1.051425491899712,0.5103116481860633,0.17523758198328532
cap_nuclear-smr_p67,0.019176075482956856,252.70606658281548,85.97055402182893,0.08768063986483816
cap_nuclear_p65,-0.013279377053384112,3.747009760744951,0.4666682759750398,0.04561410961550779
cap_o-g-s_p62,0.2841488346491352,18.86296345000099,15.819183038173644,0.41917696555557754
cap_o-g-s_p63,0.17906646934357995,329.92563196026856,249.36037128656756,0.32412381565995535
cap_o-g-s_p64,0.04733927925676418,46.7164395810382,38.58643491884823,0.3925751225297328
cap_o-g-s_p65,0.14719729270919824,20.5027496500842,18.46847134010622,0.44954819777898164
cap_o-g-s_p67,0.18293613833772526,13.222261008552541,10.288433857572404,0.355437123885821
cap_pumped-hydro_p61,0.05126867575504446,112.58185598997704,43.48170119413546,0.08321886861277386
cap_upv_2_p63,0.34831942154342266,515.0083526196662,339.8494307199266,0.11075252923538523
cap_upv_3_p63,0.606323180940123,8564.844410453365,6996.109026668881,0.15828899181359476
cap_upv_3_p64,0.6299940441192557,5946.52477315607,4574.590355131517,0.14258918174633148
cap_upv_3_p65,0.34173950175708967,2160.761039117817,1584.7672663379856,0.14973283635610513
cap_upv_3_p67,0.5577433796081406,2999.3301183460767,2396.4492043918976,0.15159981174164627
cap_upv_4_p61,0.26453979282884743,1506.288361884416,936.5742496548586,0.12944129637121238
cap_upv_4_p63,0.4122332695019564,5009.355609184858,3801.335337904441,0.14709422535074534
cap_upv_4_p64,0.38883924960009597,4012.144703035638,2953.150195271017,0.1617281138910253
cap_upv_4_p65,0.6270903832382095,5496.818527810727,4419.599448456075,0.12575920891580702
cap_upv_4_p67,0.7441890821272288,18.2680438268203,17.22698862142914,0.23842581789393869
cap_upv_5_p60,0.17033813940653486,1092.6059431496265,641.4378715807849,0.16056644464329203
cap_upv_5_p61,0.17955962414860438,667.2282377269988,384.96503628012954,0.11694261329226811
cap_upv_5_p62,0.17556755226806653,914.0979093704761,665.522386002437,0.11748900490179671
cap_wind-ons_10_p60,0.5462690193269715,1268.7405152951828,1049.3082958101327,0.11859373356697983
cap_wind-ons_10_p61,0.6969343685873288,5353.697269451167,4376.178248347389,0.126622800519453
cap_wind-ons_10_p62,0.6923317691415056,1156.721270015801,953.1754553037244,0.12938716666843414
cap_wind-ons_10_p63,0.8182864879840601,3251.553615530255,2701.8672743555016,0.10100587356658307
cap_wind-ons_10_p64,0.819837724550313,3626.6690389200785,2826.670079463481,0.13724230335776996
cap_wind-ons_10_p65,0.8439388349650582,423.377833145403,353.92843301310035,0.15174832729225912
cap_wind-ons_3_p61,0.3039461646345569,725.7719293719509,497.5530573003635,0.10868103165198427
cap_wind-ons_4_p61,-0.010063068024214195,135.72501606066558,24.062088246369488,0.046640898989919445
cap_wind-ons_4_p63,0.12142683173788005,27.221097103132212,14.917424806343604,0.18147398068754808
cap_wind-ons_5_p61,0.7385705295517687,119.19278819092315,110.66154700244412,0.21547647951161042
cap_wind-ons_5_p63,0.7361944551486458,623.788020761176,519.1863200269903,0.21217279617727075
cap_wind-ons_5_p65,0.11114392908535964,313.1371594834298,146.39127616061612,0.09847080486900309
cap_wind-ons_5_p67,0.5938759784046799,34.14492597577098,30.149618151411445,0.2709914759981824
cap_wind-ons_6_p61,0.17753707738846014,367.5075766390385,186.04648760789746,0.11963137260385369
cap_wind-ons_6_p62,-0.023365629640389907,11.42022381885813,1.7628814790201481,0.04584057045094834
cap_wind-ons_6_p63,0.5991010128482525,1098.4763202432262,844.7716582277957,0.22482394794926386
cap_wind-ons_6_p64,0.4861448804381905,418.41881201765614,304.0521444417454,0.12819203799560544
cap_wind-ons_6_p65,0.4684257779392267,2845.094448016157,1983.5329422942218,0.1340274475339371
cap_wind-ons_6_p67,0.5287357657533294,1268.1366442489186,975.0410789587693,0.15438722233368865
cap_wind-ons_7_p60,0.27799454675609425,292.2564066177957,209.14198782931476,0.2411356490245839
cap_wind-ons_7_p62,0.7175245631249505,1249.5977467520124,1173.7027354477455,0.23829095094431968
cap_wind-ons_7_p63,0.5088717464048274,879.9487385492746,680.2722906009253,0.18513402358747524
cap_wind-ons_7_p64,0.18961749447182674,2565.4832748875633,1769.223339672772,0.1680396262865526
cap_wind-ons_7_p65,0.5874336553725672,4163.062608982268,3468.003558674771,0.18163449428369408
cap_wind-ons_7_p67,0.8995121736030354,184.3399490816286,99.0870277478792,0.10485776398272388
cap_wind-ons_8_p60,0.65743286568014,1084.9366801402937,956.6890175510472,0.17403539944502625
cap_wind-ons_8_p61,0.19693772816892452,440.94239145527774,279.44550908122903,0.193395785725999
cap_wind-ons_8_p62,0.631687207782373,675.5927094100567,562.4548259596542,0.16248020909332775
cap_wind-ons_8_p63,0.4690449904522964,1403.3737126949775,1106.3228278499453,0.19507557863427544
cap_wind-ons_8_p64,0.24150418590427125,1580.0791868202953,1207.8241146454513,0.21480141202015976
cap_wind-ons_8_p65,0.6821513282542677,3200.245209186966,2843.6370748863515,0.1990073533295711
cap_wind-ons_8_p67,0.7441890821272286,11.44443925890906,10.792246108059588,0.23842581789393877
cap_wind-ons_9_p60,0.5534473853732227,556.2399578543167,481.06323722714166,0.231126947112882
cap_wind-ons_9_p61,0.30868879620149425,1016.2263437781578,745.0059022063223,0.16381973818282056
cap_wind-ons_9_p62,0.1979156515496323,479.07957476826846,247.92790529252665,0.08678977803772979
cap_wind-ons_9_p63,0.5721301508525332,2313.0962030355618,1814.6614885138958,0.16623758142899167
