sc_point_gid,class,capacity,capital_adder_per_mw,cf
41243,2,0.68,130050.92,0.2097
41896,3,3.27,217772.63,0.2362
41927,2,0.15,136082.29,0.206
41931,1,0.94,105775.23,0.1375
41933,2,0.68,118229.98,0.1695
42607,1,0.65,335952.41,0.0538
42614,1,0.09,85239.83,0.1524
42615,1,2.79,113661.26,0.1309
42616,2,0.16,125534.44,0.1819
42617,1,1.59,132782.78,0.0999
42618,1,1.9,75045.4,0.1008
42619,1,0.25,149134.01,0.1355
43292,1,1.42,196747.53,0.1104
43293,1,0.89,168377.01,0.0952
43297,1,1.55,102608.3,0.1628
43298,2,0.38,141225.76,0.1727
43299,2,0.62,138825.9,0.2151
43300,2,1.29,81985.01,0.175
43301,1,0.49,126997.48,0.1214
43302,2,3.07,86604.99,0.1949
43303,1,2.04,93803.34,0.1465
43304,1,0.47,116522.34,0.106
43305,1,0.7,114690.35,0.1282
43309,1,0.82,132941.37,0.0806
43973,1,0.41,350102.41,0.0763
43975,1,0.94,183727.29,0.1414
43977,1,2.61,161562.65,0.0917
43980,2,4.67,175777.41,0.1782
43981,1,1.69,126363.02,0.1418
43982,2,4.25,100972.57,0.1907
43983,1,0.8,91829.56,0.1644
43985,1,1.15,107447.44,0.1549
43987,1,3.94,86904.03,0.1049
43990,1,0.59,263039.51,0.0777
43991,1,0.68,136570.76,0.0972
43993,1,2.58,173024.57,0.0953
43996,2,1.85,152053.4,0.1705
44644,3,6.0,12307657.9,0.2372
44657,2,3.12,242175.54,0.166
44658,1,2.03,214499.59,0.1449
44665,2,1.83,128334.89,0.2144
44666,1,0.21,119859.7,0.1462
44667,1,2.29,41136.83,0.1476
44668,1,0.31,66107.51,0.1616
44669,2,1.04,120518.97,0.1903
44670,1,6.51,99167.74,0.1463
44671,1,1.19,92963.32,0.1203
44673,2,0.36,265777.74,0.1863
44674,1,1.45,116922.72,0.1424
44675,1,6.04,85044.95,0.1299
44676,1,1.36,130217.83,0.0889
44678,1,2.12,260141.93,0.1441
44679,1,0.93,113457.2,0.0528
44680,3,0.63,224212.06,0.2448
44681,3,2.35,169130.62,0.2546
44683,2,1.05,220929.11,0.2113
45343,2,2.21,132469.17,0.1938
45344,2,1.3,173568.45,0.192
45352,1,3.27,123091.71,0.1582
45354,1,1.16,87666.96,0.1099
45358,1,1.67,108138.4,0.1213
45359,1,5.64,87267.2,0.1498
45360,1,3.02,164483.75,0.1129
45362,1,0.72,144290.9,0.0908
45363,1,3.49,82191.59,0.0738
45365,4,0.27,1480014.89,0.2889
45367,2,4.99,253988.44,0.1906
45368,1,1.38,190456.27,0.1208
45369,1,1.53,195828.13,0.0986
45370,3,1.54,448148.63,0.2265
45371,1,0.17,389178.42,0.1515
45372,1,1.18,443947.24,0.1105
45373,1,2.44,527961.19,0.1597
45374,1,1.11,678860.48,0.1309
46000,2,0.69,144510.47,0.2026
46026,1,0.62,166546.1,0.0702
46043,1,1.02,139040.56,0.1625
46044,1,0.95,170194.93,0.0768
46045,1,1.45,83170.65,0.0737
46046,1,1.5,208601.03,0.0733
46047,1,2.63,144963.31,0.0573
46049,4,3.75,190459.25,0.3341
46050,2,1.62,171272.07,0.2172
46052,1,4.2,261560.46,0.099
46055,1,3.8,369850.45,0.1173
46056,1,0.97,444038.34,0.0996
46058,2,2.93,630101.61,0.1708
46059,1,0.11,738485.27,0.1472
46687,3,2.0,1530409.54,0.2297
46709,2,0.52,188485.98,0.2088
46710,1,0.32,141182.41,0.138
46711,1,0.54,153695.23,0.1147
46725,1,0.83,153806.28,0.1239
46727,1,1.26,143860.09,0.1144
46728,1,0.81,110331.57,0.0789
46729,1,5.49,136024.43,0.157
46730,1,0.47,76083.67,0.0913
46733,1,0.21,228830.62,0.1103
46736,1,3.29,223538.87,0.1024
46737,1,1.75,279867.12,0.071
46738,2,1.25,320494.29,0.1727
46739,1,2.3,397069.77,0.1509
46742,3,8.51,649181.22,0.2494
46743,1,2.13,551195.83,0.14
46744,1,0.47,879081.82,0.0991
47392,2,0.52,140201.86,0.1946
47393,1,0.12,213572.71,0.1022
47394,2,0.93,135659.68,0.1915
47409,1,2.18,279074.01,0.1158
47411,1,0.27,84608.26,0.1428
47412,1,0.45,142186.1,0.0791
47413,1,1.35,78111.08,0.1231
47414,1,4.06,65499.91,0.0768
47415,1,0.12,165093.14,0.0569
47416,4,0.57,198039.57,0.3145
47417,1,2.32,212815.88,0.1069
47418,2,0.35,236135.05,0.1795
47419,1,0.49,232709.33,0.1483
47420,2,3.94,276878.85,0.194
47421,1,3.39,265605.54,0.0791
47427,1,5.14,655724.45,0.1639
47428,1,0.84,757425.89,0.1064
47429,1,2.2,888964.42,0.1154
48073,2,2.31,288309.28,0.1955
48075,2,5.31,98394.34,0.1919
48076,2,1.8,66177.36,0.1662
48077,1,7.11,141563.23,0.1057
48082,2,0.96,105803.77,0.2061
48085,1,2.14,1409699.35,0.1434
48089,1,1.09,1492123.33,0.1182
48092,2,0.75,122057.48,0.1811
48093,1,3.33,1434394.91,0.1131
48095,1,0.99,138805.87,0.1191
48097,1,1.06,134240.32,0.0863
48098,1,2.59,81443.4,0.1029
48099,1,2.86,171025.02,0.0847
48102,1,4.14,251658.22,0.1432
48103,2,2.06,247102.2,0.1729
48104,2,0.94,289560.3,0.1919
48105,1,0.45,320883.3,0.1169
48107,1,0.15,315962.9,0.102
48108,1,0.31,311046.64,0.0898
48109,1,0.26,372066.77,0.0951
48111,2,2.31,569647.15,0.1936
48112,1,0.48,561279.89,0.1413
48760,1,1.39,125961.5,0.1503
48767,2,1.09,113140.19,0.2048
48770,1,1.2,244328.56,0.1164
48774,2,1.91,106500.22,0.2135
48786,1,5.31,286266.09,0.1485
48787,3,0.32,220692.05,0.2439
48789,1,0.23,320538.12,0.1448
48791,1,1.98,371875.56,0.0508
48792,1,5.68,342228.42,0.0806
48793,1,5.51,395034.94,0.0852
48794,1,0.12,396796.75,0.119
48797,1,11.85,702178.37,0.0728
48813,8,54.0,308393.48,0.4362
48814,8,131.27,215487.93,0.4476
49427,2,0.8,588612.39,0.2103
49428,2,0.2,1805942.2,0.2098
49442,2,3.09,140963.72,0.2109
49466,1,2.0,1510376.8,0.1386
49468,2,0.75,218128.55,0.1995
49469,2,0.76,224232.59,0.1791
49473,1,0.45,377301.32,0.1188
49475,1,0.34,382927.15,0.0601
49476,1,2.13,330979.46,0.1303
49481,1,2.85,452038.6,0.1247
49482,1,1.51,741189.96,0.0771
49497,8,6.0,1610344.82,0.447
49510,4,2.32,265496.29,0.3264
50110,2,2.54,321322.95,0.2253
50111,2,0.38,410380.62,0.1895
50112,2,3.2,486341.91,0.1791
50120,4,1.69,121557.48,0.2955
50125,2,1.6,266609.95,0.1734
50126,2,0.93,144837.21,0.1673
50129,3,1.47,34748.82,0.2301
50132,3,2.73,1376813.94,0.2305
50139,3,0.89,1392491.98,0.282
50140,3,0.54,121464.12,0.2574
50151,1,2.7,230419.69,0.1595
50152,2,0.42,211678.42,0.1999
50154,2,0.65,140669.01,0.2149
50155,1,0.34,250407.48,0.1017
50160,1,2.3,319537.81,0.1493
50162,2,0.38,339376.14,0.176
50166,1,0.45,373399.67,0.1229
50168,2,1.3,1526319.86,0.2198
50169,2,2.02,850920.16,0.1749
50182,4,1.53,471810.44,0.3257
50194,4,1.0,191226.52,0.3126
50199,4,2.67,213807.94,0.3264
50200,4,1.94,159039.93,0.3192
50201,4,4.41,175464.28,0.2996
50202,4,1.44,136895.77,0.3365
50469,5,6.0,1505788.15,0.352
50794,3,5.69,505940.44,0.2412
50803,3,0.58,242862.31,0.2784
50804,4,1.17,140796.27,0.3143
50813,2,2.79,56719.68,0.2087
50814,2,1.78,58233.58,0.1699
50816,3,0.14,99710.88,0.2414
50817,2,1.73,172175.58,0.2099
50818,2,0.22,108791.45,0.2046
50819,2,0.3,243642.01,0.2152
50822,3,0.21,141427.69,0.2831
50823,3,1.89,79047.48,0.2721
50824,3,2.81,101197.22,0.2607
50835,3,0.46,324496.46,0.2276
50837,2,0.49,152679.7,0.2142
50838,2,7.03,136603.74,0.1816
50839,2,1.95,211504.99,0.2067
50840,1,0.69,358228.8,0.1201
50843,2,4.64,225071.86,0.1701
50844,1,1.75,281708.92,0.1376
50850,3,0.5,1612122.56,0.2374
50865,6,121.2,286629.11,0.3893
50878,4,4.55,202731.16,0.323
50879,4,0.24,260617.67,0.3196
50882,5,3.09,307879.29,0.3814
50883,5,0.44,149170.67,0.3457
50884,4,1.21,160772.22,0.3318
50885,5,2.71,143740.91,0.3466
50886,5,0.97,152928.99,0.3714
50889,6,2.61,169821.02,0.3971
50890,6,4.31,183117.77,0.3834
50891,5,2.19,95716.79,0.3742
50892,5,2.84,74419.37,0.3759
50893,5,1.79,55149.44,0.3471
50894,5,2.78,76764.96,0.3569
51155,5,36.0,190037.98,0.3812
51488,4,2.08,217801.88,0.3131
51491,6,6.0,1438929.69,0.4048
51492,5,52.69,157614.83,0.3744
51493,4,2.57,160637.83,0.313
51496,3,1.07,114193.36,0.281
51497,3,0.35,172342.93,0.2778
51499,3,0.71,105799.5,0.2847
51502,2,0.67,1398864.56,0.2151
51503,2,0.75,100343.58,0.2135
51504,3,1.41,105768.13,0.2348
51505,3,0.07,247545.6,0.2605
51506,3,2.2,108016.35,0.2789
51507,3,0.85,101187.78,0.2797
51519,2,2.43,132796.54,0.1804
51520,2,2.82,83959.74,0.1913
51521,2,1.31,107834.21,0.2184
51522,1,2.38,177510.48,0.1642
51523,2,0.19,169680.3,0.1998
51524,3,2.28,235980.03,0.2672
51525,1,1.87,339039.02,0.0537
51527,3,4.8,349645.76,0.2398
51567,5,2.89,109426.58,0.3742
51568,5,5.35,186020.31,0.3518
51569,5,2.25,128495.47,0.366
51570,5,1.28,105809.91,0.3623
51571,6,1.75,161358.94,0.3963
51574,6,5.77,169941.19,0.3999
51575,6,2.79,99442.81,0.3838
51576,5,3.13,76894.8,0.3671
51577,5,4.76,67450.81,0.3675
51578,4,7.21,63032.06,0.3261
51579,4,2.77,69121.86,0.3305
51580,5,0.68,99772.26,0.3807
51585,5,0.62,107690.48,0.3497
52162,4,6.0,1415545.1,0.3106
52163,4,52.63,153440.12,0.3004
52172,3,1.71,1461150.7,0.2749
52174,6,2.57,152810.92,0.3977
52179,4,6.0,1412547.81,0.3256
52187,2,2.84,127603.19,0.2225
52188,3,3.26,106028.41,0.251
52189,3,4.93,65171.24,0.246
52203,1,2.22,98729.25,0.1418
52204,2,1.46,78385.35,0.1907
52205,1,3.46,90564.26,0.1633
52206,2,5.94,90943.97,0.1655
52207,1,5.75,113787.61,0.1052
52209,1,1.04,280565.09,0.0971
52210,1,1.03,344545.37,0.0873
52212,3,3.87,174842.62,0.2803
52215,5,5.83,221239.73,0.3511
52217,3,1.51,250828.6,0.2289
52218,3,1.47,171361.86,0.2358
52219,2,2.21,324325.64,0.192
52237,4,0.42,220316.12,0.326
52238,4,1.77,262516.51,0.3218
52239,4,1.39,260032.42,0.3189
52253,5,5.28,165518.22,0.3651
52254,5,3.03,109612.95,0.3443
52255,5,7.12,128835.03,0.3787
52257,6,3.21,157661.98,0.4063
52258,6,1.92,86728.02,0.3919
52259,5,2.32,58986.96,0.3636
52260,5,1.8,74874.86,0.3726
52262,5,5.73,80968.11,0.3406
52263,4,2.96,85615.21,0.3265
52264,6,0.79,104893.81,0.3877
52269,6,1.09,107269.55,0.3925
52271,7,0.77,1375096.88,0.433
52862,4,10.67,138042.66,0.315
52863,4,56.21,84032.64,0.3053
52875,3,1.11,123693.37,0.2578
52876,3,1.62,123563.08,0.2679
52886,2,1.93,155838.46,0.2237
52887,2,3.42,97607.29,0.197
52888,1,0.96,74119.75,0.164
52889,1,3.19,76984.81,0.1427
52890,1,5.04,99928.1,0.1409
52891,1,0.89,100806.0,0.1119
52895,3,0.75,246138.66,0.2402
52896,4,2.41,159715.05,0.3269
52897,2,2.93,140225.04,0.1759
52898,2,0.87,225147.49,0.1819
52901,2,4.62,357502.51,0.2027
52902,2,3.16,225383.93,0.1829
52903,2,3.89,366310.88,0.2113
52939,4,2.72,230592.49,0.3374
52940,4,1.03,108331.4,0.3253
52941,5,4.4,98238.44,0.3648
52942,6,0.79,91912.92,0.3879
52943,5,4.08,77888.36,0.3676
52944,5,1.06,71301.44,0.3506
52945,5,3.05,115832.72,0.3654
52946,4,2.46,77884.26,0.3289
52947,4,2.23,103450.56,0.3144
52948,5,0.22,145761.97,0.364
52950,5,0.4,155121.74,0.3515
53545,4,0.21,94554.83,0.2901
53546,5,4.36,30218.29,0.3717
53547,5,8.15,25950.62,0.3547
53560,3,2.09,128085.93,0.276
53562,3,0.08,105533.79,0.2518
53570,2,1.79,141089.13,0.1732
53571,2,2.26,128372.18,0.1908
53572,2,1.33,1452688.69,0.1849
53574,1,2.25,215345.98,0.1456
53575,1,0.93,71306.4,0.134
53576,2,2.42,132806.79,0.1821
53578,1,4.47,177007.73,0.1023
53589,1,4.47,469561.45,0.0723
53610,4,0.89,219733.03,0.3132
53613,4,0.61,186159.08,0.3284
53621,7,0.96,1431292.97,0.4111
53624,4,7.08,204071.67,0.34
53625,5,2.9,150394.44,0.349
53626,5,1.23,149388.11,0.369
53628,5,0.18,72691.19,0.3651
53629,4,2.79,80621.07,0.3332
53630,4,4.18,81360.29,0.2925
53631,4,1.16,139252.98,0.3011
53633,5,0.32,102351.7,0.3525
53634,5,0.24,108541.16,0.3722
53661,8,54.0,97169.23,0.4442
53681,8,6.0,1392467.29,0.4386
53682,7,144.0,59171.72,0.4184
53697,6,6.0,1375501.79,0.3928
54225,3,1.43,127966.89,0.236
54228,2,0.31,146664.03,0.1806
54229,3,4.66,92914.63,0.2667
54230,5,3.74,25616.78,0.3709
54231,5,3.28,28192.63,0.3456
54232,3,1.09,60347.39,0.2331
54236,2,0.27,145289.52,0.2006
54256,3,1.52,104067.3,0.2529
54257,2,0.55,86066.24,0.1827
54258,2,1.41,135134.51,0.2101
54259,1,1.44,76544.86,0.1578
54261,4,2.32,117630.85,0.2964
54262,2,0.6,146837.77,0.1813
54263,1,2.08,186097.43,0.0922
54266,3,0.71,189971.2,0.2414
54267,4,2.07,182093.75,0.3079
54293,6,1.53,1462955.67,0.4048
54294,6,2.14,164524.54,0.39
54297,4,2.99,198968.66,0.3312
54312,5,2.36,119520.18,0.3539
54313,4,0.5,132320.44,0.333
54315,4,8.81,98823.13,0.2996
54345,8,54.0,96788.04,0.4526
54346,9,30.0,203245.74,0.4571
54365,7,6.0,1722116.57,0.4338
54574,6,60.0,124413.3,0.405
54904,2,1.91,170569.95,0.1943
54912,2,1.18,140088.18,0.1793
54913,3,0.99,76464.25,0.2485
54914,5,4.12,18879.42,0.3424
54915,4,3.48,25636.95,0.3071
54916,3,2.97,98705.32,0.2574
54917,3,2.23,51155.75,0.2686
54918,3,0.38,73546.96,0.2515
54920,2,1.16,158017.28,0.1743
54933,4,54.0,124325.55,0.315
54940,1,1.17,131178.79,0.1193
54941,1,2.39,130384.88,0.1069
54943,2,2.6,145461.5,0.1819
54944,3,0.81,152705.52,0.2681
54945,3,3.15,66305.52,0.2426
54947,3,0.81,117249.93,0.2567
54957,1,0.69,377024.86,0.0787
54995,4,4.93,97741.92,0.3311
54997,5,3.38,144604.84,0.3668
54998,5,4.34,123935.21,0.3456
55000,5,9.68,128058.3,0.3509
55002,6,0.48,122083.03,0.3881
55003,4,0.99,84175.07,0.3035
55258,6,6.0,1423975.94,0.3828
55585,2,2.9,292724.19,0.1932
55588,2,1.44,195285.77,0.2056
55589,4,1.6,1484406.29,0.2961
55597,3,4.66,52639.3,0.2525
55598,4,4.5,26565.12,0.3173
55599,4,1.59,19904.11,0.3225
55603,3,1.47,130449.49,0.2275
55610,4,66.0,99291.04,0.2961
55613,3,1.31,88630.02,0.2568
55617,4,30.0,221999.9,0.3065
55618,4,6.0,1408506.62,0.3134
55625,1,1.43,251278.27,0.1115
55629,2,2.52,143030.44,0.2184
55630,2,1.47,115884.51,0.1868
55631,2,1.32,92844.92,0.1766
55632,2,0.67,127546.16,0.2019
55634,2,3.24,185890.65,0.2097
55635,5,1.36,195050.56,0.3606
55641,1,5.14,344186.1,0.0677
55642,1,0.11,393681.04,0.0685
55649,7,1.17,180297.17,0.424
55669,8,0.75,1447241.54,0.4452
55674,5,0.5,1460801.64,0.3485
55680,5,1.76,142415.26,0.3581
55681,6,0.92,145204.05,0.3948
55682,4,0.9,117568.67,0.3294
55684,6,3.77,1363325.78,0.3856
55685,6,6.61,129436.04,0.397
55687,4,1.98,132540.49,0.3147
55688,4,0.11,72522.13,0.3095
55689,5,0.99,48996.21,0.348
55690,4,0.1,90045.04,0.3272
55711,7,156.0,45685.39,0.4155
55712,7,66.0,93013.38,0.4315
55742,7,42.0,150604.15,0.433
55743,7,60.0,111518.95,0.4298
56261,3,0.55,342473.86,0.2612
56281,2,2.57,86518.87,0.1927
56282,3,1.27,118614.57,0.2498
56283,4,5.06,42195.61,0.2868
56296,3,0.8,1377769.27,0.2592
56305,2,0.15,108093.48,0.1938
56306,2,1.32,78985.22,0.211
56308,2,0.73,141484.94,0.1946
56309,2,0.66,77845.2,0.1662
56310,3,0.41,109019.94,0.2598
56311,1,2.18,89935.59,0.1496
56312,1,2.14,138395.39,0.1637
56313,1,1.76,66628.0,0.133
56314,2,0.91,94666.61,0.2007
56315,3,2.6,80874.97,0.2595
56316,1,0.93,163099.51,0.1323
56319,4,2.04,259004.27,0.3066
56334,4,2.04,206420.91,0.3258
56337,4,48.0,196411.58,0.3267
56352,5,0.07,103251.67,0.3416
56366,4,1.8,106269.35,0.331
56374,4,2.85,140807.71,0.3379
56395,7,60.0,88144.14,0.415
56396,7,48.0,116046.91,0.4305
56416,6,42.0,139336.76,0.3942
56426,7,66.0,104512.89,0.4315
56427,8,66.0,105428.06,0.4368
56945,3,5.68,266992.68,0.2757
56946,3,4.44,321276.41,0.2725
56953,2,1.03,255706.13,0.2065
56954,3,0.84,184320.21,0.2661
56966,2,2.24,120480.32,0.2225
56967,2,0.97,96701.9,0.1821
56970,2,1.37,1502649.86,0.1997
56971,2,2.74,304166.71,0.1843
56973,2,1.53,150743.76,0.197
56979,3,1.12,168707.63,0.2267
56989,1,0.67,389841.67,0.1312
56991,2,3.98,143108.22,0.1669
56992,1,3.21,108150.4,0.0907
56993,1,1.12,131996.51,0.1567
56994,2,1.22,134558.91,0.2115
56995,1,4.62,76325.72,0.1484
56996,3,1.69,92485.74,0.2259
56997,2,0.38,141734.87,0.1942
56998,1,2.03,144501.39,0.1459
57001,1,5.62,127811.72,0.0964
57002,3,4.59,119144.45,0.2417
57010,1,1.09,323831.73,0.1199
57016,9,0.72,156803.37,0.4668
57017,4,0.59,388786.96,0.295
57018,3,1.14,228628.93,0.2535
57019,4,0.19,176710.34,0.3
57020,5,1.47,175443.98,0.3447
57027,4,1.65,194890.8,0.2945
57037,4,3.92,116884.46,0.3242
57038,5,0.63,210541.91,0.3463
57047,5,1.66,135205.51,0.3582
57100,6,60.0,101692.12,0.3917
57629,3,4.04,310593.27,0.2589
57635,3,1.29,193754.39,0.2715
57640,4,1.25,285513.22,0.294
57654,2,1.26,199930.23,0.1952
57655,2,0.32,234671.77,0.1811
57659,3,0.14,1389802.46,0.2459
57674,1,1.41,165221.28,0.1274
57675,1,4.35,160446.4,0.1188
57676,1,1.7,123764.78,0.1611
57677,1,3.45,153953.25,0.1583
57679,3,1.22,246091.28,0.231
57682,1,1.0,1432936.72,0.1342
57684,4,0.38,117934.42,0.3364
57685,1,0.3,154567.18,0.1618
57686,1,3.81,116235.42,0.0791
57687,1,4.25,141876.19,0.1516
57688,1,0.13,209062.04,0.0729
57693,3,1.17,203883.82,0.2807
57730,5,2.26,127444.1,0.3669
57731,5,2.95,102618.74,0.3668
57997,6,48.0,144284.66,0.399
58311,2,1.64,354074.06,0.2146
58341,2,2.76,134803.25,0.1765
58349,4,102.0,87996.88,0.2966
58358,1,3.1,256500.61,0.1385
58360,1,1.45,114279.5,0.1307
58368,5,0.46,164403.23,0.3565
58369,1,0.94,176359.42,0.1524
58370,1,1.71,181398.36,0.067
58371,1,0.75,352351.37,0.1232
58372,1,1.44,204132.08,0.0638
58373,1,0.34,177213.52,0.1507
58378,1,0.1,280552.28,0.0784
58405,4,0.86,152255.04,0.3392
58434,5,1.01,113355.71,0.3537
58435,5,2.42,64618.37,0.3691
58436,5,1.12,101893.26,0.3763
58437,5,0.9,60886.66,0.3805
58438,5,1.36,50046.96,0.3517
58439,5,0.24,78665.92,0.371
58440,5,1.31,133517.98,0.3572
58448,5,0.47,106831.65,0.3607
58449,5,0.48,109357.48,0.3721
58512,4,0.93,119185.61,0.3315
58513,5,0.79,71683.78,0.3415
58514,5,1.09,86396.35,0.3426
58515,4,1.14,117812.83,0.3348
58993,4,2.22,306877.48,0.2908
58994,2,1.35,279934.48,0.2117
58995,2,2.13,360902.44,0.1808
59002,4,0.35,1500333.75,0.3025
59031,4,156.0,46799.66,0.3377
59032,5,66.0,92958.24,0.3528
59033,5,120.0,74739.03,0.3526
59043,1,2.87,225465.45,0.0985
59044,1,2.08,191245.9,0.071
59048,1,0.37,147488.26,0.1341
59051,1,1.81,111153.24,0.1028
59055,2,0.72,156132.68,0.2003
59056,2,2.42,162331.93,0.1694
59058,1,1.4,178696.92,0.1501
59062,1,3.71,397666.51,0.106
59073,7,2.27,241221.0,0.4166
59082,8,5.84,130901.39,0.4507
59087,5,1.57,145489.61,0.347
59094,4,1.0,158532.08,0.33
59122,6,1.54,1385688.78,0.4015
59123,7,1.23,109703.55,0.4109
59131,5,2.86,70412.49,0.3709
59132,6,2.75,105262.0,0.4054
59133,5,3.98,115112.5,0.3698
59145,6,24.0,253689.68,0.4034
59197,5,2.49,117271.68,0.3411
59203,5,1.5,199172.92,0.3431
59348,8,6.0,1429643.59,0.4353
59674,3,1.26,279435.28,0.273
59675,2,1.69,319630.98,0.2099
59678,2,2.07,345644.59,0.1864
59686,4,2.53,396187.67,0.2886
59697,3,3.41,142083.78,0.2723
59698,3,2.32,70357.22,0.2318
59699,4,49.15,115957.33,0.3289
59700,4,118.47,71486.01,0.3383
59707,4,48.0,142493.9,0.312
59708,4,31.05,207407.97,0.3121
59716,5,54.0,120517.18,0.3617
59717,6,90.0,93857.75,0.3876
59731,2,0.23,157383.94,0.1694
59732,1,3.1,152566.42,0.1422
59735,1,2.97,160155.71,0.0783
59736,1,0.89,302188.18,0.0953
59737,5,3.34,221003.37,0.3716
59738,1,0.74,149234.19,0.1542
59740,1,0.17,174292.12,0.1282
59757,5,0.71,116217.56,0.3751
59765,7,60.0,157357.86,0.4214
59769,4,0.85,261870.46,0.3088
59779,4,2.13,163184.2,0.326
59780,4,2.48,131567.4,0.3169
59781,4,0.27,137462.23,0.3114
59782,5,1.55,121883.94,0.3485
59792,6,0.14,1376644.79,0.4042
59810,5,0.05,96585.63,0.3755
59815,6,3.07,111671.53,0.4006
59827,8,84.0,95852.87,0.449
59888,5,4.9,167463.65,0.3414
59889,4,3.78,181366.68,0.3235
59901,5,0.9,168567.65,0.3635
60359,3,0.69,342779.35,0.2406
60360,3,2.13,285363.86,0.2261
60361,2,0.68,309803.47,0.2164
60362,3,0.46,402185.63,0.2339
60370,2,2.86,341657.91,0.222
60372,4,3.1,227956.91,0.3218
60373,6,0.48,228761.6,0.3954
60379,5,60.0,174028.27,0.3629
60380,5,84.93,145831.53,0.3578
60381,4,43.48,152796.71,0.3085
60382,4,63.86,125021.6,0.2956
60383,5,151.65,58200.0,0.3623
60384,4,3.75,123641.4,0.3185
60385,3,0.85,192959.23,0.2782
60391,4,6.0,1405637.05,0.3229
60393,4,53.78,133028.76,0.318
60402,5,16.76,117191.26,0.376
60403,3,1.6,125938.48,0.2265
60422,2,0.28,142063.04,0.191
60423,2,3.77,67924.15,0.1965
60424,2,0.18,102325.4,0.1844
60425,3,5.5,123178.8,0.2388
60428,2,1.71,290036.66,0.2093
60433,2,1.3,1483582.58,0.1885
60434,2,0.38,118649.33,0.2218
60441,4,3.36,78846.04,0.335
60442,6,0.52,61712.86,0.3921
60465,4,0.76,79599.89,0.3384
60468,4,1.42,111845.43,0.3087
60492,5,3.91,251650.23,0.3486
60493,5,1.17,30267.98,0.3473
60494,6,2.02,71862.62,0.3876
60501,7,2.04,114632.14,0.4159
60511,8,102.0,83974.33,0.4441
60513,8,60.0,96775.05,0.455
60533,9,6.0,1374791.01,0.4581
60539,6,6.0,1727592.34,0.4045
60573,4,1.58,325023.74,0.3227
60731,6,30.0,237608.97,0.4077
61041,4,5.87,313805.99,0.3048
61044,1,0.25,451446.28,0.1598
61056,3,8.23,224418.42,0.2441
61059,4,3.2,201258.43,0.2865
61060,3,0.63,1507577.75,0.255
61064,6,78.0,139637.66,0.3911
61065,6,161.73,86237.44,0.384
61067,5,112.41,92671.4,0.3436
61068,4,141.95,69685.49,0.3193
61072,3,3.35,243497.36,0.2428
61073,3,3.63,204310.63,0.2409
61077,4,78.0,113394.82,0.3353
61078,4,84.0,113677.98,0.3207
61081,2,6.0,3068927.15,0.1989
61086,5,25.92,81020.29,0.358
61087,4,9.55,129238.61,0.2947
61090,1,0.71,1398965.83,0.1241
61098,1,0.85,135762.48,0.1071
61099,2,4.69,98996.22,0.1709
61100,2,0.87,167178.88,0.184
61102,2,2.77,185497.36,0.1871
61105,2,0.99,154409.51,0.1732
61106,2,5.42,95417.88,0.1934
61107,2,9.45,95505.39,0.2121
61108,4,5.91,147821.85,0.2865
61111,4,4.17,80855.33,0.2915
61112,2,1.0,102313.61,0.204
61123,4,1.08,150658.56,0.2898
61125,5,0.85,138247.11,0.3732
61126,7,1.91,172590.71,0.4124
61127,6,0.38,1466565.74,0.3828
61130,5,0.44,113881.62,0.3775
61132,4,1.62,143260.47,0.3128
61140,4,1.12,143247.08,0.3018
61143,9,0.67,134129.23,0.4596
61149,5,1.22,122843.16,0.3729
61152,5,4.17,81389.66,0.3485
61153,4,1.13,82980.02,0.319
61154,5,0.2,151365.81,0.3776
61177,5,2.28,19154.26,0.3643
61178,6,0.71,18419.63,0.3863
61179,6,2.51,88332.53,0.4064
61180,6,0.32,123326.15,0.3907
61183,5,4.18,36683.53,0.3467
61227,6,6.0,1410055.02,0.4085
61241,5,2.08,158636.95,0.3648
61242,5,1.28,133695.53,0.356
61256,4,1.33,178737.26,0.3326
61257,4,1.49,186385.64,0.3333
61725,3,3.82,257258.2,0.2768
61738,3,1.51,323289.58,0.2352
61743,2,2.14,179408.91,0.1789
61747,4,18.0,167720.57,0.33
61748,6,192.0,80782.1,0.3915
61749,6,186.0,73163.32,0.3874
61751,5,151.73,79076.92,0.3452
61752,4,178.4,65010.63,0.326
61753,4,72.0,140484.93,0.3262
61754,4,6.08,96819.26,0.3039
61755,3,1.92,42580.27,0.2835
61762,5,54.0,140830.34,0.3419
61763,4,102.0,113230.85,0.3156
61770,5,9.87,149151.0,0.3519
61771,3,3.52,106016.38,0.2817
61782,1,2.06,116286.72,0.1027
61783,1,1.23,171355.27,0.1295
61787,1,2.24,217122.77,0.107
61788,1,1.94,178407.08,0.1281
61789,1,1.79,164999.97,0.1304
61790,1,0.73,175962.92,0.1343
61791,2,0.42,193564.18,0.2034
61795,3,3.24,131747.17,0.2626
61797,3,0.77,147428.92,0.2679
61815,7,2.05,100485.22,0.4341
61816,4,0.43,86513.25,0.3163
61817,8,1.93,137597.57,0.4513
61818,6,0.83,81597.68,0.4081
61828,5,2.66,177638.27,0.3659
61833,4,1.46,39026.82,0.3362
61834,4,1.12,84962.54,0.3065
61835,4,0.95,108485.03,0.3066
61852,7,1.2,1352272.56,0.4318
61860,5,0.78,104416.05,0.3654
61861,5,2.66,7943.68,0.3637
61862,5,5.07,21557.69,0.3732
