up_reservoir_latitude,up_reservoir_longitude,low_reservoir_latitude,low_reservoir_longitude,capacity,capital_adder_per_mw
34.62578642,-113.6438566,34.63130638,-113.5843887,1517.810848,2194004.708
44.14044129,-114.016552,44.1421892,-113.9718236,650.6362342,2194333.491
35.98340462,-113.1951663,35.96004358,-113.1928832,709.9230216,2194756.448
40.73734455,-116.8460364,40.71696473,-116.867846,1059.937621,2195593.002
39.86975242,-110.8709033,39.8279689,-110.8962095,977.3876734,2195604.736
42.43071587,-111.5887666,42.43591445,-111.6557825,1212.232381,2196311.16
41.25867926,-119.9401503,41.27537389,-119.9787362,986.2840609,2199066.395
43.94005328,-106.8487246,43.95545868,-106.8028553,1174.607382,2201211.235
36.06571196,-112.5748212,36.05527011,-112.5871859,713.0105326,2201752.967
45.67822135,-112.3565201,45.66308049,-112.3098117,1080.065865,2202364.567
46.17078766,-111.1662133,46.13500447,-111.1556043,1242.257598,2204068.79
31.48375894,-109.9707741,31.49277313,-109.9922129,954.1682385,2204475.461
38.64972416,-109.2819611,38.66146435,-109.3108194,840.0135756,2204718.193
37.91122145,-78.94572633,37.8842692,-78.92051712,927.1320101,2205760.53
43.55750065,-108.6102501,43.5069252,-108.6426267,3071.362102,2206609.439
41.95028956,-113.37516,41.98123126,-113.3862743,1040.450528,2207882.447
40.63716859,-117.1091047,40.66075939,-117.0604682,1560.09763,2208664.748
39.49352625,-108.2688795,39.47715108,-108.3225162,912.6353383,2208875.254
35.76891331,-113.9338614,35.71870821,-113.9464133,1196.158364,2208895.972
44.3568426,-112.3092671,44.317314,-112.310769,1752.782537,2209038.489
40.4076801,-110.6161554,40.4019575,-110.5511215,1663.854097,2211096.377
38.69839665,-111.7383662,38.72587447,-111.7821332,1445.986995,2211401.608
38.31850702,-108.7968115,38.3112742,-108.8168649,900.1540796,2212281.473
40.30793382,-108.1897583,40.29320254,-108.2274324,946.5881111,2212991.408
40.44095452,-109.1462081,40.42910359,-109.2102699,1442.783128,2213422.302
37.08161795,-110.64358,37.1029189,-110.6688268,1023.498769,2213808.703
43.55978368,-108.6456691,43.51970233,-108.667564,1625.752979,2214478.299
39.47003923,-111.0612924,39.47930375,-111.0072825,1131.641112,2216146.695
45.63903719,-112.4057713,45.60567558,-112.358076,1449.798372,2219282.009
33.34923865,-106.4471854,33.32892287,-106.4180438,1236.890546,2220747.633
41.42791968,-111.7084288,41.4346812,-111.7745015,1274.617472,2221459.99
35.31006,-113.5497614,35.2687927,-113.5865514,1795.970352,2222057.937
48.34992027,-119.9457697,48.33939767,-120.0026262,1166.209567,2223797.418
44.10226083,-121.5494714,44.10868233,-121.5211343,1490.103031,2227154.603
39.05024157,-114.5926256,39.05376081,-114.5585813,951.2519458,2227320.852
36.46485446,-109.1601764,36.44216972,-109.2063225,2450.592964,2227611.767
34.21605881,-116.9737157,34.18311191,-116.9314115,1155.703094,2228820.909
47.80976655,-119.9142198,47.8440627,-119.9410828,1061.64351,2228960.244
43.86505888,-106.9404575,43.8684437,-106.8700979,1415.009328,2230362.063
37.11074039,-110.5265719,37.10492761,-110.5633597,1818.929096,2230608.201
38.74229347,-108.8666288,38.7180165,-108.8791978,731.8365873,2232566.568
47.73293891,-120.0727597,47.7617678,-120.057406,699.8551037,2233436.247
37.04223639,-111.1438939,37.06343548,-111.1499527,954.752191,2233552.559
41.56766956,-121.5076298,41.59456079,-121.4409299,1219.39471,2234350.8
45.05439208,-108.0056769,45.04665488,-108.0554026,1026.540519,2235025.012
45.05522649,-113.9874386,45.04075522,-113.9544089,1731.346255,2235604.463
40.63095197,-116.6722214,40.65501811,-116.6859222,1555.100339,2235863.234
38.66427906,-109.0122928,38.6806514,-108.9980082,938.7849627,2236706.497
