sc_point_gid,class,capacity,capital_adder_per_mw,cf
36432,7,43.19,3429888.44,0.2931
36433,6,24.04,3293555.59,0.2877
37116,6,27.64,3383571.48,0.2899
37787,8,20.9,3448488.62,0.3774
38466,8,19.83,4602587.49,0.4141
39149,8,220.06,2425500.28,0.418
39150,8,311.85,1289135.86,0.4122
39834,8,139.22,4179111.64,0.4096
40518,8,42.51,5410723.36,0.4084
40535,7,26.54,2656906.89,0.3021
40536,1,21.51,2638052.13,0.2909
41199,8,65.12,5557250.87,0.4264
41201,8,151.83,4229451.53,0.4098
41218,6,40.4,3012715.44,0.2862
41219,7,28.71,2675493.97,0.2983
41883,8,32.85,5593720.23,0.4227
42568,8,110.74,5299892.3,0.4139
47359,8,136.37,3675368.26,0.3923
48042,8,112.75,4358997.5,0.395
48043,8,521.83,858777.23,0.392
48044,8,324.13,801748.44,0.388
48726,8,279.29,1546245.23,0.3963
48727,8,276.27,1329137.9,0.3934
48728,8,368.42,794611.98,0.3887
49410,8,229.29,2258924.66,0.3965
49411,8,301.03,1365935.24,0.3929
49412,8,353.97,880918.6,0.3895
50095,8,113.04,4729127.15,0.3929
50096,8,265.91,1378460.71,0.389
50100,2,16.85,1746004.66,0.357
50778,8,184.91,3388048.42,0.3964
50779,8,124.25,4537191.05,0.3946
50780,8,189.02,2753381.15,0.3885
51462,8,114.57,4837294.98,0.3961
51463,8,229.36,1959889.3,0.3927
51464,8,134.43,3341538.94,0.3872
52145,8,124.61,4839220.72,0.3997
52146,8,88.84,5146768.55,0.397
52829,8,183.9,3401765.55,0.4002
52830,8,92.28,4077400.2,0.3938
52831,8,249.51,820406.93,0.3894
52832,8,189.93,1688836.27,0.385
53513,8,499.74,1387585.68,0.4001
53514,8,365.8,996388.65,0.3944
53515,8,400.76,535013.7,0.3896
53516,8,31.53,3395113.8,0.3856
54196,8,84.27,5322240.77,0.4038
54197,8,261.18,1614652.96,0.3993
54198,8,345.22,1051913.18,0.3945
54199,8,109.84,3360082.88,0.3888
54200,8,55.18,3369340.0,0.3841
54203,2,31.49,2400790.21,0.3364
54204,2,16.39,2277669.98,0.3365
54879,8,24.17,5485056.46,0.4088
54880,8,47.73,5573857.88,0.4036
54881,8,173.5,3377132.95,0.3995
54882,8,61.43,4196327.35,0.395
54883,8,372.31,449635.92,0.3872
54884,8,15.45,3334230.76,0.3838
55563,8,137.38,4226760.61,0.4093
55565,8,57.22,5222611.92,0.4005
55566,8,280.84,745643.23,0.3933
55567,8,349.17,518184.27,0.3875
56247,8,22.23,5556022.43,0.4104
56249,8,280.16,1179872.8,0.3994
56250,8,530.84,562149.51,0.3945
56251,8,445.14,521379.35,0.3886
56254,2,17.92,2906193.64,0.3612
56930,8,17.63,5583953.15,0.4112
56932,8,172.01,3347488.7,0.4035
56933,8,457.52,944177.94,0.4004
56934,8,476.6,745092.87,0.3961
56935,8,421.49,620625.73,0.3915
57174,8,104.59,2936410.41,0.4279
57615,8,41.21,5328088.31,0.4073
57616,8,386.27,1280720.4,0.4042
57617,8,384.65,906668.33,0.4005
57618,8,432.28,714422.22,0.3959
57619,8,411.06,611352.13,0.391
57856,8,91.5,3145102.73,0.4136
57857,8,180.73,1469180.4,0.4176
57858,8,47.92,3018078.06,0.4248
57859,9,39.82,2897072.03,0.4608
57860,9,370.14,242007.61,0.4673
57861,9,300.15,374798.31,0.4765
57862,9,55.21,3280020.9,0.4839
58298,8,44.78,5477995.57,0.4107
58299,8,436.36,1423894.33,0.4085
58300,8,150.6,3425022.39,0.4044
58301,8,392.79,851973.64,0.4003
58302,8,433.8,730846.1,0.3966
58303,8,517.43,468580.83,0.3908
58538,8,20.35,3184413.53,0.4027
58539,8,215.07,1045893.86,0.4058
58540,8,141.91,2375458.58,0.4107
58543,9,373.41,172936.87,0.4637
58544,9,530.84,84980.71,0.4741
58545,9,530.84,143716.82,0.4824
58546,9,509.88,192356.68,0.4887
58547,10,300.28,387694.27,0.4941
58548,10,45.0,3225892.62,0.4981
58982,8,141.49,4259123.28,0.4118
58983,8,440.51,1199572.57,0.4084
58984,8,445.27,868217.63,0.4044
58985,8,306.93,831253.22,0.3997
58986,8,458.23,670467.74,0.396
58987,8,274.98,770357.92,0.3913
58989,2,25.95,2983886.54,0.3553
59220,8,15.2,3203148.33,0.3717
59221,8,78.08,3167600.95,0.3934
59222,8,183.87,1604235.87,0.3987
59223,8,22.42,3155976.68,0.4043
59226,9,287.97,352710.8,0.4552
59227,9,530.84,104674.74,0.4688
59228,9,530.84,151764.21,0.4797
59229,9,530.84,173007.4,0.4865
59230,9,530.84,114651.72,0.4916
59231,10,530.84,126357.86,0.496
59232,10,521.41,133136.04,0.4997
59233,10,331.94,320242.06,0.5031
59234,10,66.52,3017803.11,0.506
59665,8,143.6,4339846.9,0.4151
59666,8,249.32,1507922.47,0.4123
59667,8,118.03,4013173.76,0.4089
59668,8,476.54,753737.45,0.4048
59669,8,530.84,560586.48,0.4004
59670,8,481.92,580819.16,0.3956
59671,8,44.1,3787531.51,0.3913
59673,2,15.62,2935469.13,0.3658
59903,8,150.4,2246986.59,0.3574
59904,8,408.89,249587.74,0.3797
59905,8,180.82,1671947.84,0.3915
59909,9,286.74,375436.11,0.4504
59910,9,530.84,92333.39,0.4619
59911,9,530.84,117253.01,0.4732
59912,9,530.84,160727.76,0.4804
59913,9,530.84,120341.02,0.4861
59914,9,530.84,92352.91,0.4912
59915,10,530.84,111305.61,0.4963
59916,10,530.84,81068.1,0.5007
59917,10,530.84,14229.15,0.5042
59918,10,516.52,-5813.42,0.5067
59919,10,368.68,264957.96,0.5072
59920,10,91.21,3239321.88,0.5068
60350,8,243.06,1372302.15,0.4127
60351,8,466.62,671854.28,0.4097
60352,8,366.74,782223.26,0.4047
60353,8,529.51,561857.25,0.3999
60354,8,155.75,2641563.87,0.3963
60585,7,30.94,3126334.7,0.3065
60586,7,268.43,348269.02,0.3302
60587,8,521.96,78275.41,0.3642
60588,8,507.35,78883.64,0.3955
60589,8,151.76,2090062.61,0.4187
60591,9,151.79,2196497.56,0.4345
60592,9,421.52,245484.1,0.4456
60593,9,530.84,96521.97,0.4569
60594,9,530.84,75963.36,0.4659
60595,9,530.84,69093.73,0.4721
60596,9,530.84,88368.83,0.4775
60597,9,530.84,100434.94,0.4826
60598,9,530.84,111400.12,0.4885
60599,10,530.84,107745.43,0.495
60600,10,530.84,79626.9,0.5003
60601,10,530.84,-14196.49,0.5034
60602,10,530.84,-12969.17,0.506
60603,10,530.84,109103.73,0.5068
60604,10,528.67,153611.19,0.5071
60605,10,379.66,364141.23,0.5059
60606,10,125.06,2805433.52,0.5045
61032,8,72.22,4855658.61,0.4189
61033,8,286.35,1560832.91,0.4165
61034,8,499.83,853238.16,0.4133
61035,8,530.84,554028.6,0.4092
61036,8,530.84,467468.44,0.4047
61037,8,305.14,650401.49,0.4001
61267,6,44.58,3044559.98,0.2796
61268,7,240.15,509443.62,0.2974
61269,7,472.94,127594.99,0.3215
61270,7,530.84,27176.06,0.3543
61271,8,530.84,12405.86,0.3867
61272,8,530.84,10066.73,0.4123
61273,9,530.84,9189.99,0.4293
61274,9,517.36,57504.69,0.438
61275,9,530.84,59119.88,0.4453
61276,9,530.84,58801.16,0.4545
61277,9,530.84,82734.8,0.4608
61278,9,530.84,49559.61,0.4645
61279,9,530.84,66489.31,0.4674
61280,9,530.84,102368.03,0.4705
61281,9,530.84,109770.08,0.475
61282,9,530.84,118707.29,0.4828
61283,9,530.84,93570.28,0.4907
61284,10,530.84,31073.56,0.4971
61285,10,530.84,-33250.7,0.5007
61286,10,530.84,6036.58,0.5037
61287,10,530.84,143036.28,0.5056
61288,10,530.84,175905.29,0.5067
61289,10,530.84,173781.16,0.5066
61290,10,530.84,135777.01,0.5051
61291,10,413.07,244241.87,0.503
61292,10,159.96,2049911.12,0.5014
61425,9,49.41,3327192.18,0.482
61426,9,54.37,3340778.11,0.4805
61716,8,223.4,2072363.72,0.4197
61717,8,213.84,2278290.74,0.4167
61718,8,522.39,662882.42,0.413
61719,8,530.84,420887.03,0.4089
61720,8,366.83,553047.08,0.4046
61949,6,73.26,3011138.75,0.2819
61950,6,355.36,182441.92,0.2894
61951,7,510.07,44076.57,0.3051
61952,7,530.84,7066.23,0.3309
61953,8,530.84,9319.69,0.359
61954,8,530.84,13196.74,0.3851
61955,8,530.84,23060.8,0.4077
61956,8,530.84,26834.5,0.4255
61957,9,530.84,30746.19,0.4394
61958,9,530.84,35670.38,0.4477
61959,9,530.84,51942.77,0.4549
61960,9,530.84,48370.24,0.4599
61961,9,530.84,85838.1,0.4618
61962,9,530.84,113273.34,0.4607
61963,9,530.84,110233.23,0.4584
61964,9,530.84,119654.22,0.4585
61965,9,483.54,206965.0,0.4642
61966,9,362.98,260002.12,0.473
61967,9,339.75,229530.32,0.4829
61968,9,464.81,66843.62,0.4893
61969,10,530.84,-43979.15,0.4939
61970,10,530.84,25366.95,0.4985
61971,10,530.84,153349.3,0.5023
61972,10,530.84,184644.09,0.5046
61973,10,530.84,181609.13,0.5055
61974,10,530.84,139528.42,0.5057
61975,10,530.84,76017.16,0.5052
61976,10,530.84,66197.13,0.5033
61977,10,451.04,50676.33,0.5003
61978,10,211.18,1057762.3,0.4969
61979,10,19.34,3103909.28,0.4943
62109,9,254.7,475042.25,0.4905
62400,8,72.48,5052277.28,0.42
62401,8,279.06,1191014.8,0.4169
62402,8,172.5,2358263.44,0.4137
62403,8,370.59,574671.17,0.4092
62404,8,46.75,3540661.46,0.4056
62632,6,231.43,633707.29,0.2868
62633,7,511.11,34620.67,0.3029
62634,7,530.84,-22066.29,0.3271
62635,7,530.84,-20071.85,0.3494
62636,8,530.84,-10969.57,0.3707
62637,8,530.84,-13159.66,0.3903
62638,8,530.84,204.15,0.4077
62639,8,530.84,29026.25,0.4232
62640,9,530.84,44984.52,0.4352
62641,9,530.84,45708.9,0.4451
62642,9,530.84,39793.75,0.4522
62643,9,530.84,32502.6,0.4569
62644,9,530.84,8260.39,0.4598
62645,9,530.84,74477.76,0.4598
62646,9,530.84,90042.16,0.4551
62647,9,484.02,182945.55,0.4464
62648,9,185.17,1614804.94,0.447
62652,9,57.87,2547066.14,0.4699
62653,9,472.52,6326.53,0.4784
62654,9,530.84,8290.97,0.4885
62655,10,530.84,111953.72,0.4956
62656,10,530.84,157222.11,0.5005
62657,10,530.84,176408.6,0.5034
62658,10,530.84,117968.18,0.5053
62659,10,530.84,76179.28,0.5059
62660,10,530.84,75034.68,0.5048
62661,10,530.84,-32746.29,0.5022
62662,10,530.84,-2751.03,0.4988
62663,10,493.29,43799.85,0.4949
62664,9,266.81,179531.39,0.4913
62665,9,50.25,2782825.68,0.4881
62792,10,84.69,3308591.21,0.4961
62793,10,197.19,1387787.33,0.4968
63083,8,65.16,5345672.2,0.4224
63084,8,407.07,1327632.63,0.4207
63085,8,436.33,820112.38,0.4173
63086,8,425.25,527587.71,0.4138
63087,8,125.0,3040222.67,0.41
63315,6,293.9,303955.17,0.2832
63316,7,530.84,-348.16,0.3084
63317,7,530.84,-15943.15,0.3382
63318,8,530.84,-48595.32,0.3611
63319,8,530.84,-64478.61,0.3804
63320,8,530.84,-48449.23,0.396
63321,8,530.84,-26134.94,0.4095
63322,8,530.84,-4645.07,0.4214
63323,9,530.84,30824.11,0.4318
63324,9,530.84,42138.22,0.4401
63325,9,530.84,31763.49,0.4471
63326,9,530.84,21082.94,0.4522
63327,9,530.84,13595.96,0.4549
63328,9,530.84,-11788.65,0.4551
63329,9,530.84,-14203.86,0.4516
63330,9,498.93,72042.7,0.4445
63331,9,73.13,3041063.76,0.4396
63335,8,237.88,120314.72,0.4134
63336,9,469.77,-135509.53,0.4419
63337,9,530.84,-85959.46,0.4669
63338,9,530.84,-45693.01,0.4815
63339,9,530.84,30173.79,0.4905
63340,10,530.84,49428.07,0.4969
63341,10,530.84,145441.55,0.5012
63342,10,530.84,92776.08,0.504
63343,10,530.84,103959.75,0.5052
63344,10,530.84,93745.67,0.5044
63345,10,530.84,11605.58,0.5025
63346,10,530.84,30608.94,0.4997
63347,10,530.84,-222489.38,0.4963
63348,9,530.84,-124763.15,0.4923
63349,9,520.21,13162.13,0.488
63350,9,319.53,177943.31,0.4849
63351,9,93.77,2983836.04,0.4811
63475,9,113.04,2716558.64,0.4936
63476,10,483.96,67390.0,0.503
63477,10,309.52,358639.0,0.514
63767,8,170.85,3667621.77,0.4234
63768,8,505.8,1084953.64,0.4214
63769,8,474.95,687490.35,0.418
63770,8,339.65,466840.88,0.4146
63998,6,300.12,326473.12,0.2759
63999,7,530.84,11007.02,0.302
64000,7,530.84,-22159.14,0.3341
64001,8,530.84,-96227.15,0.3611
64002,8,530.84,-130715.88,0.3824
64003,8,530.84,-102785.63,0.3985
64004,8,530.84,-59774.75,0.4101
64005,8,530.84,-34642.9,0.4204
64006,8,530.84,5461.8,0.4289
64007,9,530.84,38849.22,0.4352
64008,9,530.84,45474.93,0.4402
64009,9,530.84,39663.13,0.4451
64010,9,530.84,19434.11,0.449
64011,9,530.84,-36798.35,0.4496
64012,9,530.84,-115139.14,0.4455
64013,9,424.73,-210893.82,0.4382
64014,9,72.15,2810913.05,0.434
64018,8,322.93,-80530.47,0.3915
64019,8,530.84,-145275.32,0.4189
64020,9,530.84,-124186.7,0.4441
64021,9,530.84,-99153.6,0.4628
64022,9,530.84,-72431.13,0.4769
64023,9,530.84,-194499.8,0.487
64024,10,530.84,-36954.95,0.4945
64025,10,530.84,83463.97,0.4994
64026,10,530.84,55225.32,0.5025
64027,10,530.84,95227.22,0.5037
64028,10,530.84,63091.81,0.5033
64029,10,530.84,47692.66,0.5016
64030,10,530.84,31597.5,0.4985
64031,10,530.84,8364.66,0.4949
64032,9,530.84,-86716.45,0.4913
64033,9,530.84,-7969.07,0.4877
64034,9,530.84,-35095.18,0.4843
64035,9,525.27,-28506.57,0.4795
64036,9,392.07,128463.18,0.4712
64037,9,162.1,1789365.86,0.4614
64038,9,21.48,2993720.87,0.4504
64159,10,359.06,283650.43,0.5006
64160,10,530.84,190306.65,0.5114
64161,10,407.62,393934.84,0.5206
64451,8,177.94,3588290.1,0.4252
64452,8,530.84,631172.74,0.4229
64453,8,530.84,162988.86,0.4191
64454,8,164.62,2052195.62,0.4162
64681,6,163.2,1987319.26,0.2801
64682,7,528.54,27162.72,0.2947
64683,7,530.84,-27527.14,0.3248
64684,7,530.84,-202558.25,0.3532
64685,8,530.84,-175574.55,0.3761
64686,8,530.84,-151590.99,0.3949
64687,8,530.84,-119414.86,0.4084
64688,8,530.84,-69626.46,0.418
64689,8,530.84,-25390.66,0.4256
64690,9,530.84,16742.56,0.4307
64691,9,530.84,40795.94,0.4335
64692,9,530.84,37456.09,0.4356
64693,9,530.84,16262.83,0.4394
64694,9,530.84,-37858.58,0.4415
64695,9,530.84,-109369.89,0.4387
64696,9,442.39,-266241.07,0.4312
64697,3,38.65,2375671.14,0.4291
64701,8,254.08,-47685.55,0.3764
64702,8,530.84,-137350.26,0.3964
64703,8,530.84,-112591.47,0.4197
64704,9,530.84,-104914.37,0.4399
64705,9,530.84,-105025.82,0.4568
64706,9,530.84,-81314.55,0.4719
64707,9,530.84,-84797.72,0.4841
64708,9,530.84,-51388.2,0.4928
64709,10,530.84,9687.96,0.4977
64710,10,530.84,36885.91,0.5006
64711,10,530.84,113093.53,0.5018
64712,10,530.84,57597.43,0.5012
64713,10,530.84,54408.46,0.4992
64714,10,530.84,32993.2,0.4959
64715,9,530.84,20150.75,0.4912
64716,9,530.84,-41931.83,0.4871
64717,9,530.84,-11361.98,0.4838
64718,9,530.84,-5147.27,0.4811
64719,9,530.84,-47790.25,0.4768
64720,9,434.81,74675.41,0.4695
64721,9,362.01,25951.68,0.4591
64722,9,230.43,96273.49,0.4473
64723,3,39.88,2185247.18,0.4296
64841,4,149.59,2307362.82,0.4829
64842,10,431.57,182411.3,0.4946
64843,10,530.84,155412.43,0.5072
64844,10,530.84,272582.37,0.5183
64845,10,377.17,495572.42,0.5246
65135,8,275.5,1692752.78,0.4271
65136,8,530.84,333920.51,0.4248
65137,8,506.64,170987.9,0.4211
65138,8,18.66,3231065.97,0.4174
65364,6,100.28,3150167.79,0.292
65365,7,507.61,79974.93,0.2967
65366,7,530.84,-38209.35,0.3178
65367,7,530.84,-152606.63,0.3419
65368,2,530.84,424186.3,0.3651
65369,3,530.84,420136.07,0.3849
65370,3,422.76,795184.19,0.4
65371,8,491.31,-129352.45,0.411
65372,8,530.84,-74951.54,0.4195
65373,8,530.84,-23661.7,0.4242
65374,8,530.84,23832.71,0.4264
65375,8,530.84,39824.33,0.4269
65376,8,530.84,20694.22,0.427
65377,9,530.84,-31411.38,0.4303
65378,9,530.84,-106957.07,0.4293
65379,8,475.31,-207022.39,0.4205
65380,3,105.33,2181758.42,0.4118
65384,8,39.37,2627809.22,0.3597
65385,8,398.33,-138256.99,0.3733
65386,8,462.25,-286259.18,0.3919
65387,8,475.6,-107382.76,0.4086
65388,8,528.77,-132282.57,0.4279
65389,9,530.84,-122282.35,0.4468
65390,9,530.84,-98262.86,0.4651
65391,9,530.84,-72245.25,0.4797
65392,9,530.84,-61614.07,0.4892
65393,10,530.84,-19191.25,0.495
65394,10,530.84,31527.31,0.4977
65395,10,530.84,104694.27,0.4985
65396,10,530.84,32371.44,0.4976
65397,10,530.84,-81135.85,0.495
65398,9,530.84,61541.72,0.4901
65399,9,530.84,20508.15,0.4834
65400,9,530.84,-20500.0,0.4784
65401,9,530.84,-44361.23,0.476
65402,9,530.84,-22183.64,0.4744
65403,9,530.84,-85054.53,0.4695
65404,9,105.92,2487161.04,0.4628
65524,4,161.64,2113111.2,0.4796
65525,9,449.68,118308.03,0.4916
65526,10,530.84,164219.42,0.5038
65527,10,530.84,236135.66,0.5138
65528,10,530.84,327812.15,0.5223
65529,10,293.64,565510.11,0.5277
65819,8,370.27,1369816.73,0.4288
65820,8,530.84,191167.1,0.4264
65821,8,354.36,336153.27,0.4236
66047,7,95.64,3071102.87,0.3
66048,7,467.79,107350.62,0.3038
66049,7,530.84,-52859.25,0.3167
66050,7,500.42,-28028.46,0.3324
66051,7,350.83,-404512.04,0.3501
66052,2,129.41,1683935.22,0.3668
66053,3,67.59,1879178.15,0.3874
66055,8,334.5,-133370.05,0.4078
66056,8,530.84,-96758.28,0.414
66057,8,530.84,-19845.81,0.4165
66058,8,530.84,27851.06,0.4167
66059,8,530.84,15531.26,0.4142
66060,8,530.84,-51355.4,0.4131
66061,8,530.84,-148692.18,0.4146
66062,3,329.41,834464.05,0.4124
66068,7,76.66,2290237.97,0.35
66072,8,126.23,2195324.6,0.4176
66073,9,419.97,-16563.7,0.4316
66074,9,530.84,-137827.96,0.4532
66075,9,530.84,-79064.95,0.4715
66076,9,530.84,-53992.61,0.4828
66077,9,530.84,-41931.47,0.4891
66078,9,530.84,11384.87,0.492
66079,9,530.84,67917.44,0.4921
66080,9,530.84,-227700.78,0.4908
66081,9,530.84,-337638.86,0.4872
66082,9,530.84,-32353.88,0.4797
66083,9,530.84,-93041.32,0.4699
66084,9,517.62,-143142.3,0.4644
66085,9,465.49,-142261.4,0.464
66086,9,441.87,-21723.36,0.4648
66087,9,370.59,-46045.23,0.4596
66088,4,68.69,2126438.57,0.453
66207,9,122.15,2659716.99,0.4705
66208,9,527.5,50034.09,0.4857
66209,10,530.84,141720.27,0.5008
66210,10,530.84,223396.44,0.5111
66211,10,530.84,277072.77,0.5191
66212,10,530.84,312989.79,0.5253
66213,10,318.85,497696.45,0.5296
66502,9,153.71,4172531.67,0.4328
66503,9,527.41,1078603.53,0.431
66504,8,530.84,259131.38,0.4283
66505,8,291.5,465887.99,0.426
66730,7,107.05,2858755.94,0.3006
66731,7,492.19,26391.55,0.3074
66732,7,530.84,-93068.22,0.317
66733,7,523.81,-112191.7,0.3262
66734,7,242.81,185513.99,0.3316
66738,3,22.06,1711899.45,0.3958
66739,3,485.68,474642.09,0.4008
66740,8,530.84,-82184.65,0.4043
66741,8,530.84,-15556.08,0.4033
66742,8,521.77,22820.11,0.4005
66743,8,401.99,101457.38,0.3956
66744,8,337.77,-14433.71,0.3947
66745,3,214.1,1176156.42,0.3953
66758,9,447.41,-162277.3,0.4348
66759,9,530.84,-114771.42,0.4573
66760,9,530.84,-71386.38,0.4716
66761,9,530.84,-65969.75,0.4779
66762,9,530.84,-27338.49,0.4813
66763,9,530.84,11889.47,0.4822
66764,9,530.84,-71818.02,0.4799
66765,9,530.84,-136196.63,0.4732
66766,9,337.9,35295.75,0.4659
66767,9,136.5,1627245.52,0.4571
66775,3,293.22,384419.12,0.4244
66776,8,320.47,-144938.56,0.4222
66777,3,76.46,2184881.84,0.4162
66891,9,180.89,1456455.39,0.486
66892,10,530.84,138675.35,0.4973
66893,10,530.84,151049.64,0.5085
66894,10,530.84,203912.38,0.516
66895,10,530.84,292072.2,0.5224
66896,10,530.84,308317.12,0.5276
66897,10,365.08,501896.45,0.5312
67186,9,198.16,3227240.15,0.4356
67187,9,490.8,1302113.71,0.4338
67188,9,241.8,939400.75,0.4304
67189,8,20.51,3542089.94,0.428
67413,7,162.81,1333428.1,0.2995
67414,7,488.53,-87135.87,0.3063
67415,7,527.34,-189125.62,0.313
67416,7,326.69,29035.29,0.3178
67422,8,215.49,444624.23,0.3789
67423,8,519.76,-124894.94,0.3899
67424,8,530.84,-84249.46,0.3887
67425,8,511.17,-1399.34,0.3807
67426,8,110.19,2796071.42,0.3826
67442,3,97.49,2240695.36,0.4171
67443,9,486.42,-191225.09,0.4351
67444,9,530.84,-132840.39,0.4545
67445,9,530.84,-110704.61,0.4589
67446,9,530.84,-141123.59,0.4648
67447,9,445.56,-219879.46,0.4693
67448,9,418.25,-8121.98,0.4656
67449,9,268.79,35631.98,0.4581
67459,3,74.52,1683139.0,0.4048
67460,3,123.57,2397810.15,0.4038
67574,9,101.25,3100490.78,0.4902
67575,10,451.98,252756.72,0.4978
67576,10,337.61,396511.28,0.5057
67577,10,355.4,428622.93,0.5136
67578,10,488.95,336816.33,0.5203
67579,10,530.84,300322.18,0.5248
67580,10,530.84,309749.51,0.5288
67581,10,351.25,546657.96,0.532
67871,9,69.92,4812656.28,0.4347
68096,1,173.31,1072100.94,0.2853
68097,2,442.78,277219.66,0.2972
68098,2,240.21,731119.77,0.306
68099,2,59.68,2577158.73,0.3092
68105,2,255.15,293388.48,0.3547
68106,2,530.84,318294.8,0.366
68107,8,530.52,-386630.28,0.3691
68108,8,404.74,24095.14,0.3652
68109,8,131.32,2260908.74,0.3573
68127,8,79.77,2782637.37,0.424
68128,9,204.06,887475.84,0.433
68129,9,135.04,1895112.92,0.4415
68130,9,253.76,-154001.82,0.4494
68131,9,81.06,2191849.99,0.4534
68257,9,87.45,3204738.63,0.4901
68258,10,520.25,116468.98,0.4954
68259,10,393.63,330436.89,0.5045
68260,10,298.34,512616.48,0.5136
68261,10,201.24,1496895.89,0.5173
68262,10,522.09,283451.16,0.5231
68263,10,530.84,309420.96,0.5268
68264,10,530.84,324184.03,0.5298
68265,10,412.58,490253.63,0.5326
68790,2,232.57,507910.07,0.3491
68791,2,103.62,2171790.64,0.351
68939,4,152.38,2097412.69,0.4753
68940,9,116.83,2734841.82,0.4847
68941,10,440.25,254271.72,0.4965
68942,10,257.77,443313.04,0.5008
68943,10,160.64,2212956.01,0.5122
68944,10,53.07,3429938.34,0.5157
68945,10,79.93,3412919.04,0.5219
68946,10,530.84,261644.12,0.5245
68947,10,530.84,317165.69,0.5278
68948,10,530.84,333180.99,0.5303
68949,10,396.71,510567.03,0.5325
69624,10,89.78,3202863.99,0.5002
69625,10,427.49,281392.35,0.5036
69626,10,390.13,376983.21,0.5102
69627,10,238.95,743735.0,0.5126
69628,10,260.27,560228.84,0.5196
69629,10,144.15,2592850.85,0.5234
69630,10,530.84,287861.46,0.5258
69631,10,530.84,328441.34,0.5287
69632,10,530.84,334023.64,0.5309
69633,10,460.73,447099.99,0.5324
69920,9,25.56,5447723.05,0.4596
69921,9,30.07,5314452.6,0.4546
70305,4,80.9,2868686.58,0.4774
70306,9,372.86,252453.42,0.4873
70307,10,271.38,211005.91,0.4952
70308,10,323.09,367498.96,0.5033
70309,10,530.84,143407.49,0.5081
70310,10,421.23,351870.6,0.5126
70311,10,107.44,3294485.39,0.5186
70312,10,439.51,395826.83,0.5206
70313,10,201.27,1522049.34,0.5251
70314,10,530.84,288924.3,0.5271
70315,10,530.84,348095.93,0.5295
70316,10,530.84,328192.09,0.5311
70317,10,482.99,417674.49,0.5325
70604,9,43.9,5467348.04,0.4649
70605,9,322.57,1574514.98,0.462
70606,9,246.86,971243.03,0.457
70607,9,34.25,3867691.9,0.4522
70876,3,315.28,107307.7,0.4339
70877,3,409.76,124551.97,0.4293
70878,3,310.13,175094.72,0.4185
70879,3,133.2,1268079.98,0.4123
70882,3,81.58,1782987.18,0.4079
70883,3,138.48,1587120.43,0.4113
70884,3,222.04,996799.14,0.4112
70885,3,400.59,566936.76,0.4167
70886,8,369.88,-137764.86,0.4246
70887,8,273.23,-82360.82,0.4291
70889,9,42.87,2729191.79,0.4448
70987,9,35.58,3125634.7,0.4546
70988,9,313.34,249596.64,0.4619
70989,9,269.41,390531.84,0.4836
70990,9,530.84,111864.8,0.4918
70991,10,530.84,102906.33,0.4995
70992,10,530.84,131642.57,0.5055
70993,10,515.87,218078.7,0.5107
70994,10,102.61,3298111.65,0.5135
70995,10,417.31,384000.0,0.5192
70996,10,388.18,438913.2,0.5216
70997,10,266.75,558195.56,0.526
70998,10,530.84,292264.67,0.5279
70999,10,530.84,344635.45,0.5296
71000,10,530.84,345591.85,0.5311
71001,10,498.6,414315.23,0.5328
71288,9,79.32,5380124.06,0.4732
71289,9,455.12,1262128.15,0.4696
71290,9,219.96,1335039.78,0.4626
71291,9,68.82,3414952.17,0.4546
71556,4,37.62,1675128.49,0.4444
71558,4,191.0,1019760.75,0.4475
71559,4,283.95,227682.9,0.4496
71560,4,442.84,127442.5,0.4501
71561,4,492.45,103781.93,0.4448
71562,4,490.83,155210.65,0.4381
71563,3,514.41,128819.77,0.4325
71564,3,133.1,1533524.73,0.4299
71567,3,164.82,1536501.2,0.4133
71568,3,328.6,754432.04,0.4161
71569,8,465.56,-414319.67,0.4245
71570,9,336.93,141870.99,0.4337
71571,9,213.26,891934.28,0.4378
71574,9,49.05,2779080.97,0.4583
71575,9,26.92,2783318.15,0.4655
71670,9,45.59,2963407.56,0.4451
71671,9,314.86,323884.58,0.4584
71672,9,494.1,208675.18,0.473
71673,9,509.36,181218.01,0.4866
71674,10,530.84,151079.86,0.4959
71675,10,530.84,134518.12,0.5022
71676,10,530.84,139683.52,0.5075
71677,10,274.14,463216.21,0.5115
71678,10,241.9,640745.11,0.5171
71679,10,530.84,216423.33,0.5194
71680,10,317.88,491484.32,0.5219
71681,10,337.22,487137.38,0.5258
71682,10,530.84,295084.98,0.5277
71683,10,530.84,325238.01,0.5293
71684,10,530.84,328827.64,0.5307
71685,10,507.55,390369.54,0.5323
71686,10,18.92,3546408.03,0.5327
71972,9,53.07,5327893.56,0.4791
71973,9,93.6,4014692.35,0.4802
71974,9,93.09,3307545.77,0.4757
72239,4,272.97,223572.98,0.4509
72240,4,530.84,144372.56,0.4583
72241,4,518.82,495065.15,0.4626
72242,4,529.22,325146.58,0.4625
72243,4,361.32,197741.6,0.4598
72246,4,340.07,-1520.11,0.4457
72247,4,280.75,9559.71,0.4419
72248,3,25.53,1983734.09,0.4337
72252,3,79.48,1852481.99,0.4131
72253,3,132.0,1628009.96,0.4184
72260,9,35.19,2785751.32,0.4714
72261,9,42.74,2678670.66,0.4773
72353,9,84.34,2994438.87,0.4341
72354,9,297.53,331356.93,0.4507
72355,9,530.84,112198.74,0.4644
