sc_point_gid,class,capacity,capital_adder_per_mw,cf
98332,4,479.49,1275386.25,0.4777
98333,4,411.74,1392133.75,0.4809
98334,4,351.48,1504103.34,0.484
98335,4,261.6,1609971.51,0.4866
98336,4,187.11,2669899.15,0.4893
98337,9,243.58,1613622.42,0.4923
98338,9,251.42,1504356.58,0.4943
98339,10,219.45,2187203.68,0.4963
98340,10,281.78,1486400.92,0.498
98341,10,349.66,1437396.47,0.4994
98342,10,26.41,4969070.91,0.4997
98344,10,61.79,5732552.85,0.5021
98345,10,29.22,6657548.6,0.5031
98346,10,77.01,6863915.33,0.5045
98347,10,28.61,6944295.9,0.5054
98348,10,23.13,6983057.69,0.5065
98643,10,92.53,5727314.93,0.5335
98912,3,60.85,2753381.98,0.4304
99012,4,29.97,2198750.07,0.4605
99015,4,119.23,3232545.6,0.4768
99016,4,252.69,1437344.82,0.4792
99017,4,317.0,1473792.45,0.4822
99018,4,388.93,1500091.83,0.4848
99019,4,473.85,1542225.92,0.4875
99020,9,450.88,1200688.07,0.4897
99021,9,235.61,1821716.13,0.492
99022,9,221.58,2149072.81,0.494
99023,10,131.71,4152625.45,0.4955
99024,10,25.86,4902594.17,0.4973
99025,10,270.57,1616373.72,0.4984
99026,10,90.23,5212413.2,0.4986
99028,10,47.95,6592963.53,0.5016
99029,10,84.86,6748549.67,0.5025
99696,4,68.33,2764657.68,0.4629
99697,4,75.98,2625655.47,0.4675
99698,4,78.15,2531631.01,0.4747
99699,4,176.48,1561168.95,0.4769
99700,4,155.75,2872242.61,0.4801
99701,4,219.38,1991197.88,0.4827
99702,4,491.7,1424032.51,0.4855
99703,4,397.68,1540529.47,0.4878
99709,10,101.15,5241461.05,0.4976
99710,10,186.4,3537065.73,0.4981
100380,4,165.43,1428197.23,0.4643
100381,4,167.51,1486352.25,0.4698
100382,4,201.17,1464437.76,0.474
100383,4,340.1,879476.11,0.4775
100384,9,290.14,-37381.38,0.4803
100385,4,415.14,786597.1,0.4834
100386,4,363.3,1670380.92,0.4857
100387,4,214.97,2229528.64,0.4879
100393,10,17.98,5710032.44,0.4973
100394,10,199.58,3618334.45,0.4979
101064,4,126.3,1801464.7,0.467
101065,4,299.76,468560.68,0.4704
101066,4,281.65,540041.4,0.4747
101067,4,318.59,591058.83,0.4787
101068,4,488.49,556309.12,0.4809
101069,9,308.67,19770.85,0.4838
101070,9,396.96,148100.25,0.4862
101071,9,238.43,1761990.07,0.488
101078,10,146.9,5481152.87,0.4967
101749,4,444.11,388954.4,0.4716
101750,4,268.66,504818.28,0.4759
101751,4,359.19,508504.06,0.4793
101752,4,504.05,468238.0,0.4817
101753,4,454.44,663107.68,0.4836
101754,9,350.21,163954.96,0.4863
101755,9,342.5,195520.64,0.4881
101756,9,26.24,3019080.33,0.4887
101761,10,67.98,6534933.83,0.4952
101762,10,39.17,6939595.13,0.4959
102430,4,19.08,1812276.66,0.4482
102432,4,34.67,1934295.98,0.4685
102433,4,309.97,456505.94,0.4727
102434,4,280.62,505517.29,0.4764
102435,4,339.36,475149.14,0.4796
102436,4,482.5,446289.46,0.4817
102437,4,335.5,734173.36,0.4835
102438,9,292.12,-17745.77,0.4858
102439,9,386.31,126407.11,0.4877
102440,9,316.39,233841.4,0.4889
102441,9,47.89,3089596.97,0.4901
102444,9,30.55,5669686.18,0.4934
102445,10,130.67,5826075.86,0.4951
103114,4,88.74,1859956.65,0.4548
103115,4,128.08,1635383.36,0.4591
103116,4,144.96,1421563.54,0.4689
103117,4,315.8,421389.34,0.4736
103118,4,507.03,369282.08,0.4769
103119,4,530.84,312651.77,0.4789
103120,4,485.97,419754.02,0.4809
103121,4,229.59,1111353.99,0.4831
103122,9,222.75,698667.35,0.4855
103123,9,247.37,301732.34,0.4871
103124,9,319.33,246707.1,0.489
103125,9,407.72,211384.7,0.49
103126,9,257.74,385656.92,0.4907
103127,9,289.79,444750.95,0.4919
103128,9,431.54,2038611.43,0.4933
103129,9,145.28,5618114.91,0.494
103798,4,135.89,1485746.15,0.4572
103799,4,239.95,419709.72,0.4626
103800,4,159.08,1361616.78,0.4695
103801,4,377.43,384681.75,0.4742
103802,4,434.26,424765.45,0.4771
103803,4,517.53,371712.5,0.4789
103804,4,392.62,595637.17,0.4808
103805,9,321.02,-44836.53,0.483
103806,9,400.72,16582.78,0.4848
103807,9,253.5,278145.27,0.4863
103808,9,234.19,604471.28,0.488
103809,9,183.58,1608046.05,0.4895
103810,9,280.0,401092.49,0.4901
103811,9,368.97,637497.06,0.4915
103812,9,260.72,1236978.9,0.4929
103813,9,32.53,4778885.06,0.4936
104482,4,259.01,261546.29,0.4625
104483,4,403.09,245668.01,0.4673
104484,4,229.1,660343.41,0.4716
104485,4,322.9,437934.5,0.4753
104486,4,530.84,415119.54,0.4775
104487,4,523.03,459075.71,0.4796
104488,4,430.63,636620.87,0.4813
104489,9,260.3,101965.82,0.4828
104490,9,350.67,182830.04,0.4845
104491,9,429.82,125235.92,0.486
104492,9,311.33,264155.95,0.4874
104493,9,313.96,350804.97,0.4889
104494,9,135.17,2843027.47,0.4898
104495,9,105.75,4440630.01,0.4914
104496,9,27.9,4743878.45,0.4923
105165,4,20.22,1765826.23,0.4561
105166,4,421.78,205631.62,0.4644
105167,4,530.81,177816.78,0.4698
105168,4,284.15,436405.14,0.4731
105169,4,246.34,582939.38,0.4761
105170,4,498.25,471013.14,0.4782
105171,4,517.07,461378.3,0.48
105172,4,356.43,685084.23,0.4814
105173,9,424.8,58133.2,0.4826
105174,9,258.33,265839.58,0.4839
105175,9,428.78,131796.81,0.4856
105176,9,373.86,217043.53,0.4868
105177,9,149.27,2668846.81,0.4882
105178,9,110.1,4216005.07,0.4895
105849,4,214.36,591891.42,0.46
105850,4,477.67,211035.54,0.4666
105851,4,379.57,277444.41,0.4705
105852,4,324.49,474288.64,0.4744
105853,4,335.76,471146.5,0.4765
105854,4,309.06,531474.54,0.4784
105855,4,344.38,634443.58,0.4799
105856,4,466.2,714124.29,0.4818
105857,9,364.05,104222.69,0.4827
105858,9,373.35,167905.46,0.4841
105859,9,328.99,225043.09,0.4856
105860,9,324.0,321975.23,0.4868
105861,9,145.22,3255720.88,0.4876
106532,4,52.2,1742488.19,0.4556
106533,4,374.97,202137.02,0.4634
106534,4,519.24,185306.53,0.4684
106535,4,185.26,1161772.21,0.4721
106536,4,453.41,401283.04,0.4747
106537,4,429.4,434311.84,0.4768
106538,4,432.41,507393.37,0.4786
106539,4,318.39,684680.99,0.4802
106540,4,351.02,881137.88,0.4817
106541,9,458.95,81259.04,0.483
106542,9,414.82,135258.47,0.4842
106543,9,306.41,250984.94,0.4855
106544,9,265.36,562810.74,0.4867
106545,9,48.86,4551657.48,0.4876
107216,4,209.63,652887.74,0.4575
107217,4,503.63,198462.4,0.464
107218,4,286.35,356799.5,0.4682
107219,4,434.16,387019.1,0.4731
107220,4,417.93,435133.74,0.4754
107221,4,429.59,455662.38,0.4772
107222,4,530.84,437446.7,0.4785
107223,4,403.54,608946.03,0.4799
107224,9,344.64,-99595.88,0.4816
107225,9,349.69,180780.1,0.4831
107226,9,431.7,123880.96,0.4846
107227,9,347.33,231454.26,0.4857
107228,9,191.97,2094471.72,0.4868
107900,4,35.35,1817111.46,0.4594
107901,4,509.55,221025.35,0.4651
107902,4,344.25,432781.6,0.4696
107903,4,530.29,331575.08,0.4729
107904,4,479.26,416016.24,0.4755
107905,4,284.44,562140.64,0.4773
107906,4,514.97,485151.49,0.4786
107907,4,530.84,564742.91,0.4799
107908,9,386.89,15100.52,0.4816
107909,9,381.35,160105.1,0.4831
107910,9,387.05,179207.45,0.485
107911,9,400.56,351944.19,0.486
107912,9,90.53,4421941.45,0.4866
108585,4,485.55,259191.81,0.4665
108586,4,530.68,334346.73,0.4701
108587,4,530.16,389586.34,0.4733
108588,4,530.84,436241.3,0.4757
108589,4,369.81,562759.38,0.4774
108590,4,353.26,646895.64,0.4788
108591,4,530.84,740234.84,0.4801
108592,9,523.42,-34285.64,0.4819
108593,9,368.84,178357.48,0.4834
108594,9,377.36,220348.24,0.4846
108595,9,264.42,830172.06,0.4857
109268,4,182.61,1086113.95,0.4659
109269,4,530.84,237088.0,0.4684
109270,4,530.84,343022.77,0.4715
109271,4,530.84,419891.06,0.4737
109272,4,530.84,477757.09,0.476
109273,4,429.14,561056.35,0.4776
109274,4,361.1,705111.27,0.4789
109275,9,458.56,-213622.19,0.4805
109276,9,530.84,-57770.29,0.4817
109277,9,436.95,129312.99,0.4828
109278,9,471.42,259625.22,0.4839
109279,9,76.79,4293903.38,0.4848
109950,4,65.67,1676478.52,0.4561
109951,4,380.8,146489.31,0.4604
109952,4,508.16,259415.12,0.4656
109953,4,530.84,282456.52,0.4693
109954,4,530.84,353409.81,0.4726
109955,4,524.26,460427.88,0.4745
109956,4,530.84,530332.67,0.4763
109957,4,429.43,623269.79,0.4778
109958,4,451.49,712517.06,0.4792
109959,9,384.04,76201.61,0.4804
109960,9,430.4,122751.62,0.4816
109961,9,483.12,127440.48,0.4826
109962,9,309.71,812630.42,0.4836
110273,8,79.09,5710295.98,0.4234
110274,8,23.3,5592327.64,0.42
110635,4,312.08,220297.32,0.4609
110636,4,530.55,220135.34,0.4657
110637,4,530.61,309369.55,0.4696
110638,4,468.89,481007.49,0.4725
110639,4,352.97,614657.0,0.475
110640,4,530.84,548642.37,0.4762
110641,4,429.62,661731.29,0.4777
110642,9,530.84,-320414.32,0.4791
110643,9,331.81,210294.06,0.4804
110644,9,282.79,315558.26,0.4817
110645,9,306.86,578077.14,0.4828
110646,9,76.53,4430883.46,0.4834
110957,8,77.5,5678436.88,0.4147
111320,4,342.24,314683.89,0.4664
111321,4,530.78,311958.48,0.4695
111322,4,530.84,407800.91,0.4725
111323,4,325.59,586549.71,0.4745
111324,4,415.11,685741.58,0.4763
111325,9,429.4,-169874.66,0.4776
111326,9,530.84,-44227.6,0.479
111327,9,475.66,115001.63,0.4804
111328,9,346.87,443257.08,0.4816
111329,9,61.43,4397274.75,0.4823
111331,9,123.48,5795936.38,0.4847
111332,9,212.12,3838389.13,0.4853
111333,9,87.87,7155939.42,0.4853
112003,4,407.56,216893.48,0.4595
112004,4,414.36,382239.89,0.4654
112005,4,530.84,307567.62,0.4693
112006,4,530.84,361525.62,0.4725
112007,4,386.18,603117.93,0.4746
112008,4,477.8,791523.1,0.4761
112009,9,429.17,83349.49,0.4772
112010,9,480.65,79308.82,0.4787
112011,9,484.64,136448.0,0.4802
112012,9,404.06,577292.44,0.4813
112013,9,72.32,5837615.53,0.4825
112014,9,351.83,2312254.74,0.483
112015,9,530.84,2248644.57,0.4841
112016,9,530.84,2467498.48,0.4849
112017,9,476.38,2768160.46,0.4853
112687,4,195.76,832512.83,0.4607
112688,4,461.44,296279.18,0.4652
112689,4,366.67,481958.56,0.4693
112690,4,477.19,450472.61,0.4726
112691,4,530.84,459162.19,0.4745
112692,4,530.84,732566.13,0.4761
112693,9,429.24,72174.23,0.4773
112694,9,524.3,36188.07,0.4787
112695,9,228.48,845937.84,0.4803
112696,9,170.65,2785089.29,0.4811
112697,9,73.61,5796607.26,0.4822
112698,9,459.24,2236403.79,0.4829
112699,9,530.84,2260831.87,0.4839
112700,9,530.84,2475373.53,0.4844
112701,9,468.28,2775673.57,0.485
112702,9,15.62,7259580.13,0.4852
113010,8,32.14,5656624.7,0.3875
113373,4,166.21,1460565.5,0.4694
113374,4,459.17,496850.3,0.472
113375,4,530.84,446424.17,0.4739
113376,4,530.84,677681.84,0.4758
113377,9,429.2,135261.73,0.477
113378,9,530.84,46903.11,0.4788
113379,9,337.67,572659.0,0.4799
113380,9,52.52,4697224.78,0.4807
113381,9,341.27,2021404.47,0.4818
113382,9,530.84,2000903.94,0.4827
113383,9,530.84,2223634.56,0.4836
113384,9,530.84,2416343.68,0.4841
113385,9,489.05,2752632.85,0.4849
114056,4,362.91,331168.41,0.4662
114057,4,525.27,330104.43,0.469
114058,4,530.84,431021.7,0.4717
114059,4,530.84,543760.13,0.4735
114060,9,530.84,-145907.86,0.4755
114061,9,451.4,143038.5,0.4768
114062,9,508.19,180461.52,0.4784
114063,9,170.23,2655026.4,0.4793
114065,9,104.33,6153366.44,0.4817
114066,9,530.84,2127881.11,0.4822
114067,9,530.84,2278614.21,0.483
114068,9,530.84,2503932.67,0.4839
114069,9,370.72,2959974.17,0.4845
114740,4,472.91,328893.21,0.4663
114741,4,530.84,344697.89,0.4692
114742,4,530.84,503018.63,0.4717
114743,4,530.84,660983.19,0.4734
114744,9,530.84,-25327.39,0.4752
114745,9,451.66,170896.43,0.4763
114746,9,288.75,675049.39,0.4781
114747,9,138.96,3654639.46,0.4787
114748,9,203.6,3413664.0,0.4804
114749,9,479.42,2290932.5,0.4809
114750,9,530.84,2354634.58,0.4817
114751,9,530.84,2483187.39,0.4825
114752,9,431.05,2844044.25,0.4834
114753,9,55.99,7299508.98,0.484
115423,4,43.32,2083402.19,0.4644
115424,4,457.81,372928.04,0.4665
115425,4,530.84,430861.07,0.4692
115426,4,530.84,574087.58,0.4713
115427,4,530.84,778933.32,0.4731
115428,9,530.84,-633.57,0.4748
115429,9,351.7,294908.53,0.4759
115430,9,186.69,2332643.38,0.4773
115431,9,42.48,4715295.27,0.4787
115432,9,24.85,6209829.57,0.4804
115433,9,523.32,2237209.04,0.4807
115434,9,530.84,2421080.8,0.4812
115435,9,530.84,2603699.07,0.4821
115436,9,250.23,3144380.9,0.4829
116108,4,213.78,952383.13,0.467
116109,4,530.84,471970.06,0.4689
116110,4,530.84,610967.3,0.4708
116111,4,530.84,814594.92,0.4727
116112,9,530.84,13703.95,0.4744
116113,9,486.97,351181.93,0.4758
116114,9,496.66,1432727.57,0.4773
116115,9,413.88,1937047.82,0.4785
116116,9,501.45,2132740.09,0.4796
116117,9,530.84,2267053.41,0.4805
116118,9,530.84,2477464.28,0.4808
116119,9,488.43,2770949.85,0.4816
116120,9,22.39,7331072.95,0.4824
116792,4,110.58,2149491.09,0.4669
116793,4,530.84,488547.81,0.4683
116794,4,530.84,636600.15,0.4703
116795,9,530.84,-141999.59,0.4719
116796,9,530.84,27650.61,0.4737
116797,9,369.52,708787.98,0.4753
116798,9,460.76,1490135.14,0.4771
116799,9,530.84,1646081.05,0.4783
116800,9,530.84,1996447.27,0.4789
116801,9,530.84,2232717.34,0.48
116802,9,530.84,2442756.78,0.4807
116803,9,528.8,2638919.93,0.4813
116804,9,41.12,7325480.92,0.4819
117476,4,234.45,712915.33,0.4663
117477,4,530.84,453942.58,0.4685
117478,4,530.84,650180.18,0.4703
117479,9,495.49,22712.01,0.4713
117480,9,474.53,171686.38,0.473
117481,9,238.59,1196590.62,0.4746
117482,9,424.25,1606993.7,0.4766
117483,9,530.84,1712332.29,0.4777
117484,9,530.84,2034944.67,0.4786
117485,9,530.84,2280066.69,0.4796
117486,9,530.84,2497314.38,0.4806
117487,9,445.21,2848010.79,0.4812
118159,4,25.21,2139297.01,0.4625
118160,4,485.55,345014.87,0.465
118161,4,530.03,469001.6,0.468
118162,4,530.84,594925.15,0.47
118163,9,504.37,-52490.02,0.4712
118164,9,286.06,638099.54,0.4724
118165,9,99.08,4634374.59,0.4735
118166,9,109.64,5555814.38,0.4762
118167,9,213.42,3260209.9,0.4776
118168,9,254.86,2569459.34,0.4787
118169,9,508.78,2459688.22,0.4795
118170,9,530.84,2555393.4,0.4801
118171,9,227.64,3741194.4,0.4808
118843,4,256.38,450289.83,0.4609
118844,4,530.84,357784.73,0.4637
118845,4,530.84,456419.4,0.4667
118846,4,530.84,643942.38,0.4688
118847,9,530.84,10533.71,0.4703
118848,9,365.99,525872.02,0.4715
118850,9,170.72,4245967.34,0.4756
118851,9,170.2,4485622.37,0.4772
118852,9,98.37,6534332.45,0.4779
118853,9,443.88,2667514.62,0.4791
118854,9,503.92,2721816.59,0.4797
118855,9,83.46,7288737.62,0.4804
119525,4,18.01,1979951.1,0.4507
119526,4,361.71,318695.92,0.4541
119527,4,522.71,252493.07,0.4588
119528,4,530.84,349257.32,0.4626
119529,4,530.84,445167.59,0.4655
119530,9,530.84,-377169.67,0.468
119531,9,530.84,10404.69,0.4697
119532,9,417.51,629117.01,0.4711
119534,9,322.74,2338841.71,0.4754
119535,9,520.86,2195824.31,0.4766
119536,9,505.67,2441567.42,0.4778
119537,9,530.84,2551269.46,0.4786
119538,9,258.36,3114732.66,0.4793
120209,4,48.41,1949159.17,0.4503
120210,4,418.83,296445.59,0.4539
120211,4,530.84,220586.46,0.4583
120212,4,530.84,322997.38,0.462
120213,4,530.84,470031.53,0.465
120214,9,495.98,-166658.68,0.4675
120215,9,363.24,220116.78,0.4698
120216,9,311.1,676199.0,0.4711
120218,9,78.6,6479299.51,0.4751
120219,9,52.84,6587620.74,0.476
120220,9,186.4,4541613.97,0.4776
120221,9,215.91,3945721.63,0.4784
120222,9,24.62,7312926.23,0.4788
120894,4,255.8,451186.39,0.4551
120895,4,530.84,315434.72,0.4584
120896,4,530.84,345541.03,0.462
120897,4,530.84,460720.08,0.4649
120898,9,519.4,-315724.55,0.4673
120899,9,262.34,307280.29,0.4692
120900,9,75.36,4211702.75,0.4709
121578,4,186.98,1163961.67,0.4551
121579,4,530.84,327667.1,0.4581
121580,4,530.84,364625.15,0.4618
121581,4,530.84,403490.48,0.465
121582,4,530.84,592886.23,0.467
121583,9,125.87,2448189.22,0.4684
121588,9,74.13,6165074.65,0.475
121589,9,160.09,4922005.17,0.4763
122260,4,18.37,1896579.25,0.445
122261,4,474.04,31803.59,0.4485
122262,4,530.84,52584.19,0.4542
122263,4,530.84,82923.52,0.4585
122264,4,530.84,103658.2,0.4619
122265,4,530.84,138422.64,0.465
122266,4,530.84,255112.7,0.4674
122267,9,311.98,-263428.37,0.469
122268,9,129.18,2644186.83,0.4702
122270,9,174.18,3908682.96,0.4725
122271,9,515.16,1876193.62,0.4733
122272,9,530.84,1991568.98,0.4742
122273,9,529.55,2163949.2,0.4755
122274,9,42.83,6560590.63,0.4762
122589,9,305.66,2331537.04,0.4674
122590,9,99.92,6074941.72,0.463
122944,4,58.16,1592606.5,0.4456
122945,4,411.64,38091.52,0.4495
122946,4,319.98,143447.88,0.4548
122947,4,462.61,92192.18,0.4591
122948,4,530.84,60154.41,0.4618
122949,4,530.84,68543.75,0.4646
122950,4,530.84,193208.48,0.4674
122951,9,530.84,-564103.74,0.4691
122952,9,427.36,236827.2,0.4701
122954,9,189.57,3426646.78,0.4719
122955,9,530.84,1792300.75,0.4723
122956,9,530.84,2002533.56,0.4733
122957,9,489.18,2261505.4,0.4746
122958,9,16.98,6562255.0,0.4757
123273,9,219.9,3154593.89,0.4619
123274,9,512.76,1937164.85,0.4568
123275,9,173.24,4020158.17,0.4449
123631,4,310.94,137803.5,0.4596
123632,4,530.84,52822.79,0.4618
123633,4,530.84,45603.09,0.4646
123634,4,530.84,134193.65,0.4669
123635,9,530.84,-708676.28,0.4685
123636,9,338.81,317688.3,0.4694
123638,9,165.92,4154101.72,0.4712
123639,9,530.84,1833598.87,0.4714
123640,9,530.84,1975582.33,0.4724
123641,9,462.32,2279976.63,0.4739
123957,9,238.14,2668560.83,0.4579
123958,9,530.84,1787461.06,0.4518
123959,9,510.24,1766263.69,0.4389
124315,4,174.73,1031392.95,0.4596
124316,4,390.87,132552.75,0.4615
124317,4,271.77,196335.63,0.4644
124318,4,152.77,1331020.96,0.4663
124319,9,317.81,-434127.92,0.4681
124320,9,367.03,288741.53,0.4688
124322,9,145.09,4647793.24,0.47
124323,9,530.84,1838896.29,0.4704
124324,9,530.84,1989902.5,0.4716
124325,9,480.78,2261839.92,0.4735
124641,9,34.15,6290435.15,0.4542
124642,9,416.57,2160362.95,0.4477
124643,9,527.37,1814621.14,0.4349
124644,8,256.58,2075585.53,0.4209
124999,4,93.8,1767482.52,0.4581
125000,4,73.9,1840966.77,0.4603
125001,4,105.43,1851826.75,0.4635
125002,4,22.06,1954341.47,0.4651
125003,9,340.39,-351234.44,0.467
125004,9,418.45,259537.03,0.468
125006,9,123.8,5123952.83,0.4689
125007,9,530.84,1758834.36,0.4694
125008,9,530.84,1922846.98,0.471
125009,9,508.13,2178645.08,0.4735
125010,9,23.04,6493468.86,0.475
125327,9,21.9,5979486.57,0.4307
125328,8,102.77,5677695.14,0.4162
125682,4,73.35,1751806.84,0.4544
125683,4,524.49,57428.88,0.4567
125684,4,527.96,120052.73,0.46
125685,4,530.84,100967.47,0.4628
125686,4,519.86,195230.43,0.4649
125687,4,530.84,485463.07,0.4663
125688,9,469.99,119581.19,0.4672
125690,9,107.99,5285749.94,0.468
125691,9,530.84,1694002.4,0.4689
125692,9,530.84,1878357.14,0.4708
125693,9,302.68,2409495.49,0.4729
126367,4,309.61,195361.63,0.4552
126368,4,530.84,85129.71,0.4586
126369,4,530.84,92501.66,0.4618
126370,4,530.84,171081.65,0.464
126371,4,530.84,444384.56,0.4653
126372,9,520.05,-140606.17,0.4662
126373,9,64.51,3912772.49,0.4663
126374,9,86.99,5461056.0,0.4676
126375,9,530.84,1692477.86,0.4685
126376,9,511.24,1964475.87,0.4706
126377,9,46.46,6201851.24,0.4724
127051,4,31.43,1783649.89,0.4546
127052,4,465.23,153184.15,0.4574
127053,4,530.84,64053.56,0.4604
127054,4,530.84,134584.33,0.4627
127055,4,530.84,429602.34,0.4641
127056,9,525.85,-241429.75,0.4652
127057,9,168.16,2384360.42,0.4655
127058,9,71.7,5518887.32,0.4672
127059,9,530.84,1670824.84,0.4683
127060,9,281.43,2210635.27,0.47
127736,4,102.12,1842231.78,0.4576
127737,4,515.39,118399.41,0.4596
127738,4,530.84,102287.67,0.4619
127739,4,530.84,378554.55,0.4633
127740,9,530.84,-302349.87,0.4643
127741,9,260.4,665764.99,0.4646
127742,9,50.58,5542019.57,0.4668
127743,9,498.12,1795281.61,0.4679
127744,9,38.36,5850144.62,0.4696
128421,4,232.86,448239.04,0.4602
128422,4,530.84,83833.56,0.4619
128423,4,530.84,304123.83,0.4629
128424,9,514.54,-202415.41,0.4635
128425,9,68.72,3791273.02,0.4643
128426,9,30.39,5388019.74,0.4667
128427,9,259.78,1973030.5,0.4674
129106,4,376.71,235673.63,0.462
129107,4,530.84,242715.01,0.4631
129108,9,506.51,-361862.44,0.4636
129109,9,178.26,2024721.73,0.4647
129111,9,26.41,5141269.77,0.4677
129790,4,70.89,1892597.44,0.4631
129791,4,524.82,236225.04,0.4635
129792,4,530.84,483923.28,0.4645
129793,9,374.28,76945.79,0.4659
130475,4,386.79,316282.95,0.4642
130476,4,333.78,458249.94,0.4655
130477,9,419.97,-257048.26,0.4671
130478,9,26.63,4011410.65,0.4685
131159,4,281.39,314629.41,0.4659
131160,4,435.46,295867.52,0.467
131161,9,477.28,-359790.04,0.4692
131162,9,78.57,4036621.89,0.4702
131843,4,236.75,404725.43,0.4678
131844,4,530.84,217123.07,0.4688
131845,9,385.07,-5066.97,0.4704
132527,4,198.0,820393.73,0.4696
132528,9,530.84,-734438.27,0.4705
132529,9,224.18,869770.51,0.4714
133211,4,178.14,1301810.81,0.4704
133212,9,530.84,-233635.39,0.4712
133213,9,145.8,2788101.9,0.4717
133895,9,236.0,243310.21,0.4703
133896,9,466.66,206595.29,0.4708
134578,9,65.45,2508585.94,0.47
134579,9,474.24,-41864.77,0.4706
134580,9,277.08,725201.74,0.4713
135260,4,56.15,1859108.38,0.4688
135261,4,324.55,467188.72,0.4696
135262,9,503.98,-278330.07,0.4703
135263,9,497.6,189502.77,0.4712
135264,9,48.28,4026722.39,0.4713
135943,4,93.99,1714495.25,0.4674
135944,4,494.49,172776.05,0.4685
135945,9,530.84,-708918.4,0.4703
135946,9,526.31,-144761.62,0.4712
135947,9,137.64,2818033.75,0.4717
136626,4,46.27,1745177.99,0.467
136627,4,476.73,110244.17,0.4676
136628,4,530.84,200002.63,0.4689
136629,9,530.84,-451286.63,0.4705
136630,9,455.09,268404.39,0.4712
137310,4,354.29,188759.75,0.4668
137311,4,530.84,124875.74,0.4683
137312,9,530.84,-774542.46,0.4691
137313,9,530.84,-153316.34,0.4705
137314,9,220.55,1360583.29,0.4716
137993,4,147.78,1308417.26,0.4646
137994,4,530.84,115235.19,0.4662
137995,4,530.84,242407.95,0.4676
137996,9,530.84,-419905.29,0.4687
137997,9,450.72,230749.18,0.4698
138677,4,376.68,204794.4,0.4639
138678,4,530.84,173803.05,0.4649
138679,9,530.84,-694776.32,0.4659
138680,9,530.84,-259984.7,0.4671
138681,9,246.05,616684.84,0.468
139360,4,36.09,1767451.45,0.4613
139361,4,505.86,129488.98,0.4625
139362,4,530.84,237285.97,0.4631
139363,9,530.84,-460053.63,0.464
139364,9,530.84,-127579.08,0.4653
139365,9,251.91,628227.02,0.4667
140040,4,48.99,1544100.18,0.4494
140041,4,36.48,1583138.56,0.4505
140043,4,65.51,1609865.83,0.4565
140044,4,397.48,75308.16,0.4591
140045,4,530.84,28911.84,0.4604
140046,4,530.84,479503.41,0.4608
140047,9,530.84,-276978.56,0.4615
140048,9,530.84,1354.71,0.4631
140049,9,251.42,696453.93,0.4648
140725,4,382.42,77980.72,0.4502
140726,4,482.63,49883.55,0.4517
140727,4,528.06,19833.99,0.4538
140728,4,530.74,41882.51,0.4564
140729,4,530.84,97872.3,0.4581
140730,9,530.84,-462654.17,0.4592
140731,9,530.84,-131536.89,0.4599
140732,9,530.84,102716.87,0.4611
140733,9,245.72,834321.0,0.4627
141058,9,49.22,5911385.9,0.455
141059,9,52.75,5631388.66,0.4563
141409,4,63.89,1720921.13,0.4486
141410,4,494.13,96794.27,0.4492
141411,4,530.52,71781.63,0.4509
141412,4,530.84,110782.56,0.4534
141413,4,530.71,310674.06,0.4557
141414,9,530.84,-265929.92,0.4576
141415,9,530.84,-7699.06,0.4587
141416,9,530.84,191307.72,0.4601
141417,9,220.0,1414002.84,0.461
141742,9,48.24,5808631.57,0.4525
142094,4,183.25,992778.77,0.4475
142095,4,530.84,132216.9,0.4485
142096,4,530.84,171660.36,0.4511
142097,9,530.84,-526425.03,0.4536
142098,9,530.84,-116872.24,0.4557
142099,9,530.84,90779.72,0.4572
142100,9,530.84,269535.65,0.4586
142101,9,186.85,2162308.49,0.4596
142779,4,331.91,310090.11,0.4465
142780,9,530.84,-829682.86,0.449
142781,9,530.84,-224834.65,0.4519
142782,9,530.84,-60739.28,0.4543
142783,9,530.84,163315.46,0.4562
142784,9,530.78,368686.42,0.4578
142785,9,93.28,4042754.77,0.4593
143455,3,72.8,1609359.61,0.4257
143456,3,19.12,1632014.16,0.4262
143463,4,184.45,1299605.82,0.4438
143464,9,528.48,-340736.46,0.447
143465,9,530.84,-120428.05,0.4501
143466,9,530.84,83204.15,0.4529
143467,9,530.84,203557.9,0.4549
143468,9,474.34,558292.81,0.4562
144139,3,169.1,959089.89,0.4259
144140,3,71.83,1653839.4,0.4264
144146,4,53.95,2180711.07,0.4408
144147,9,498.44,-447373.25,0.4424
144148,9,530.84,-181533.39,0.4455
144149,9,530.84,-14659.57,0.4489
144150,9,530.84,150094.37,0.4514
144151,9,530.84,273492.39,0.4534
144152,9,331.91,759342.28,0.4549
144823,3,242.94,225652.56,0.4258
144824,3,187.37,828343.38,0.4265
144829,4,50.19,2063451.74,0.4368
144830,9,383.1,-373224.55,0.4392
144831,9,530.84,-238844.28,0.4419
144832,9,530.84,-103247.75,0.4447
144833,9,530.84,80039.15,0.4474
144834,9,530.84,213512.78,0.4502
144835,9,530.84,353313.75,0.4523
144836,9,197.25,1977508.21,0.4532
145507,3,306.15,145404.54,0.4244
145508,3,301.45,174737.11,0.425
145513,9,338.22,-444157.34,0.4352
145514,9,530.84,-279475.94,0.4379
145515,9,530.84,-159097.68,0.441
145516,9,530.84,4951.35,0.4437
145517,9,530.84,134269.74,0.446
