up_reservoir_latitude,up_reservoir_longitude,low_reservoir_latitude,low_reservoir_longitude,capacity,capital_adder_per_mw
44.96660818950264,-116.79831675694643,44.970949,-116.837102,1032.5737651303912,1567815.8718033156
39.79558994610974,-119.97168617985643,39.801906839373224,-120.00304490598604,1191.0094245902376,1875555.3413945364
39.23073291478829,-111.15610730079842,39.234482912135526,-111.11888374896355,2219.375020737681,1887278.9267704005
40.63091874216519,-116.667449840315,40.65501810777261,-116.6859222264674,1734.2510615010808,1919258.0120359063
42.29038160818522,-111.76940353696293,42.274419,-111.746388,1312.7864191260994,1928103.3868740664
39.4335454780152,-117.07041250467223,39.442899484666576,-117.1150168326566,2098.8963352952264,1935669.778686167
47.59968724757102,-119.4299206621494,47.576251,-119.42586,1429.7654857948112,1946103.037053216
41.53955643242986,-121.99236534150693,41.538489806462906,-122.03636273899934,1550.755239782702,1952384.95176252
44.711195838817325,-122.2784994486516,44.719354,-122.247917,1714.583947181144,1961369.8930177279
44.84849988153677,-116.6943020696072,44.844518737005096,-116.65101743447268,1610.9770146282765,1964254.3036944072
43.73304391907662,-113.08897219591604,43.71096105504444,-113.05299758048012,1608.88364892992,1965159.4356959937
45.00431697308272,-113.98025142121712,45.014398,-113.969811,893.9233666440716,1975881.7921050384
47.567796466711854,-119.48479309814792,47.547633,-119.464057,1738.635390596012,1981466.1761748476
48.01630550592062,-115.07185247543688,48.024811,-115.049804,1478.702016287094,1982738.6169314256
48.897262818670086,-119.70513251804688,48.910345,-119.652079,912.6027093072502,1983796.9756325772
44.10606195516832,-121.54859483013452,44.12137028012932,-121.51197278936036,3513.157213901422,1987872.2308829385
42.466256417564715,-111.8901196816404,42.49008764278409,-111.8513054998496,2833.0199195866353,2005221.9280031407
43.45463375707063,-108.12925503535176,43.414157,-108.177221,1660.0322566548043,2013056.553945452
33.37085465796763,-116.82702686395224,33.38062403330541,-116.8023872655751,908.397952224223,2020154.742393291
43.203814158137455,-115.423922881827,43.17501244140681,-115.45128643841834,1563.4274423585591,2024198.0120495597
35.087852903077646,-113.90187787944502,35.094405826647744,-113.92842285428166,1543.0761616667564,2034961.149620404
38.001048468069094,-107.24187283037833,37.980556,-107.289513,1292.015351659472,2041301.1456651615
44.14022772630973,-114.01611169669,44.12936869089355,-113.98141382862232,1322.480919146536,2051079.5881283071
32.922758296049054,-116.81727911674469,32.884047,-116.80847,1219.766861139506,2052527.207687668
34.872410118267524,-113.84749415740475,34.8585967732372,-113.81664388418314,1047.097820413364,2062847.2968675902
43.63374714945071,-117.2093331229537,43.639982,-117.238522,1423.3965648809544,2063795.1721315018
43.92597612666561,-106.83552866101708,43.92462408884236,-106.7892673317707,1149.6255344640706,2064309.2053827909
43.96429241015856,-115.68080278588675,43.95325756892124,-115.63540540627938,1217.978717979967,2064754.4255330889
48.86597316565722,-117.63066235730706,48.852169,-117.61433,946.2521930126416,2079548.7087355226
42.06495146679816,-121.29450220027198,42.07487476968849,-121.27132008491624,1306.0482856805406,2079776.631540224
35.76110406718687,-113.9599439631823,35.74159183899149,-113.98935606684256,690.5314020672624,2088046.1027799742
40.637109586431656,-117.10945360526514,40.64846377323906,-117.0633689493144,1687.8430548891808,2088809.186727686
32.90929417446019,-106.5904901828751,32.882122892980306,-106.59755309373826,1236.196579401339,2091758.0129904104
40.35871480716001,-109.15435790064087,40.38628778919776,-109.1853821090796,1797.5681153112753,2098888.407492994
39.20327307868486,-113.71202189993852,39.174553710320325,-113.72419073392597,1464.89456947315,2101675.5304511003
41.648789672714415,-118.81437476794191,41.655802283787814,-118.8488291663104,1646.5514677257877,2106936.349200688
39.312266245586954,-111.218484112038,39.289893,-111.272992,1493.9664615619856,2126250.727038423
