region,year,power_mw,energy_mwh,duration_hours,source_scenario,mapping_method
pr7000,2028,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr7200,2028,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97014,2028,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97021,2028,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97047,2028,0.2531567858461541,1.0126271434615393,4.000000000303855,PR100 1LM,municipality_active_standard_load_share
pr97064,2028,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97094,2028,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97134,2028,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97144,2028,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2,2030,10.870466874338936,43.48186747947143,3.99999999835478,PR100 1LM,municipality_active_standard_load_share
pr3,2030,14.313104866078435,57.25241947100001,4.000000000467144,PR100 1LM,municipality_active_standard_load_share
pr5,2030,0.2975876558076926,1.1903506229615393,3.999999999095288,PR100 1LM,municipality_active_standard_load_share
pr8,2030,12.689369920227271,50.75747968350909,4.0000000002048965,PR100 1LM,municipality_active_standard_load_share
pr10,2030,17.778969011416667,71.11587150546666,3.999999744630861,PR100 1LM,municipality_active_standard_load_share
pr14,2030,8.764473773576924,35.057895089115384,3.999999999407573,PR100 1LM,municipality_active_standard_load_share
pr16,2030,2.052520209,8.210080835000001,3.999999999512795,PR100 1LM,municipality_active_standard_load_share
pr18,2030,4.088892029,16.3555681148,3.999999999706522,PR100 1LM,municipality_active_standard_load_share
pr21,2030,21.62426841029032,86.49707366735484,4.000000001211304,PR100 1LM,municipality_active_standard_load_share
pr23,2030,0.463473731,1.8538949235,3.99999999892119,PR100 1LM,municipality_active_standard_load_share
pr29,2030,4.217653287284058,16.870613224371017,4.000000017838067,PR100 1LM,municipality_active_standard_load_share
pr32,2030,8.640558635408333,34.56223453876251,3.9999999996677507,PR100 1LM,municipality_active_standard_load_share
pr35,2030,4.177914061499999,16.711656255083334,4.000000002174132,PR100 1LM,municipality_active_standard_load_share
pr38,2030,2.39703052078125,9.588122088010417,4.000000002038112,PR100 1LM,municipality_active_standard_load_share
pr40,2030,3.8751245231562508,15.500498095468751,4.000000000733847,PR100 1LM,municipality_active_standard_load_share
pr41,2030,16.109330077,64.43732029425,3.9999999991464574,PR100 1LM,municipality_active_standard_load_share
pr45,2030,17.268626622991295,69.07450648036037,3.999999999327983,PR100 1LM,municipality_active_standard_load_share
pr50,2030,9.272770094205786,37.09108037112125,3.9999999993850928,PR100 1LM,municipality_active_standard_load_share
pr63,2030,3.966459118860368,15.865836475122043,3.999999999919467,PR100 1LM,municipality_active_standard_load_share
pr82,2030,11.136179613562724,44.5447184465233,3.9999999993060817,PR100 1LM,municipality_active_standard_load_share
pr83,2030,1.021398724,4.0855948965,4.000000000489525,PR100 1LM,municipality_active_standard_load_share
pr84,2030,16.127823476951612,64.51129389764516,3.999999999369953,PR100 1LM,municipality_active_standard_load_share
pr85,2030,20.12460143556855,80.49840574837502,4.000000000303152,PR100 1LM,municipality_active_standard_load_share
pr86,2030,5.36022915387097,21.440916610064523,3.9999999989889696,PR100 1LM,municipality_active_standard_load_share
pr87,2030,29.37859654500485,117.51438616091292,3.9999999993496465,PR100 1LM,municipality_active_standard_load_share
pr88,2030,1.7867430512903233,7.146972203354841,3.9999999989889696,PR100 1LM,municipality_active_standard_load_share
pr93,2030,14.800780122735294,59.20312049717647,4.000000000421282,PR100 1LM,municipality_active_standard_load_share
pr96,2030,0.44285167548571425,1.7714067007428573,3.9999999972902898,PR100 1LM,municipality_active_standard_load_share
pr99,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr100,2030,7.377178472924999,29.5087138977375,4.000000000818403,PR100 1LM,municipality_active_standard_load_share
pr101,2030,1.95190000431,7.80758737943,3.999993525380413,PR100 1LM,municipality_active_standard_load_share
pr102,2030,5.288744906691342,21.154979630368146,4.000000000681216,PR100 1LM,municipality_active_standard_load_share
pr103,2030,5.008782961460785,20.035131846000002,4.000000000031317,PR100 1LM,municipality_active_standard_load_share
pr106,2030,5.657681807400001,22.630727230800005,4.0000000002121014,PR100 1LM,municipality_active_standard_load_share
pr107,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr111,2030,0.46699238177777763,1.8679695268444438,3.99999999942897,PR100 1LM,municipality_active_standard_load_share
pr116,2030,4.982317554634783,19.929270220208696,4.000000000335098,PR100 1LM,municipality_active_standard_load_share
pr120,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr127,2030,0.4466857628225808,1.7867430508387103,3.9999999989889696,PR100 1LM,municipality_active_standard_load_share
pr149,2030,0.6903570569999999,2.7614282275,3.9999999992757376,PR100 1LM,municipality_active_standard_load_share
pr153,2030,4.506804225411765,18.027216898352943,3.99999999926908,PR100 1LM,municipality_active_standard_load_share
pr167,2030,0.29808650178125,1.19234600734375,4.000000000733847,PR100 1LM,municipality_active_standard_load_share
pr169,2030,7.571401229033333,30.28560493633333,4.000000002667934,PR100 1LM,municipality_active_standard_load_share
pr175,2030,0.746254064375,2.985016258875,4.000000001842536,PR100 1LM,municipality_active_standard_load_share
pr177,2030,0.978769437,3.915077754,4.000000006130146,PR100 1LM,municipality_active_standard_load_share
pr184,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr185,2030,0.31573371499999997,1.2629348595,3.9999999984163876,PR100 1LM,municipality_active_standard_load_share
pr190,2030,0.46699238177777763,1.8679695268444438,3.99999999942897,PR100 1LM,municipality_active_standard_load_share
pr196,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr204,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr211,2030,4.013790475888889,16.055161894444446,3.9999999977300478,PR100 1LM,municipality_active_standard_load_share
pr213,2030,2.3742199445,9.4968797735,3.9999999981046406,PR100 1LM,municipality_active_standard_load_share
pr231,2030,4.143069056927537,16.572276218565218,3.999999997792716,PR100 1LM,municipality_active_standard_load_share
pr232,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr233,2030,0.2975876558076926,1.1903506229615393,3.999999999095288,PR100 1LM,municipality_active_standard_load_share
pr234,2030,19.628894425571428,78.51557770507142,4.0000000001419185,PR100 1LM,municipality_active_standard_load_share
pr266,2030,0.9326324290000001,3.730529712,3.9999999957110646,PR100 1LM,municipality_active_standard_load_share
pr271,2030,0.9339847635555553,3.7359390536888877,3.99999999942897,PR100 1LM,municipality_active_standard_load_share
pr275,2030,1.0257871490000001,4.103156428,4.000007635112223,PR100 1LM,municipality_active_standard_load_share
pr277,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr280,2030,0.4466857628225808,1.7867430508387103,3.9999999989889696,PR100 1LM,municipality_active_standard_load_share
pr281,2030,0.746254064375,2.985016258875,4.000000001842536,PR100 1LM,municipality_active_standard_load_share
pr290,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr294,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr296,2030,5.80270891515,23.210822028800003,3.9999976507868658,PR100 1LM,municipality_active_standard_load_share
pr310,2030,1.8323652595,7.32946103975,4.00000000095505,PR100 1LM,municipality_active_standard_load_share
pr313,2030,14.131805802764706,56.52722320800001,3.999999999783551,PR100 1LM,municipality_active_standard_load_share
pr319,2030,0.18436316628571428,0.7374526651428571,4.0,PR100 1LM,municipality_active_standard_load_share
pr321,2030,0.3347114077727273,1.3388456310909091,4.0,PR100 1LM,municipality_active_standard_load_share
pr334,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr335,2030,6.4038445608125,25.615378247437498,4.000000000653904,PR100 1LM,municipality_active_standard_load_share
pr343,2030,0.3350037071818182,1.3400148285454547,3.9999999994572653,PR100 1LM,municipality_active_standard_load_share
pr352,2030,0.3748754855,1.49950194175,3.9999999993331117,PR100 1LM,municipality_active_standard_load_share
pr353,2030,2.0065496925,8.026198772499999,4.000000001245919,PR100 1LM,municipality_active_standard_load_share
pr363,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr378,2030,7.587218713464051,30.34887485374248,3.9999999999850107,PR100 1LM,municipality_active_standard_load_share
pr392,2030,4.913543391048388,19.65417355922581,3.9999999989889696,PR100 1LM,municipality_active_standard_load_share
pr400,2030,1.021398724,4.0855948965,4.000000000489525,PR100 1LM,municipality_active_standard_load_share
pr428,2030,0.2705684150869565,1.0822736605217391,4.000000000642769,PR100 1LM,municipality_active_standard_load_share
pr440,2030,0.8942595053437501,3.5770380220312497,4.000000000733847,PR100 1LM,municipality_active_standard_load_share
pr441,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr442,2030,0.32191458752941177,1.2876583498823528,3.999999999269079,PR100 1LM,municipality_active_standard_load_share
pr451,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr452,2030,0.32191458752941177,1.2876583498823528,3.999999999269079,PR100 1LM,municipality_active_standard_load_share
pr480,2030,0.746254064375,2.985016258875,4.000000001842536,PR100 1LM,municipality_active_standard_load_share
pr489,2030,0.18436316628571428,0.7374526651428571,4.0,PR100 1LM,municipality_active_standard_load_share
pr492,2030,0.4092847234705882,1.6371388943529412,4.0000000011497825,PR100 1LM,municipality_active_standard_load_share
pr545,2030,1.0063898048965518,4.025559219793103,4.000000000205582,PR100 1LM,municipality_active_standard_load_share
pr555,2030,1.671339711,6.685358849,4.000000002991612,PR100 1LM,municipality_active_standard_load_share
pr583,2030,0.8362929902903226,3.3451719611935484,4.000000000038573,PR100 1LM,municipality_active_standard_load_share
pr632,2030,2.233428814112904,8.933715254193553,3.9999999989889696,PR100 1LM,municipality_active_standard_load_share
pr902,2030,0.29808650178125,1.19234600734375,4.000000000733847,PR100 1LM,municipality_active_standard_load_share
pr956,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1025,2030,0.31573371499999997,1.2629348595,3.9999999984163876,PR100 1LM,municipality_active_standard_load_share
pr1027,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1040,2030,0.5031949024482759,2.0127796098965516,4.000000000205582,PR100 1LM,municipality_active_standard_load_share
pr1077,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1078,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1079,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1102,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1103,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1104,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1105,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1110,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1206,2030,1.3530623274285714,5.412249311428571,4.000000001266967,PR100 1LM,municipality_active_standard_load_share
pr1800,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1802,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2001,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2002,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2222,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr3000,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr3001,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr7000,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr7200,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97014,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97021,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97047,2030,0.2975876558076926,1.1903506229615393,3.999999999095288,PR100 1LM,municipality_active_standard_load_share
pr97064,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97094,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97134,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97144,2030,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2,2035,12.182478024491317,48.729912096553925,3.9999999998841496,PR100 1LM,municipality_active_standard_load_share
pr3,2035,17.776031496745098,71.10412599792159,4.000000000615502,PR100 1LM,municipality_active_standard_load_share
pr5,2035,0.44703298536538494,1.7881319413076937,3.999999999655851,PR100 1LM,municipality_active_standard_load_share
pr8,2035,15.682214008131817,62.72885602531364,3.999999999540012,PR100 1LM,municipality_active_standard_load_share
pr10,2035,20.3980124581,81.59204944965833,3.999999981236326,PR100 1LM,municipality_active_standard_load_share
pr14,2035,12.887757014403848,51.55102805241025,3.9999999995961177,PR100 1LM,municipality_active_standard_load_share
pr16,2035,2.7249046960000003,10.899618784000001,4.0,PR100 1LM,municipality_active_standard_load_share
pr18,2035,5.9268805226,23.707522084499995,3.9999999990045345,PR100 1LM,municipality_active_standard_load_share
pr21,2035,29.151995357419356,116.60798143616937,4.000000000222693,PR100 1LM,municipality_active_standard_load_share
pr23,2035,0.6289575735,2.51583029275,3.9999999980125844,PR100 1LM,municipality_active_standard_load_share
pr29,2035,6.558941714388405,26.23576701291304,4.00000002368666,PR100 1LM,municipality_active_standard_load_share
pr32,2035,12.2788031441,49.11521257349583,3.999999999763481,PR100 1LM,municipality_active_standard_load_share
pr35,2035,5.7817539065000005,23.1270156275625,4.000000000270246,PR100 1LM,municipality_active_standard_load_share
pr38,2035,3.3892765948593753,13.55710637425,3.999999998469437,PR100 1LM,municipality_active_standard_load_share
pr40,2035,5.798888203671876,23.19555281225,3.9999999995796602,PR100 1LM,municipality_active_standard_load_share
pr41,2035,17.147502150375,68.590008593,3.9999999995043005,PR100 1LM,municipality_active_standard_load_share
pr45,2035,24.254232410694637,97.01692964987453,4.000000000292567,PR100 1LM,municipality_active_standard_load_share
pr50,2035,13.53273809506257,54.1309523891143,4.000000000655006,PR100 1LM,municipality_active_standard_load_share
pr63,2035,5.737031689504575,22.94812675986583,4.000000000322036,PR100 1LM,municipality_active_standard_load_share
pr82,2035,14.696790539768818,58.787162156419356,3.999999999819286,PR100 1LM,municipality_active_standard_load_share
pr83,2035,1.386613715,5.546454859000001,3.999999999278819,PR100 1LM,municipality_active_standard_load_share
pr84,2035,22.399930094245967,89.59972039867338,4.000000000968285,PR100 1LM,municipality_active_standard_load_share
pr85,2035,25.86647827953226,103.4659131283992,4.000000000397045,PR100 1LM,municipality_active_standard_load_share
pr86,2035,7.875749537758066,31.50299816075807,4.0000000012349055,PR100 1LM,municipality_active_standard_load_share
pr87,2035,42.91557125888292,171.66228506587035,4.0000000007069385,PR100 1LM,municipality_active_standard_load_share
pr88,2035,2.6252498459193556,10.500999386919359,4.0000000012349055,PR100 1LM,municipality_active_standard_load_share
pr93,2035,19.450965271470587,77.80386108219852,3.9999999998106097,PR100 1LM,municipality_active_standard_load_share
pr96,2035,0.6194277364571429,2.4777109466000002,4.00000000124539,PR100 1LM,municipality_active_standard_load_share
pr99,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr100,2035,10.2411046374,40.96441854687917,3.999999999734323,PR100 1LM,municipality_active_standard_load_share
pr101,2035,2.668648195265,10.674592775985001,3.9999999980982888,PR100 1LM,municipality_active_standard_load_share
pr102,2035,7.870660060139621,31.48264023644251,3.999999999477048,PR100 1LM,municipality_active_standard_load_share
pr103,2035,6.280228777877451,25.12091511553922,4.000000000641603,PR100 1LM,municipality_active_standard_load_share
pr106,2035,5.944654240500001,23.778616962900003,4.000000000151396,PR100 1LM,municipality_active_standard_load_share
pr107,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr111,2035,0.6552953718111109,2.6211814874222212,4.000000000271294,PR100 1LM,municipality_active_standard_load_share
pr116,2035,6.751032557543478,27.00413023122609,4.000000000155854,PR100 1LM,municipality_active_standard_load_share
pr120,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr127,2035,0.6563124614798389,2.6252498467298397,4.0000000012349055,PR100 1LM,municipality_active_standard_load_share
pr149,2035,0.9256257035,3.7025028135,3.9999999994598254,PR100 1LM,municipality_active_standard_load_share
pr153,2035,6.970137222588235,27.880548887058822,3.9999999995273954,PR100 1LM,municipality_active_standard_load_share
pr167,2035,0.44606832335937496,1.7842732932499998,3.9999999995796607,PR100 1LM,municipality_active_standard_load_share
pr169,2035,10.235082628583333,40.9403305915,4.000000007539428,PR100 1LM,municipality_active_standard_load_share
pr175,2035,1.0227829606249998,4.091131842499999,4.0,PR100 1LM,municipality_active_standard_load_share
pr177,2035,1.358512249,5.4340489970000005,4.0000000007361,PR100 1LM,municipality_active_standard_load_share
pr184,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr185,2035,0.42927223624999994,1.7170889445833333,3.9999999990293653,PR100 1LM,municipality_active_standard_load_share
pr190,2035,0.6552953718111109,2.6211814874222212,4.000000000271294,PR100 1LM,municipality_active_standard_load_share
pr196,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr204,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr211,2035,5.438782192666666,21.7551287685,3.9999999996016267,PR100 1LM,municipality_active_standard_load_share
pr213,2035,3.4247458302500005,13.69898331925,3.9999999994890127,PR100 1LM,municipality_active_standard_load_share
pr231,2035,6.098728917326087,24.39491566986232,4.00000000009149,PR100 1LM,municipality_active_standard_load_share
pr232,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr233,2035,0.44703298536538494,1.7881319413076937,3.999999999655851,PR100 1LM,municipality_active_standard_load_share
pr234,2035,24.093730917857144,96.37492367289286,4.0000000000607745,PR100 1LM,municipality_active_standard_load_share
pr266,2035,1.381666932,5.526667731,4.000000002171291,PR100 1LM,municipality_active_standard_load_share
pr271,2035,1.3105907436222217,5.2423629748444425,4.000000000271294,PR100 1LM,municipality_active_standard_load_share
pr275,2035,1.410952142,5.643717556,3.9999354960403757,PR100 1LM,municipality_active_standard_load_share
pr277,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr280,2035,0.6563124614798389,2.6252498467298397,4.0000000012349055,PR100 1LM,municipality_active_standard_load_share
pr281,2035,1.0227829606249998,4.091131842499999,4.0,PR100 1LM,municipality_active_standard_load_share
pr290,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr294,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr296,2035,7.46495337675,29.859812370025004,3.999999847691615,PR100 1LM,municipality_active_standard_load_share
pr310,2035,2.238571144625,8.954284578125,3.9999999998324824,PR100 1LM,municipality_active_standard_load_share
pr313,2035,16.227679255764706,64.91071702123529,3.999999999887628,PR100 1LM,municipality_active_standard_load_share
pr319,2035,0.2521714018571429,1.0086856075000001,4.000000000283254,PR100 1LM,municipality_active_standard_load_share
pr321,2035,0.4269740845681818,1.7078963381363637,3.999999999680628,PR100 1LM,municipality_active_standard_load_share
pr334,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr335,2035,9.23679819709375,36.94719278833333,3.999999999995489,PR100 1LM,municipality_active_standard_load_share
pr343,2035,0.506060737909091,2.024242951454546,3.999999999640719,PR100 1LM,municipality_active_standard_load_share
pr352,2035,0.5081150735,2.0324602940625,4.000000000123004,PR100 1LM,municipality_active_standard_load_share
pr353,2035,2.75751542725,11.030061708249999,3.999999999728016,PR100 1LM,municipality_active_standard_load_share
pr363,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr378,2035,10.18557919671699,40.74231679042418,4.000000000349142,PR100 1LM,municipality_active_standard_load_share
pr392,2035,7.2194370762782265,28.87774831402823,4.0000000012349055,PR100 1LM,municipality_active_standard_load_share
pr400,2035,1.386613715,5.546454859000001,3.999999999278819,PR100 1LM,municipality_active_standard_load_share
pr428,2035,0.42142484910869565,1.6856993965652172,4.000000000309509,PR100 1LM,municipality_active_standard_load_share
pr440,2035,1.338204970078125,5.352819879749999,3.9999999995796607,PR100 1LM,municipality_active_standard_load_share
pr441,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr442,2035,0.4978669444705882,1.9914677776470586,3.9999999995273954,PR100 1LM,municipality_active_standard_load_share
pr451,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr452,2035,0.4978669444705882,1.9914677776470586,3.9999999995273954,PR100 1LM,municipality_active_standard_load_share
pr480,2035,1.0227829606249998,4.091131842499999,4.0,PR100 1LM,municipality_active_standard_load_share
pr489,2035,0.2521714018571429,1.0086856075000001,4.000000000283254,PR100 1LM,municipality_active_standard_load_share
pr492,2035,0.5485495389411764,2.1941981561470585,4.0000000006970255,PR100 1LM,municipality_active_standard_load_share
pr545,2035,1.448121211448276,5.792484844965517,3.99999999942851,PR100 1LM,municipality_active_standard_load_share
pr555,2035,2.232775771,8.9311030835,3.9999999997760636,PR100 1LM,municipality_active_standard_load_share
pr583,2035,1.0435347828870967,4.174139131983871,4.000000000417317,PR100 1LM,municipality_active_standard_load_share
pr632,2035,3.281562307399195,13.1262492336492,4.0000000012349055,PR100 1LM,municipality_active_standard_load_share
pr902,2035,0.44606832335937496,1.7842732932499998,3.9999999995796607,PR100 1LM,municipality_active_standard_load_share
pr956,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1025,2035,0.42927223624999994,1.7170889445833333,3.9999999990293653,PR100 1LM,municipality_active_standard_load_share
pr1027,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1040,2035,0.724060605724138,2.8962424224827585,3.99999999942851,PR100 1LM,municipality_active_standard_load_share
pr1077,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1078,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1079,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1102,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1103,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1104,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1105,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1110,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1206,2035,1.4925141626428569,5.970056650357142,3.9999999998564264,PR100 1LM,municipality_active_standard_load_share
pr1800,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr1802,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2001,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2002,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2222,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr3000,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr3001,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr7000,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr7200,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97014,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97021,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97047,2035,0.44703298536538494,1.7881319413076937,3.999999999655851,PR100 1LM,municipality_active_standard_load_share
pr97064,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97094,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97134,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr97144,2035,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr2,2040,14.234781347942857,56.93912539149916,3.999999999980873,PR100 1LM,municipality_active_standard_load_share
pr3,2040,22.618351347000004,90.47340540258824,4.000000000644973,PR100 1LM,municipality_active_standard_load_share
pr5,2040,0.6663535638461543,2.6654142553461564,3.9999999999422817,PR100 1LM,municipality_active_standard_load_share
pr8,2040,19.945842160354545,79.78336864483637,4.000000000171374,PR100 1LM,municipality_active_standard_load_share
pr10,2040,24.41561431635,97.66246722318333,4.000000407844881,PR100 1LM,municipality_active_standard_load_share
pr14,2040,19.076419492128203,76.30567797562821,4.000000000372995,PR100 1LM,municipality_active_standard_load_share
pr16,2040,3.8035640720000004,15.214256288000001,4.0,PR100 1LM,municipality_active_standard_load_share
pr18,2040,8.7307193128,34.9228772618,4.0000000012141035,PR100 1LM,municipality_active_standard_load_share
pr21,2040,40.48737928193549,161.94951709219356,3.999999999121988,PR100 1LM,municipality_active_standard_load_share
pr23,2040,0.905064977,3.620259908,4.0,PR100 1LM,municipality_active_standard_load_share
pr29,2040,9.88459724915652,39.538377471872465,3.9999988340694794,PR100 1LM,municipality_active_standard_load_share
pr32,2040,17.964628022404167,71.858512098075,4.000000000470832,PR100 1LM,municipality_active_standard_load_share
pr35,2040,8.379797664291665,33.51919065225,3.9999999994132724,PR100 1LM,municipality_active_standard_load_share
pr38,2040,4.950010406052083,19.80004162165625,3.9999999994844284,PR100 1LM,municipality_active_standard_load_share
pr40,2040,8.63314819534375,34.53259277853125,3.9999999996706013,PR100 1LM,municipality_active_standard_load_share
pr41,2040,18.87548364025,75.50193456725,4.000000000331117,PR100 1LM,municipality_active_standard_load_share
pr45,2040,35.11163602567614,140.44654410214028,3.999999999983929,PR100 1LM,municipality_active_standard_load_share
pr50,2040,19.87271936146385,79.4908774571257,4.000000000567124,PR100 1LM,municipality_active_standard_load_share
pr63,2040,8.407844175340937,33.631376697845035,3.999999999581496,PR100 1LM,municipality_active_standard_load_share
pr82,2040,20.361909615075266,81.44763845003942,3.9999999994960374,PR100 1LM,municipality_active_standard_load_share
pr83,2040,1.995605808,7.9824232295,3.9999999987472474,PR100 1LM,municipality_active_standard_load_share
pr84,2040,31.61895498796774,126.47581995829032,4.0000000002030225,PR100 1LM,municipality_active_standard_load_share
pr85,2040,34.59748473132258,138.3899389192621,3.9999999998257616,PR100 1LM,municipality_active_standard_load_share
pr86,2040,11.562120221806454,46.24848089458066,4.000000000636115,PR100 1LM,municipality_active_standard_load_share
pr87,2040,63.0288331713333,252.1153327206929,4.000000000561008,PR100 1LM,municipality_active_standard_load_share
pr88,2040,3.8540400739354856,15.416160298193555,4.000000000636115,PR100 1LM,municipality_active_standard_load_share
pr93,2040,27.017136780720588,108.06854712366176,4.000000000028849,PR100 1LM,municipality_active_standard_load_share
pr96,2040,0.9012121028857143,3.6048484124571436,4.000000001014508,PR100 1LM,municipality_active_standard_load_share
pr99,2040,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
pr100,2040,14.859699427345834,59.43879771075832,4.000000000092531,PR100 1LM,municipality_active_standard_load_share
pr101,2040,3.85075325696,15.4030130242,3.9999999990547304,PR100 1LM,municipality_active_standard_load_share
pr102,2040,11.602617732760526,46.41047092995805,3.999999999906568,PR100 1LM,municipality_active_standard_load_share
pr103,2040,8.0897328275,32.358931314705885,4.000000000581711,PR100 1LM,municipality_active_standard_load_share
pr106,2040,6.338408620200001,25.353634478400004,3.999999999621356,PR100 1LM,municipality_active_standard_load_share
pr107,2040,0.0,0.0,0.0,PR100 1LM,municipality_active_standard_load_share
