region,year,capacity_mw,source_scenario,mapping_method
pr127,2030,1.4937495263387104,PR100 1LM,municipality_active_standard_load_share
pr149,2030,2.1067105205,PR100 1LM,municipality_active_standard_load_share
pr153,2030,15.01866782952941,PR100 1LM,municipality_active_standard_load_share
pr167,2030,0.79694285934375,PR100 1LM,municipality_active_standard_load_share
pr169,2030,24.742141002733334,PR100 1LM,municipality_active_standard_load_share
pr175,2030,2.22333245275,PR100 1LM,municipality_active_standard_load_share
pr177,2030,2.87464364,PR100 1LM,municipality_active_standard_load_share
pr184,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr185,2030,0.9490743011666667,PR100 1LM,municipality_active_standard_load_share
pr190,2030,1.2690612251555553,PR100 1LM,municipality_active_standard_load_share
pr196,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr204,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr211,2030,12.109822838222222,PR100 1LM,municipality_active_standard_load_share
pr213,2030,10.804891379,PR100 1LM,municipality_active_standard_load_share
pr231,2030,12.191548493985508,PR100 1LM,municipality_active_standard_load_share
pr232,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr233,2030,0.8642017484230776,PR100 1LM,municipality_active_standard_load_share
pr234,2030,39.75754546407143,PR100 1LM,municipality_active_standard_load_share
pr266,2030,2.5273331580000002,PR100 1LM,municipality_active_standard_load_share
pr271,2030,2.5381224503111106,PR100 1LM,municipality_active_standard_load_share
pr275,2030,3.043943828,PR100 1LM,municipality_active_standard_load_share
pr277,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr280,2030,1.4937495263387104,PR100 1LM,municipality_active_standard_load_share
pr281,2030,2.22333245275,PR100 1LM,municipality_active_standard_load_share
pr290,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr294,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr296,2030,16.6769946834,PR100 1LM,municipality_active_standard_load_share
pr310,2030,4.17931601325,PR100 1LM,municipality_active_standard_load_share
pr313,2030,26.20342153452941,PR100 1LM,municipality_active_standard_load_share
pr319,2030,0.5505131334285716,PR100 1LM,municipality_active_standard_load_share
pr321,2030,0.7511776432272728,PR100 1LM,municipality_active_standard_load_share
pr334,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr335,2030,17.961767297770834,PR100 1LM,municipality_active_standard_load_share
pr343,2030,0.782514435818182,PR100 1LM,municipality_active_standard_load_share
pr352,2030,1.209122102625,PR100 1LM,municipality_active_standard_load_share
pr353,2030,8.245010243,PR100 1LM,municipality_active_standard_load_share
pr363,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr378,2030,19.970833485626137,PR100 1LM,municipality_active_standard_load_share
pr392,2030,16.43124478972581,PR100 1LM,municipality_active_standard_load_share
pr400,2030,3.0753138599999996,PR100 1LM,municipality_active_standard_load_share
pr428,2030,0.9729670512173914,PR100 1LM,municipality_active_standard_load_share
pr440,2030,2.39082857803125,PR100 1LM,municipality_active_standard_load_share
pr441,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr442,2030,1.072761987823529,PR100 1LM,municipality_active_standard_load_share
pr451,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr452,2030,1.072761987823529,PR100 1LM,municipality_active_standard_load_share
pr480,2030,2.22333245275,PR100 1LM,municipality_active_standard_load_share
pr489,2030,0.5505131334285716,PR100 1LM,municipality_active_standard_load_share
pr492,2030,1.2739273922941174,PR100 1LM,municipality_active_standard_load_share
pr545,2030,2.831213814758621,PR100 1LM,municipality_active_standard_load_share
pr555,2030,5.12008538,PR100 1LM,municipality_active_standard_load_share
pr583,2030,1.6395279039032256,PR100 1LM,municipality_active_standard_load_share
pr632,2030,7.468747631693552,PR100 1LM,municipality_active_standard_load_share
pr902,2030,0.79694285934375,PR100 1LM,municipality_active_standard_load_share
pr956,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1025,2030,0.9490743011666667,PR100 1LM,municipality_active_standard_load_share
pr1027,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1040,2030,1.4156069073793105,PR100 1LM,municipality_active_standard_load_share
pr1077,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1078,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1079,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1102,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1103,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1104,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1105,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1110,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1206,2030,2.5437194404285717,PR100 1LM,municipality_active_standard_load_share
pr1800,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr1802,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr2001,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr2002,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr2222,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr3000,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr3001,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr7000,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr7200,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr97014,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr97021,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr97047,2030,0.8642017484230776,PR100 1LM,municipality_active_standard_load_share
pr97064,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr97094,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr97134,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr97144,2030,0.0,PR100 1LM,municipality_active_standard_load_share
pr2,2035,22.574003591560647,PR100 1LM,municipality_active_standard_load_share
pr3,2035,29.48443601021569,PR100 1LM,municipality_active_standard_load_share
pr5,2035,1.0140048732692315,PR100 1LM,municipality_active_standard_load_share
pr8,2035,28.959728204413636,PR100 1LM,municipality_active_standard_load_share
pr10,2035,32.715124831591666,PR100 1LM,municipality_active_standard_load_share
pr14,2035,30.26110883335898,PR100 1LM,municipality_active_standard_load_share
pr16,2035,6.487509348000001,PR100 1LM,municipality_active_standard_load_share
pr18,2035,18.760685149399997,PR100 1LM,municipality_active_standard_load_share
pr21,2035,75.71536607287096,PR100 1LM,municipality_active_standard_load_share
pr23,2035,1.67541863775,PR100 1LM,municipality_active_standard_load_share
pr29,2035,17.744569641705795,PR100 1LM,municipality_active_standard_load_share
pr32,2035,33.05772607121458,PR100 1LM,municipality_active_standard_load_share
pr35,2035,22.470257217666667,PR100 1LM,municipality_active_standard_load_share
pr38,2035,9.489806091630207,PR100 1LM,municipality_active_standard_load_share
pr40,2035,12.433549125359376,PR100 1LM,municipality_active_standard_load_share
pr41,2035,28.662577348625,PR100 1LM,municipality_active_standard_load_share
pr45,2035,57.06933043308799,PR100 1LM,municipality_active_standard_load_share
pr50,2035,36.13185597385011,PR100 1LM,municipality_active_standard_load_share
pr63,2035,13.070572616942602,PR100 1LM,municipality_active_standard_load_share
pr82,2035,41.107733511697134,PR100 1LM,municipality_active_standard_load_share
pr83,2035,3.690744864,PR100 1LM,municipality_active_standard_load_share
pr84,2035,56.38660803752016,PR100 1LM,municipality_active_standard_load_share
pr85,2035,54.316905586487906,PR100 1LM,municipality_active_standard_load_share
pr86,2035,22.23297362511291,PR100 1LM,municipality_active_standard_load_share
pr87,2035,114.98962604093539,PR100 1LM,municipality_active_standard_load_share
pr88,2035,7.41099120837097,PR100 1LM,municipality_active_standard_load_share
pr93,2035,54.280827613323524,PR100 1LM,municipality_active_standard_load_share
pr96,2035,1.5470683009428572,PR100 1LM,municipality_active_standard_load_share
pr99,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr100,2035,31.00960296378541,PR100 1LM,municipality_active_standard_load_share
pr101,2035,6.99817299541,PR100 1LM,municipality_active_standard_load_share
pr102,2035,16.098839235933408,PR100 1LM,municipality_active_standard_load_share
pr103,2035,10.884531040892156,PR100 1LM,municipality_active_standard_load_share
pr106,2035,5.0351407527,PR100 1LM,municipality_active_standard_load_share
pr107,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr111,2035,1.523025424733333,PR100 1LM,municipality_active_standard_load_share
pr116,2035,17.33098924627826,PR100 1LM,municipality_active_standard_load_share
pr120,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr127,2035,1.8527478020927426,PR100 1LM,municipality_active_standard_load_share
pr149,2035,2.52830487875,PR100 1LM,municipality_active_standard_load_share
pr153,2035,16.904992133235293,PR100 1LM,municipality_active_standard_load_share
pr167,2035,0.9564268557968749,PR100 1LM,municipality_active_standard_load_share
pr169,2035,29.759905644733337,PR100 1LM,municipality_active_standard_load_share
pr175,2035,2.6682651615,PR100 1LM,municipality_active_standard_load_share
pr177,2035,3.449916573,PR100 1LM,municipality_active_standard_load_share
pr184,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr185,2035,1.1390028014166667,PR100 1LM,municipality_active_standard_load_share
pr190,2035,1.523025424733333,PR100 1LM,municipality_active_standard_load_share
pr196,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr204,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr211,2035,14.533237415222223,PR100 1LM,municipality_active_standard_load_share
pr213,2035,11.648339498,PR100 1LM,municipality_active_standard_load_share
pr231,2035,14.581347986753624,PR100 1LM,municipality_active_standard_load_share
pr232,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr233,2035,1.0140048732692315,PR100 1LM,municipality_active_standard_load_share
pr234,2035,45.78173893332143,PR100 1LM,municipality_active_standard_load_share
pr266,2035,3.033102407,PR100 1LM,municipality_active_standard_load_share
pr271,2035,3.046050849466666,PR100 1LM,municipality_active_standard_load_share
pr275,2035,3.6530970700000003,PR100 1LM,municipality_active_standard_load_share
pr277,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr280,2035,1.8527478020927426,PR100 1LM,municipality_active_standard_load_share
pr281,2035,2.6682651615,PR100 1LM,municipality_active_standard_load_share
pr290,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr294,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr296,2035,20.098563815325,PR100 1LM,municipality_active_standard_load_share
pr310,2035,5.015679636874999,PR100 1LM,municipality_active_standard_load_share
pr313,2035,29.56473550835294,PR100 1LM,municipality_active_standard_load_share
pr319,2035,0.6606816776428572,PR100 1LM,municipality_active_standard_load_share
pr321,2035,0.8354349931363636,PR100 1LM,municipality_active_standard_load_share
pr334,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr335,2035,21.556271465302082,PR100 1LM,municipality_active_standard_load_share
pr343,2035,0.9391110195454548,PR100 1LM,municipality_active_standard_load_share
pr352,2035,1.426132045,PR100 1LM,municipality_active_standard_load_share
pr353,2035,10.1068020735,PR100 1LM,municipality_active_standard_load_share
pr363,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr378,2035,23.67806202710196,PR100 1LM,municipality_active_standard_load_share
pr392,2035,20.380225823020165,PR100 1LM,municipality_active_standard_load_share
pr400,2035,3.690744864,PR100 1LM,municipality_active_standard_load_share
pr428,2035,1.1510202966956522,PR100 1LM,municipality_active_standard_load_share
pr440,2035,2.869280567390625,PR100 1LM,municipality_active_standard_load_share
pr441,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr442,2035,1.2074994380882351,PR100 1LM,municipality_active_standard_load_share
pr451,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr452,2035,1.2074994380882351,PR100 1LM,municipality_active_standard_load_share
pr480,2035,2.6682651615,PR100 1LM,municipality_active_standard_load_share
pr489,2035,0.6606816776428572,PR100 1LM,municipality_active_standard_load_share
pr492,2035,1.484402076647059,PR100 1LM,municipality_active_standard_load_share
pr545,2035,3.397795581517241,PR100 1LM,municipality_active_standard_load_share
pr555,2035,6.1447155250000005,PR100 1LM,municipality_active_standard_load_share
pr583,2035,1.9676297984838709,PR100 1LM,municipality_active_standard_load_share
pr632,2035,9.263739010463715,PR100 1LM,municipality_active_standard_load_share
pr902,2035,0.9564268557968749,PR100 1LM,municipality_active_standard_load_share
pr956,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1025,2035,1.1390028014166667,PR100 1LM,municipality_active_standard_load_share
pr1027,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1040,2035,1.6988977907586205,PR100 1LM,municipality_active_standard_load_share
pr1077,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1078,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1079,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1102,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1103,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1104,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1105,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1110,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1206,2035,2.7307552234285715,PR100 1LM,municipality_active_standard_load_share
pr1800,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr1802,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr2001,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr2002,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr2222,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr3000,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr3001,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr7000,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr7200,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr97014,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr97021,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr97047,2035,1.0140048732692315,PR100 1LM,municipality_active_standard_load_share
pr97064,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr97094,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr97134,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr97144,2035,0.0,PR100 1LM,municipality_active_standard_load_share
pr2,2040,25.443561590191877,PR100 1LM,municipality_active_standard_load_share
pr3,2040,34.92790325301961,PR100 1LM,municipality_active_standard_load_share
pr5,2040,1.1798635954615393,PR100 1LM,municipality_active_standard_load_share
pr8,2040,32.961781792299995,PR100 1LM,municipality_active_standard_load_share
pr10,2040,37.89490615316666,PR100 1LM,municipality_active_standard_load_share
pr14,2040,35.35690657994872,PR100 1LM,municipality_active_standard_load_share
pr16,2040,7.685244472999999,PR100 1LM,municipality_active_standard_load_share
pr18,2040,20.609554829400004,PR100 1LM,municipality_active_standard_load_share
pr21,2040,84.84822915385485,PR100 1LM,municipality_active_standard_load_share
pr23,2040,1.9847373055,PR100 1LM,municipality_active_standard_load_share
pr29,2040,20.712207882640577,PR100 1LM,municipality_active_standard_load_share
pr32,2040,38.01794455621667,PR100 1LM,municipality_active_standard_load_share
pr35,2040,24.202920319833332,PR100 1LM,municipality_active_standard_load_share
pr38,2040,10.853981706229167,PR100 1LM,municipality_active_standard_load_share
pr40,2040,14.729052332312502,PR100 1LM,municipality_active_standard_load_share
pr41,2040,32.46621222775,PR100 1LM,municipality_active_standard_load_share
pr45,2040,67.60556830615076,PR100 1LM,municipality_active_standard_load_share
pr50,2040,40.64775885086263,PR100 1LM,municipality_active_standard_load_share
pr63,2040,15.40164434789495,PR100 1LM,municipality_active_standard_load_share
pr82,2040,46.4434942665699,PR100 1LM,municipality_active_standard_load_share
pr83,2040,4.3721365245,PR100 1LM,municipality_active_standard_load_share
pr84,2040,63.256735030604844,PR100 1LM,municipality_active_standard_load_share
pr85,2040,63.88323837196775,PR100 1LM,municipality_active_standard_load_share
pr86,2040,24.49067273506452,PR100 1LM,municipality_active_standard_load_share
pr87,2040,129.13907745074835,PR100 1LM,municipality_active_standard_load_share
pr88,2040,8.163557578354842,PR100 1LM,municipality_active_standard_load_share
pr93,2040,61.917581376499996,PR100 1LM,municipality_active_standard_load_share
pr96,2040,1.8326907094857146,PR100 1LM,municipality_active_standard_load_share
pr99,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr100,2040,35.120958467449995,PR100 1LM,municipality_active_standard_load_share
pr101,2040,8.29018772474,PR100 1LM,municipality_active_standard_load_share
pr102,2040,18.997282322890705,PR100 1LM,municipality_active_standard_load_share
pr103,2040,12.894051865990196,PR100 1LM,municipality_active_standard_load_share
pr106,2040,5.835620258400001,PR100 1LM,municipality_active_standard_load_share
pr107,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr111,2040,1.8042089963111105,PR100 1LM,municipality_active_standard_load_share
pr116,2040,20.424477641547824,PR100 1LM,municipality_active_standard_load_share
pr120,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr127,2040,2.0408893945887105,PR100 1LM,municipality_active_standard_load_share
pr149,2040,2.9950848700000003,PR100 1LM,municipality_active_standard_load_share
pr153,2040,18.99348888211765,PR100 1LM,municipality_active_standard_load_share
pr167,2040,1.1330040255625,PR100 1LM,municipality_active_standard_load_share
pr169,2040,33.83819798263333,PR100 1LM,municipality_active_standard_load_share
pr175,2040,3.16088486075,PR100 1LM,municipality_active_standard_load_share
pr177,2040,4.0868461,PR100 1LM,municipality_active_standard_load_share
pr184,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr185,2040,1.3492874568333333,PR100 1LM,municipality_active_standard_load_share
pr190,2040,1.8042089963111105,PR100 1LM,municipality_active_standard_load_share
pr196,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr204,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr211,2040,17.21638868233333,PR100 1LM,municipality_active_standard_load_share
pr213,2040,12.582186689,PR100 1LM,municipality_active_standard_load_share
pr231,2040,17.22728137794203,PR100 1LM,municipality_active_standard_load_share
pr232,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr233,2040,1.1798635954615393,PR100 1LM,municipality_active_standard_load_share
pr234,2040,52.45159332821428,PR100 1LM,municipality_active_standard_load_share
pr266,2040,3.593078985,PR100 1LM,municipality_active_standard_load_share
pr271,2040,3.608417992622221,PR100 1LM,municipality_active_standard_load_share
pr275,2040,4.327538129000001,PR100 1LM,municipality_active_standard_load_share
pr277,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr280,2040,2.0408893945887105,PR100 1LM,municipality_active_standard_load_share
pr281,2040,3.16088486075,PR100 1LM,municipality_active_standard_load_share
pr290,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr294,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr296,2040,22.4457326849,PR100 1LM,municipality_active_standard_load_share
pr310,2040,5.941683032749999,PR100 1LM,municipality_active_standard_load_share
pr313,2040,32.92098762694117,PR100 1LM,municipality_active_standard_load_share
pr319,2040,0.7826578642857145,PR100 1LM,municipality_active_standard_load_share
pr321,2040,0.928722876,PR100 1LM,municipality_active_standard_load_share
pr334,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr335,2040,25.536027350624998,PR100 1LM,municipality_active_standard_load_share
pr343,2040,1.1124913100909093,PR100 1LM,municipality_active_standard_load_share
pr352,2040,1.6664006765,PR100 1LM,municipality_active_standard_load_share
pr353,2040,11.043795872000002,PR100 1LM,municipality_active_standard_load_share
pr363,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr378,2040,27.78262386344444,PR100 1LM,municipality_active_standard_load_share
pr392,2040,22.44978334047581,PR100 1LM,municipality_active_standard_load_share
pr400,2040,4.3721365245,PR100 1LM,municipality_active_standard_load_share
pr428,2040,1.3481569308695651,PR100 1LM,municipality_active_standard_load_share
pr440,2040,3.3990120766875,PR100 1LM,municipality_active_standard_load_share
pr441,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr442,2040,1.3566777772941176,PR100 1LM,municipality_active_standard_load_share
pr451,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr452,2040,1.3566777772941176,PR100 1LM,municipality_active_standard_load_share
pr480,2040,3.16088486075,PR100 1LM,municipality_active_standard_load_share
pr489,2040,0.7826578642857145,PR100 1LM,municipality_active_standard_load_share
pr492,2040,1.717435014,PR100 1LM,municipality_active_standard_load_share
pr545,2040,4.025102442206896,PR100 1LM,municipality_active_standard_load_share
pr555,2040,7.279163466,PR100 1LM,municipality_active_standard_load_share
pr583,2040,2.330896993580645,PR100 1LM,municipality_active_standard_load_share
pr632,2040,10.204446972943554,PR100 1LM,municipality_active_standard_load_share
pr902,2040,1.1330040255625,PR100 1LM,municipality_active_standard_load_share
pr956,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1025,2040,1.3492874568333333,PR100 1LM,municipality_active_standard_load_share
pr1027,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1040,2040,2.012551221103448,PR100 1LM,municipality_active_standard_load_share
pr1077,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1078,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1079,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1102,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1103,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1104,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1105,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1110,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1206,2040,2.937837124285714,PR100 1LM,municipality_active_standard_load_share
pr1800,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr1802,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr2001,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr2002,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr2222,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr3000,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr3001,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr7000,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr7200,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr97014,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr97021,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr97047,2040,1.1798635954615393,PR100 1LM,municipality_active_standard_load_share
pr97064,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr97094,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr97134,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr97144,2040,0.0,PR100 1LM,municipality_active_standard_load_share
pr2,2045,34.545385478185715,PR100 1LM,municipality_active_standard_load_share
pr3,2045,52.1937958695,PR100 1LM,municipality_active_standard_load_share
pr5,2045,1.7059435274038477,PR100 1LM,municipality_active_standard_load_share
pr8,2045,45.65571827927727,PR100 1LM,municipality_active_standard_load_share
pr10,2045,54.32442506941666,PR100 1LM,municipality_active_standard_load_share
pr14,2045,51.5201737306218,PR100 1LM,municipality_active_standard_load_share
pr16,2045,11.484287457,PR100 1LM,municipality_active_standard_load_share
pr18,2045,26.3288115579,PR100 1LM,municipality_active_standard_load_share
pr21,2045,113.76103369064516,PR100 1LM,municipality_active_standard_load_share
pr23,2045,2.965851486,PR100 1LM,municipality_active_standard_load_share
pr29,2045,30.10578176532174,PR100 1LM,municipality_active_standard_load_share
pr32,2045,53.75104182892917,PR100 1LM,municipality_active_standard_load_share
pr35,2045,29.26144925675,PR100 1LM,municipality_active_standard_load_share
pr38,2045,15.121499526375,PR100 1LM,municipality_active_standard_load_share
pr40,2045,22.010057262375,PR100 1LM,municipality_active_standard_load_share
pr41,2045,44.530828434,PR100 1LM,municipality_active_standard_load_share
pr45,2045,101.02499442395055,PR100 1LM,municipality_active_standard_load_share
pr50,2045,54.77793373177531,PR100 1LM,municipality_active_standard_load_share
pr63,2045,22.7954675003363,PR100 1LM,municipality_active_standard_load_share
pr82,2045,62.93159795544803,PR100 1LM,municipality_active_standard_load_share
pr83,2045,6.53341254275,PR100 1LM,municipality_active_standard_load_share
pr84,2045,84.7297007807258,PR100 1LM,municipality_active_standard_load_share
pr85,2045,94.18477610403427,PR100 1LM,municipality_active_standard_load_share
pr86,2045,31.485810763935493,PR100 1LM,municipality_active_standard_load_share
pr87,2045,173.38292410370303,PR100 1LM,municipality_active_standard_load_share
pr88,2045,10.495270254645165,PR100 1LM,municipality_active_standard_load_share
pr93,2045,86.14026231218382,PR100 1LM,municipality_active_standard_load_share
pr96,2045,2.738643773471429,PR100 1LM,municipality_active_standard_load_share
pr99,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr100,2045,48.01346937457083,PR100 1LM,municipality_active_standard_load_share
pr101,2045,12.38827199548,PR100 1LM,municipality_active_standard_load_share
pr102,2045,28.19072554232018,PR100 1LM,municipality_active_standard_load_share
pr103,2045,19.26796195475,PR100 1LM,municipality_active_standard_load_share
pr106,2045,8.374625741100001,PR100 1LM,municipality_active_standard_load_share
pr107,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr111,2045,2.696082709777777,PR100 1LM,municipality_active_standard_load_share
pr116,2045,30.23657644974348,PR100 1LM,municipality_active_standard_load_share
pr120,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr127,2045,2.6238175636612913,PR100 1LM,municipality_active_standard_load_share
pr149,2045,4.475643648,PR100 1LM,municipality_active_standard_load_share
pr153,2045,25.61789920282353,PR100 1LM,municipality_active_standard_load_share
pr167,2045,1.6930813278749999,PR100 1LM,municipality_active_standard_load_share
pr169,2045,46.503103641450004,PR100 1LM,municipality_active_standard_load_share
pr175,2045,4.7234034626875,PR100 1LM,municipality_active_standard_load_share
pr177,2045,6.107094647,PR100 1LM,municipality_active_standard_load_share
pr184,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr185,2045,2.0162800373333334,PR100 1LM,municipality_active_standard_load_share
pr190,2045,2.696082709777777,PR100 1LM,municipality_active_standard_load_share
pr196,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr204,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr211,2045,25.72695732827778,PR100 1LM,municipality_active_standard_load_share
pr213,2045,15.544215224499998,PR100 1LM,municipality_active_standard_load_share
pr231,2045,25.61980028365942,PR100 1LM,municipality_active_standard_load_share
pr232,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr233,2045,1.7059435274038477,PR100 1LM,municipality_active_standard_load_share
pr234,2045,73.60740899907142,PR100 1LM,municipality_active_standard_load_share
pr266,2045,5.3692438905,PR100 1LM,municipality_active_standard_load_share
pr271,2045,5.392165419555554,PR100 1LM,municipality_active_standard_load_share
pr275,2045,6.4667678475,PR100 1LM,municipality_active_standard_load_share
pr277,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr280,2045,2.6238175636612913,PR100 1LM,municipality_active_standard_load_share
pr281,2045,4.7234034626875,PR100 1LM,municipality_active_standard_load_share
pr290,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr294,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr296,2045,29.5597753906,PR100 1LM,municipality_active_standard_load_share
pr310,2045,8.878832176374999,PR100 1LM,municipality_active_standard_load_share
pr313,2045,43.133188587,PR100 1LM,municipality_active_standard_load_share
pr319,2045,1.1695487275714287,PR100 1LM,municipality_active_standard_load_share
pr321,2045,1.2246185795227273,PR100 1LM,municipality_active_standard_load_share
pr334,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr335,2045,38.15923873291666,PR100 1LM,municipality_active_standard_load_share
pr343,2045,1.6624285723636367,PR100 1LM,municipality_active_standard_load_share
pr352,2045,2.42849810425,PR100 1LM,municipality_active_standard_load_share
pr353,2045,13.860804847499999,PR100 1LM,municipality_active_standard_load_share
pr363,2045,0.0,PR100 1LM,municipality_active_standard_load_share
