,Default Value,aluminumsupply_domesticsupply_long_reference,aluminumsupply_domesticsupply_long_best,aluminumsupply_domesticsupply_long_worst,aluminumsupply_byproductsupply_long_reference,aluminumsupply_byproductsupply_long_best,aluminumsupply_byproductsupply_long_worst,aluminumsupply_alliedsupply_long_reference,aluminumsupply_alliedsupply_long_best,aluminumsupply_alliedsupply_long_worst,aluminumsupply_nonfeocsupply_long_reference,aluminumsupply_nonfeocsupply_long_best,aluminumsupply_nonfeocsupply_long_worst,cobaltsupply_domesticsupply_long_reference,cobaltsupply_domesticsupply_long_best,cobaltsupply_domesticsupply_long_worst,cobaltsupply_byproductsupply_long_reference,cobaltsupply_byproductsupply_long_best,cobaltsupply_byproductsupply_long_worst,cobaltsupply_alliedsupply_long_reference,cobaltsupply_alliedsupply_long_best,cobaltsupply_alliedsupply_long_worst,cobaltsupply_nonfeocsupply_long_reference,cobaltsupply_nonfeocsupply_long_best,cobaltsupply_nonfeocsupply_long_worst,coppersupply_domesticsupply_long_reference,coppersupply_domesticsupply_long_best,coppersupply_domesticsupply_long_worst,coppersupply_byproductsupply_long_reference,coppersupply_byproductsupply_long_best,coppersupply_byproductsupply_long_worst,coppersupply_alliedsupply_long_reference,coppersupply_alliedsupply_long_best,coppersupply_alliedsupply_long_worst,coppersupply_nonfeocsupply_long_reference,coppersupply_nonfeocsupply_long_best,coppersupply_nonfeocsupply_long_worst,dysprosiumsupply_domesticsupply_long_reference,dysprosiumsupply_domesticsupply_long_best,dysprosiumsupply_domesticsupply_long_worst,dysprosiumsupply_byproductsupply_long_reference,dysprosiumsupply_byproductsupply_long_best,dysprosiumsupply_byproductsupply_long_worst,dysprosiumsupply_alliedsupply_long_reference,dysprosiumsupply_alliedsupply_long_best,dysprosiumsupply_alliedsupply_long_worst,dysprosiumsupply_nonfeocsupply_long_reference,dysprosiumsupply_nonfeocsupply_long_best,dysprosiumsupply_nonfeocsupply_long_worst,galliumsupply_domesticsupply_long_reference,galliumsupply_domesticsupply_long_best,galliumsupply_domesticsupply_long_worst,galliumsupply_byproductsupply_long_reference,galliumsupply_byproductsupply_long_best,galliumsupply_byproductsupply_long_worst,galliumsupply_alliedsupply_long_reference,galliumsupply_alliedsupply_long_best,galliumsupply_alliedsupply_long_worst,galliumsupply_nonfeocsupply_long_reference,galliumsupply_nonfeocsupply_long_best,galliumsupply_nonfeocsupply_long_worst,hafniumsupply_domesticsupply_long_reference,hafniumsupply_domesticsupply_long_best,hafniumsupply_domesticsupply_long_worst,hafniumsupply_byproductsupply_long_reference,hafniumsupply_byproductsupply_long_best,hafniumsupply_byproductsupply_long_worst,hafniumsupply_alliedsupply_long_reference,hafniumsupply_alliedsupply_long_best,hafniumsupply_alliedsupply_long_worst,hafniumsupply_nonfeocsupply_long_reference,hafniumsupply_nonfeocsupply_long_best,hafniumsupply_nonfeocsupply_long_worst,indiumsupply_domesticsupply_long_reference,indiumsupply_domesticsupply_long_best,indiumsupply_domesticsupply_long_worst,indiumsupply_byproductsupply_long_reference,indiumsupply_byproductsupply_long_best,indiumsupply_byproductsupply_long_worst,indiumsupply_alliedsupply_long_reference,indiumsupply_alliedsupply_long_best,indiumsupply_alliedsupply_long_worst,indiumsupply_nonfeocsupply_long_reference,indiumsupply_nonfeocsupply_long_best,indiumsupply_nonfeocsupply_long_worst,lithiumsupply_domesticsupply_long_reference,lithiumsupply_domesticsupply_long_best,lithiumsupply_domesticsupply_long_worst,lithiumsupply_byproductsupply_long_reference,lithiumsupply_byproductsupply_long_best,lithiumsupply_byproductsupply_long_worst,lithiumsupply_alliedsupply_long_reference,lithiumsupply_alliedsupply_long_best,lithiumsupply_alliedsupply_long_worst,lithiumsupply_nonfeocsupply_long_reference,lithiumsupply_nonfeocsupply_long_best,lithiumsupply_nonfeocsupply_long_worst,magnesiumsupply_domesticsupply_long_reference,magnesiumsupply_domesticsupply_long_best,magnesiumsupply_domesticsupply_long_worst,magnesiumsupply_byproductsupply_long_reference,magnesiumsupply_byproductsupply_long_best,magnesiumsupply_byproductsupply_long_worst,magnesiumsupply_alliedsupply_long_reference,magnesiumsupply_alliedsupply_long_best,magnesiumsupply_alliedsupply_long_worst,magnesiumsupply_nonfeocsupply_long_reference,magnesiumsupply_nonfeocsupply_long_best,magnesiumsupply_nonfeocsupply_long_worst,manganesesupply_domesticsupply_long_reference,manganesesupply_domesticsupply_long_best,manganesesupply_domesticsupply_long_worst,manganesesupply_byproductsupply_long_reference,manganesesupply_byproductsupply_long_best,manganesesupply_byproductsupply_long_worst,manganesesupply_alliedsupply_long_reference,manganesesupply_alliedsupply_long_best,manganesesupply_alliedsupply_long_worst,manganesesupply_nonfeocsupply_long_reference,manganesesupply_nonfeocsupply_long_best,manganesesupply_nonfeocsupply_long_worst,neodymiumsupply_domesticsupply_long_reference,neodymiumsupply_domesticsupply_long_best,neodymiumsupply_domesticsupply_long_worst,neodymiumsupply_byproductsupply_long_reference,neodymiumsupply_byproductsupply_long_best,neodymiumsupply_byproductsupply_long_worst,neodymiumsupply_alliedsupply_long_reference,neodymiumsupply_alliedsupply_long_best,neodymiumsupply_alliedsupply_long_worst,neodymiumsupply_nonfeocsupply_long_reference,neodymiumsupply_nonfeocsupply_long_best,neodymiumsupply_nonfeocsupply_long_worst,nickelsupply_domesticsupply_long_reference,nickelsupply_domesticsupply_long_best,nickelsupply_domesticsupply_long_worst,nickelsupply_byproductsupply_long_reference,nickelsupply_byproductsupply_long_best,nickelsupply_byproductsupply_long_worst,nickelsupply_alliedsupply_long_reference,nickelsupply_alliedsupply_long_best,nickelsupply_alliedsupply_long_worst,nickelsupply_nonfeocsupply_long_reference,nickelsupply_nonfeocsupply_long_best,nickelsupply_nonfeocsupply_long_worst,praseodymiumsupply_domesticsupply_long_reference,praseodymiumsupply_domesticsupply_long_best,praseodymiumsupply_domesticsupply_long_worst,praseodymiumsupply_byproductsupply_long_reference,praseodymiumsupply_byproductsupply_long_best,praseodymiumsupply_byproductsupply_long_worst,praseodymiumsupply_alliedsupply_long_reference,praseodymiumsupply_alliedsupply_long_best,praseodymiumsupply_alliedsupply_long_worst,praseodymiumsupply_nonfeocsupply_long_reference,praseodymiumsupply_nonfeocsupply_long_best,praseodymiumsupply_nonfeocsupply_long_worst,silversupply_domesticsupply_long_reference,silversupply_domesticsupply_long_best,silversupply_domesticsupply_long_worst,silversupply_byproductsupply_long_reference,silversupply_byproductsupply_long_best,silversupply_byproductsupply_long_worst,silversupply_alliedsupply_long_reference,silversupply_alliedsupply_long_best,silversupply_alliedsupply_long_worst,silversupply_nonfeocsupply_long_reference,silversupply_nonfeocsupply_long_best,silversupply_nonfeocsupply_long_worst,telluriumsupply_domesticsupply_long_reference,telluriumsupply_domesticsupply_long_best,telluriumsupply_domesticsupply_long_worst,telluriumsupply_byproductsupply_long_reference,telluriumsupply_byproductsupply_long_best,telluriumsupply_byproductsupply_long_worst,telluriumsupply_alliedsupply_long_reference,telluriumsupply_alliedsupply_long_best,telluriumsupply_alliedsupply_long_worst,telluriumsupply_nonfeocsupply_long_reference,telluriumsupply_nonfeocsupply_long_best,telluriumsupply_nonfeocsupply_long_worst,terbiumsupply_domesticsupply_long_reference,terbiumsupply_domesticsupply_long_best,terbiumsupply_domesticsupply_long_worst,terbiumsupply_byproductsupply_long_reference,terbiumsupply_byproductsupply_long_best,terbiumsupply_byproductsupply_long_worst,terbiumsupply_alliedsupply_long_reference,terbiumsupply_alliedsupply_long_best,terbiumsupply_alliedsupply_long_worst,terbiumsupply_nonfeocsupply_long_reference,terbiumsupply_nonfeocsupply_long_best,terbiumsupply_nonfeocsupply_long_worst,tinsupply_domesticsupply_long_reference,tinsupply_domesticsupply_long_best,tinsupply_domesticsupply_long_worst,tinsupply_byproductsupply_long_reference,tinsupply_byproductsupply_long_best,tinsupply_byproductsupply_long_worst,tinsupply_alliedsupply_long_reference,tinsupply_alliedsupply_long_best,tinsupply_alliedsupply_long_worst,tinsupply_nonfeocsupply_long_reference,tinsupply_nonfeocsupply_long_best,tinsupply_nonfeocsupply_long_worst,vanadiumsupply_domesticsupply_long_reference,vanadiumsupply_domesticsupply_long_best,vanadiumsupply_domesticsupply_long_worst,vanadiumsupply_byproductsupply_long_reference,vanadiumsupply_byproductsupply_long_best,vanadiumsupply_byproductsupply_long_worst,vanadiumsupply_alliedsupply_long_reference,vanadiumsupply_alliedsupply_long_best,vanadiumsupply_alliedsupply_long_worst,vanadiumsupply_nonfeocsupply_long_reference,vanadiumsupply_nonfeocsupply_long_best,vanadiumsupply_nonfeocsupply_long_worst,yttriumsupply_domesticsupply_long_reference,yttriumsupply_domesticsupply_long_best,yttriumsupply_domesticsupply_long_worst,yttriumsupply_byproductsupply_long_reference,yttriumsupply_byproductsupply_long_best,yttriumsupply_byproductsupply_long_worst,yttriumsupply_alliedsupply_long_reference,yttriumsupply_alliedsupply_long_best,yttriumsupply_alliedsupply_long_worst,yttriumsupply_nonfeocsupply_long_reference,yttriumsupply_nonfeocsupply_long_best,yttriumsupply_nonfeocsupply_long_worst
ignore,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yearset,2010_2015_2020..2050..3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distpvscen,stscen2023_mid_case,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre,,stscen2023_highre,stscen2023_lowre
plantchar_battery,battery_ATB_2024_moderate,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced,,battery_ATB_2024_conservative,battery_ATB_2024_advanced
plantchar_geo,geo_ATB_2024_moderate,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative,,geo_ATB_2024_advanced,geo_ATB_2024_conservative
