tech,sc_point_gid,region,class,capacity,capital_adder_per_mw,cost_total_trans_usd_per_mw,supply_curve_cost_per_mw,cf,latitude,longitude,poi_bus,poi_name,poi_kv,poi_distance_km,mapping_method,class_method,source_country,cost_dollar_year,cost_basis,source_capex_usd_per_kw,source_opex_usd_per_kw_year,source_fixed_charge_rate,source_lcoe_usd_per_mwh,source_total_lcoe_usd_per_mwh,cost_source,pr100_exclusions_applied,pr100_exclusions_config,additional_geographic_screen
wind-ofs,208,pr63,4,98.901,0.0,912.3426,912.3426,0.38630784,18.674,-66.263,63,PALOSECO 115-63,115.0,27.206415970341226,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,6745.483564990382,54.05738146630832,0.0764,168.263231567943,168.28677964155588,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,209,pr63,4,110.6379,0.0,1277.4873,1277.4873,0.3755959,18.674,-66.129,63,PALOSECO 115-63,115.0,24.492296697875346,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,6337.876706629681,53.694926335569924,0.0764,163.48713841398347,163.52105145320436,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,210,pr86,3,84.3453,0.0,16664.918,16664.918,0.36827344,18.673,-65.995,86,VIADUCTO 115-86,115.0,26.684578253544256,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,7944.646826511809,53.214519424767005,0.0764,204.64044585340127,205.0916402939977,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,211,pr84,3,107.0901,0.0,13070.316,13070.316,0.3633406,18.673,-65.861,84,BERWIND 115 -84,115.0,33.25141681312931,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,6328.098364140585,52.89726082986078,0.0764,168.51614034475108,168.874817012234,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,212,pr211,3,173.06459999999998,0.0,13817.505,13817.505,0.3608511,18.673,-65.727,211,PALMER 115  -211,115.0,34.6752222840568,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,5841.285797894019,52.69730871315841,0.0764,157.84963548424773,158.23143251811027,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,213,pr18,3,134.136,0.0,17028.82,17028.82,0.3621848,18.672,-65.594,18,FAJARDO 115 -18,115.0,38.4497052026889,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,6231.90020410554,52.48405804295332,0.0764,166.60720076356503,167.07599827331728,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,214,pr18,3,170.4888,0.0,7838.5215,7838.5215,0.3663942,18.671,-65.46,18,FAJARDO 115 -18,115.0,42.706354990340884,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,5936.464866210176,52.77503773580705,0.0764,157.7513831181433,157.96469572670006,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,215,pr18,3,411.885,0.0,7420.7617,7420.7617,0.36995807,18.671,-65.326,18,FAJARDO 115 -18,115.0,50.76471735958852,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3970.376822587912,53.24263070464239,0.0764,110.02709479210976,110.22709337878713,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,216,pr18,3,539.3870999999999,0.0,5733.3564,5733.3564,0.37195367,18.67,-65.192,18,FAJARDO 115 -18,115.0,61.001518783552456,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3954.1811492779925,53.63359979377944,0.0764,109.17702012708482,109.33071204892536,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,217,pr18,4,590.4657,0.0,5613.074,5613.074,0.3747206,18.669,-65.058,18,FAJARDO 115 -18,115.0,72.55808068831594,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3887.6603877331036,53.96603187436625,0.0764,106.92388719428996,107.07324371211148,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,225,pr32,2,567.2106,0.0,6921.177,6921.177,0.35237724,18.542,-67.736,32,AGUADILLA115-32,115.0,63.26959965435367,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3839.4512830949084,53.477822908389605,0.0764,112.35230987124221,112.54815061452878,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,226,pr32,2,393.0282,0.0,6395.5215,6395.5215,0.3566781,18.543,-67.602,32,AGUADILLA115-32,115.0,49.709394379707966,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,4193.356674806725,52.46704646319322,0.0764,119.32771553450256,119.50650028510567,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,228,pr32,4,98.415,0.0,3617.763,3617.763,0.37855825,18.544,-67.334,32,AGUADILLA115-32,115.0,24.53505418462377,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,6299.7417789282035,51.51069386232493,0.0764,160.67056708331663,160.7658551068421,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,229,pr32,4,530.1044999999999,0.0,39979.227,39979.227,0.3980081,18.545,-67.2,32,AGUADILLA115-32,115.0,16.38161185208261,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3147.931745616253,51.721829517573276,0.0764,83.81457795431972,84.81612979784711,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,230,pr100,4,376.9173,0.0,20851.367,20851.367,0.39514458,18.545,-67.066,100,MORA 115    -100,115.0,9.232091039719945,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3414.9474825211514,55.330080805188494,0.0764,91.35782128633579,91.88397115757317,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,231,pr100,4,507.0681,0.0,21512.416,21512.416,0.39625928,18.546,-66.933,100,MORA 115    -100,115.0,13.968658338483333,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3220.880940890317,52.852512702605026,0.0764,86.11578528619701,86.65708858844411,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,232,pr335,4,528.6221999999999,0.0,2290.5906,2290.5906,0.39706236,18.546,-66.799,335,HATILLO 115 -335,115.0,12.37762914761332,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3270.7404133764867,53.2253002847897,0.0764,87.14394485086572,87.2014649600564,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,233,pr440,4,539.0955,0.0,5130.2573,5130.2573,0.3909891,18.546,-66.665,440,CAMB GP 230 -440,230.0,9.191808839700707,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3274.2170884966845,55.08765415748425,0.0764,89.11884898707727,89.24967841203808,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,234,pr442,4,285.01469999999995,0.0,18206.598,18206.598,0.38891116,18.546,-66.531,442,DUPONT      -442,115.0,11.868872889938858,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,4192.074884159028,55.9298518429761,0.0764,110.42548425064392,110.8922611340352,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,235,pr97064,3,84.58829999999999,0.0,24956.826,24956.826,0.3660432,18.546,-66.397,97064,VEGASERENA  -97064,115.0,11.104555018109265,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,6700.15062646718,59.693610513169936,0.0764,178.25610380929191,178.93591444375568,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,236,pr93,4,315.657,0.0,24596.994,24596.994,0.38555378,18.546,-66.263,93,DORADO 115  -93,115.0,14.263727458673689,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3998.2397820618216,54.80741785141525,0.0764,106.67006737477203,107.30617123839086,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,237,pr63,4,5.5647,0.0,1448.4694,1448.4694,0.3753932,18.546,-66.13,63,PALOSECO 115-63,115.0,10.362544526500015,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,9864.124578693512,54.24864106208041,0.0764,245.66863357060546,245.7071063767245,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,238,pr86,3,314.9037,0.0,15749.645,15749.645,0.36743048,18.546,-65.996,86,VIADUCTO 115-86,115.0,14.057497656724124,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,4009.90705442524,52.46917672150099,0.0764,111.48197450692625,111.90936665345065,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,239,pr82,3,477.2034,0.0,9324.547,9324.547,0.36628982,18.545,-65.862,82,CANOVANAS115-82,115.0,19.563192088203213,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3391.448252687127,52.019002456926444,0.0764,96.96318180587801,97.21700646998103,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,240,pr211,3,223.0254,0.0,14044.128,14044.128,0.35989237,18.545,-65.728,211,PALMER 115  -211,115.0,20.634247923644526,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,5102.383735026264,52.050279907840654,0.0764,140.1587199773916,140.54781267484566,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,241,pr18,3,344.28239999999994,0.0,16576.154,16576.154,0.36216182,18.544,-65.594,18,FAJARDO 115 -18,115.0,24.444959415432944,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,4043.8953444986396,51.70555787547823,0.0764,113.68159151757548,114.13795622386273,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,242,pr18,3,560.358,0.0,7188.348,7188.348,0.36770806,18.544,-65.46,18,FAJARDO 115 -18,115.0,30.850018103775298,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3420.9493766955534,52.116636120334555,0.0764,97.31922513878162,97.51414535677952,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,243,pr18,3,578.2671,0.0,5628.978,5628.978,0.37165427,18.543,-65.326,18,FAJARDO 115 -18,115.0,41.233809475356075,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3499.81234624428,54.83524966985491,0.0764,98.97157332164953,99.12258876637975,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,244,pr18,3,560.9168999999999,0.0,5632.632,5632.632,0.37391785,18.542,-65.193,18,FAJARDO 115 -18,115.0,53.27566537227962,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3619.688642524644,58.10125830660061,0.0764,102.1655727269906,102.31577141222351,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,245,pr18,4,567.0647999999999,0.0,5815.647,5815.647,0.37559387,18.541,-65.059,18,FAJARDO 115 -18,115.0,66.20522026536406,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3673.635175494964,60.45573995676822,0.0764,103.67795330448536,103.83234021557303,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,253,pr32,2,579.1904999999999,0.0,11141.514,11141.514,0.34303352,18.414,-67.735,32,AGUADILLA115-32,115.0,61.316003854242425,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3700.012455479333,52.54310697404265,0.0764,111.55639653052376,111.88024256725383,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,254,pr32,2,575.5698,0.0,11940.425,11940.425,0.34265333,18.415,-67.601,32,AGUADILLA115-32,115.0,47.18375525065841,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3765.5503587909025,51.2821420433743,0.0764,112.92819069378541,113.27564345560565,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,255,pr32,2,463.8626999999999,0.0,7865.069,7865.069,0.3368761,18.416,-67.467,32,AGUADILLA115-32,115.0,33.05666769928553,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3634.908934689163,49.77763282286831,0.0764,110.97283070031074,111.20562014113837,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,256,pr32,2,472.7808,0.0,8972.335,8972.335,0.34017187,18.416,-67.333,32,AGUADILLA115-32,115.0,18.938218921053593,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3373.491799748093,48.492180083894596,0.0764,102.7639736235868,103.02696290407029,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,257,pr32,3,315.5598,0.0,6645.664,6645.664,0.3627711,18.417,-67.2,32,AGUADILLA115-32,115.0,5.062171234570961,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,3770.460887976303,49.78460983166703,0.0764,106.3124959438219,106.49515307760618,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,260,pr97144,2,5.030099999999999,0.0,8275.147,8275.147,0.35894275,18.418,-66.798,97144,HATILLO     -97144,115.0,2.259467946432735,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,8869.228581663621,58.417545137878065,0.0764,234.07990369086374,234.30977327669845,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,261,pr40,2,7.1199,0.0,24125.73,24125.73,0.33719212,18.418,-66.665,40,CAMBALACH115-40,115.0,5.4813096065935865,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,9431.19973588533,61.209298826244535,0.0764,264.659791565844,265.3731930254563,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,265,pr99,2,45.51389999999999,0.0,8833.017,8833.017,0.34114385,18.418,-66.13,99,BAYAMON 230 -99,230.0,2.4104813263150606,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,9271.850286636822,62.44132298468512,0.0764,257.9324684556155,258.19063648938493,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
wind-ofs,266,pr84,2,98.1477,0.0,11135.541,11135.541,0.35451865,18.418,-65.996,84,BERWIND 115 -84,115.0,1.8441987913604472,pr100_exclusions_then_nearest_retained_bus_75km,equal_capacity_cf_proxy_pending_reeds_kmeans,United States,2021,real_2021_usd,5831.275486573667,59.58888869152846,0.0764,162.64200198106704,162.9551885939719,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",True,pr100_all/rev/wind/actuals/wind_offshore/aggregation/wind_offshore_35/config_aggregation.json,United States source-country and nearest retained bus <= 75 km
