tech,sc_point_gid,region,class,capacity,capital_adder_per_mw,cost_total_trans_usd_per_mw,supply_curve_cost_per_mw,cf,latitude,longitude,poi_bus,poi_name,poi_kv,poi_distance_km,mapping_method,class_method,source_country,cost_dollar_year,cost_basis,source_capex_usd_per_kw,source_opex_usd_per_kw_year,source_fixed_charge_rate,source_lcoe_usd_per_mwh,source_total_lcoe_usd_per_mwh,cost_source,pr100_exclusions_applied,pr100_exclusions_config,additional_geographic_screen
wind-ons,136,pr116,2,21.3828,0.0,10581.617,10581.617,0.33925647,18.112,-67.157,116,ACACIAS115,115.0,2.885640398499847,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2485.2475160392355,36.35709894016041,0.0759,76.33007133523137,76.63903207878919,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,137,pr116,5,19.5504,0.0,22662.56,22662.56,0.41728306,18.113,-67.08,116,ACACIAS115,115.0,6.180152124778919,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2514.2884760810307,36.35709894016041,0.0759,62.840147071025825,63.378116514340554,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,138,pr169,10,12.8874,0.0,15630.685,15630.685,0.516074,18.113,-67.002,169,SGERMANTC115,115.0,4.262536958419152,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2619.8874460241886,36.35710166218738,0.0759,52.3322814705262,52.63229816180654,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,144,pr1079,6,8.689800000000002,0.0,9160.021,9160.021,0.4266545,18.114,-66.539,1079,CERRITNEGRO,115.0,2.497966822309705,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2665.6484649425283,36.35710166218738,0.0759,64.48947657908336,64.70214331379792,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,145,pr213,7,11.9712,0.0,12457.252,12457.252,0.4671343,18.114,-66.462,213,TORONEGRO115,115.0,3.397132091049947,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2634.4079249433976,36.35710166218738,0.0759,58.8823789392482,59.14653456362426,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,146,pr296,8,12.8958,0.0,37818.395,37818.395,0.47971874,18.114,-66.385,296,SISABEL115,115.0,10.313195523312537,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2619.7543178612104,36.35710166218738,0.0759,56.5989197055528,57.37982033886388,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,147,pr353,10,23.8113,0.0,30738.033,30738.033,0.5716257,18.114,-66.308,353,BARRANQT115,115.0,8.38235862274733,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2446.759210286398,36.35709894016041,0.0759,44.772399884480976,45.30505204828386,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,148,pr10,7,8.8557,0.0,23019.238,23019.238,0.46902356,18.114,-66.23,10,CAYEY115,115.0,6.277419127964731,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2665.6484649425292,36.35710166218738,0.0759,62.77051009267232,63.256666120180306,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,149,pr10,6,10.8126,0.0,7477.7104,7477.7104,0.4270294,18.114,-66.153,10,CAYEY115,115.0,2.0391952072718644,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2652.770102279999,36.35710166218738,0.0759,65.11685383248766,65.29031020247965,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,150,pr10,9,8.4261,0.0,37016.82,37016.82,0.5052896,18.113,-66.076,10,CAYEY115,115.0,10.094604060743992,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2665.648667189133,36.35710166218738,0.0759,54.627492300530434,55.35316059148716,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,151,pr334,1,11.9217,0.0,42490.59,42490.59,0.3241509,18.113,-65.999,334,MAUNABOTAP,115.0,11.587317965837416,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2635.1924301895237,36.35710166218738,0.0759,84.5439984338748,85.84244747589591,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,152,pr233,4,14.622000000000002,0.0,37753.87,37753.87,0.4019512,18.113,-65.922,233,YABUCOA230,230.0,10.295599906332004,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2592.3964803690287,36.35709894016041,0.0759,66.906841068129,67.83723648100697,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,153,pr233,4,28.921800000000005,0.0,8265.831,8265.831,0.36861038,18.113,-65.845,233,YABUCOA230,230.0,2.2541182215461597,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2365.7649807002836,36.35709894016041,0.0759,67.4003547994832,67.62248026920557,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,157,pr101,7,10.2819,0.0,7254.931,7254.931,0.46269295,18.112,-65.536,581,NAVY VIEQUES,38.0,1.9784425904768301,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2661.180949433922,36.35710166218738,0.0759,58.98990364255291,59.14522092998325,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,158,pr101,8,17.5077,0.0,24454.54,24454.54,0.46949166,18.111,-65.459,581,NAVY VIEQUES,38.0,6.668829921191311,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2546.6622018084972,36.35709894016041,0.0759,56.01147979951168,56.52743378160304,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,163,pr116,6,31.7964,0.0,37296.465,37296.465,0.42746663,18.039,-67.157,116,ACACIAS115,115.0,10.1708640250544,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2320.2066180413967,36.35709894016041,0.0759,57.2051972909963,58.06945817591138,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,164,pr169,7,21.2298,0.0,30824.96,30824.96,0.44832638,18.039,-67.079,169,SGERMANTC115,115.0,8.406064066346628,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2487.672350620329,36.35709894016041,0.0759,57.70439990572279,58.38546343001239,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,165,pr169,7,16.2021,0.0,14911.566,14911.566,0.468973,18.039,-67.002,169,SGERMANTC115,115.0,4.066431302549014,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2567.3541219972312,36.35709894016041,0.0759,56.5939278767459,56.90888744508647,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,166,pr23,9,12.1353,0.0,31481.047,31481.047,0.48936018,18.039,-66.925,23,GUANICA115,115.0,8.584981076941368,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2631.807171188058,36.35710166218738,0.0759,55.49836022326527,56.13559564820081,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,167,pr96,9,22.7823,0.0,39125.008,39125.008,0.4917117,18.04,-66.848,96,COSTASUR230,230.0,10.66951304287993,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2463.06741148865,36.35709894016041,0.0759,52.27774621897725,53.06592237069525,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,168,pr96,10,15.9114,0.0,16238.069,16238.069,0.5184898,18.04,-66.771,96,COSTASUR230,230.0,4.4281727825813455,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2571.961502490163,36.35709894016041,0.0759,51.44831581746761,51.75853851344526,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,169,pr96,6,20.0967,0.0,28009.842,28009.842,0.4381908,18.04,-66.694,96,COSTASUR230,230.0,7.638372335821303,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2505.6303902532463,36.35709894016041,0.0759,59.61686251956085,60.25004191702406,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,170,pr363,5,15.6021,0.0,15904.838,15904.838,0.41245732,18.04,-66.616,363,PONCETC230,230.0,4.337299411427906,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2576.863472006059,36.35710166218738,0.0759,64.83477817179893,65.21674849502524,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,171,pr1078,5,17.8992,0.0,9364.292,9364.292,0.41869816,18.04,-66.539,1078,CERRIJDIAZT,115.0,2.5536718790009294,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2540.457671246395,36.35709894016041,0.0759,63.066656418530904,63.28819698439013,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,172,pr1079,7,28.8855,0.0,33254.797,33254.797,0.4570022,18.04,-66.462,1079,CERRITNEGRO,115.0,9.068687903354549,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2366.3401050534594,36.35709894016041,0.0759,54.33159693084741,55.052397953271736,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,173,pr296,7,24.362700000000004,0.0,9430.088,9430.088,0.4532265,18.04,-66.385,296,SISABEL115,115.0,2.571614880754588,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2438.020296639243,36.35709894016041,0.0759,56.46837853614254,56.674479411958,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,174,pr296,8,35.9373,0.0,25035.78,25035.78,0.48810604,18.04,-66.308,296,SISABEL115,115.0,6.827336310714162,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2254.5791832907576,36.35709894016041,0.0759,49.12783102158112,49.63590425686271,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,175,pr106,9,31.831200000000003,0.0,35711.55,35711.55,0.5018965,18.04,-66.231,106,AGUIRRE230,230.0,9.738652714142189,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2319.6550870386377,36.35709894016041,0.0759,49.11133406415305,49.8161470890869,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,176,pr321,10,8.712000000000002,0.0,37589.32,37589.32,0.65420955,18.04,-66.153,321,AES230,230.0,10.250726071103458,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2665.6484649425283,36.35710166218738,0.0759,41.794435289112236,42.36358559620034,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,177,pr321,10,7.3503,0.0,47170.816,47170.816,0.56149083,18.04,-66.076,321,AES230,230.0,12.863630353866855,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2665.6488694357363,36.35710166218738,0.0759,49.41340355839393,50.24556983987814,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,179,pr184,5,5.1528,0.0,13105.395,13105.395,0.41567814,18.039,-65.922,184,MAUNABO115,115.0,3.5738825096429045,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2665.648667189133,36.35710166218738,0.0759,66.74459665516946,67.05689687893747,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,180,pr1025,4,10.5903,0.0,2705.0615,2705.0615,0.37224975,18.039,-65.845,1025,JMARTINSEC,115.0,0.7376788404363412,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2656.2932440216923,36.35710166218738,0.0759,73.69735004955196,73.76933175005803,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,193,pr23,9,6.920100000000001,0.0,10630.073,10630.073,0.50582075,17.966,-66.925,23,GUANICA115,115.0,2.8988544971646277,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2665.648667189133,36.35710166218738,0.0759,54.326560909414994,54.53473132628737,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,201,pr106,6,16.064700000000002,0.0,30505.346,30505.346,0.44754177,17.966,-66.308,106,AGUIRRE230,230.0,8.318904159073666,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2569.5317183773873,36.35710166218738,0.0759,59.33872798049638,60.01391137501683,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,202,pr106,9,13.3032,0.0,5677.7363,5677.7363,0.51233065,17.966,-66.231,106,AGUIRRE230,230.0,1.54833663388789,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2613.2978002313826,36.35710166218738,0.0759,52.99067042178172,53.10044563001655,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,203,pr321,10,23.3406,0.0,7733.5737,7733.5737,0.628837,17.966,-66.154,321,AES230,230.0,2.1089699412214866,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2454.219142556466,36.35709349610647,0.0759,40.5909423761266,40.71276319796021,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
wind-ons,204,pr321,10,7.3239,0.0,29513.727,29513.727,0.5754958,17.966,-66.076,321,AES230,230.0,8.048486383688319,pr100_connection_then_electrical_rollup,equal_capacity_cf_proxy_pending_reeds_kmeans,Puerto Rico,2021,real_2021_usd,2665.648869435737,36.35710166218738,0.0759,47.88784845923627,48.39584559939834,"PR100 wind cost workflow, converted from 2015 to 2021 real USD",,,
