Tech,Geo class,Depth,Year,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
egs,6,nearfield,2045,5467.721616,198.7914248,0
egs,7,nearfield,2045,6027.437716,197.8200342,0
egs,8,nearfield,2045,6752.948907,220.038109,0
egs,9,nearfield,2045,8513.876573,269.814237,0
egs,10,nearfield,2045,11310.22071,343.8719773,0
geohydro,1,allkm,2045,2374.932143,99.78442588,0
geohydro,2,allkm,2045,2789.280824,111.3371658,0
geohydro,3,allkm,2045,3037.006472,118.4047002,0
geohydro,4,allkm,2045,3339.688103,126.8721584,0
geohydro,5,allkm,2045,3414.466332,131.5593275,0
geohydro,6,allkm,2045,4197.373335,155.8779913,0
geohydro,7,allkm,2045,4313.705878,151.8842343,0
geohydro,8,allkm,2045,5335.90877,181.2358196,0
geohydro,9,allkm,2045,7047.420384,223.9313103,0
geohydro,10,allkm,2045,11394.5024,339.3944414,0
egs,1,allkm,2046,5165.981606,143.8451011,0
egs,2,allkm,2046,5702.372097,157.3108546,0
egs,3,allkm,2046,5915.054723,166.6576021,0
egs,4,allkm,2046,6165.169371,177.6496146,0
egs,5,allkm,2046,6931.761218,198.3872393,0
egs,6,allkm,2046,8012.311501,227.9616716,0
egs,7,allkm,2046,7542.894191,192.0865262,0
egs,8,allkm,2046,9473.081874,239.1803443,0
egs,9,allkm,2046,12480.59735,314.6164329,0
egs,10,allkm,2046,16565.44061,418.3947919,0
egs,1,nearfield,2046,3619.957569,128.9337397,0
egs,2,nearfield,2046,3685.473056,132.7911876,0
egs,3,nearfield,2046,4175.851895,145.6308062,0
egs,4,nearfield,2046,4390.275934,157.357243,0
egs,5,nearfield,2046,4514.61889,164.2073382,0
egs,6,nearfield,2046,5440.383008,198.7914248,0
egs,7,nearfield,2046,5997.300527,197.8200342,0
egs,8,nearfield,2046,6719.184163,220.038109,0
egs,9,nearfield,2046,8471.30719,269.814237,0
egs,10,nearfield,2046,11253.66961,343.8719773,0
geohydro,1,allkm,2046,2363.057482,99.78442588,0
geohydro,2,allkm,2046,2775.334419,111.3371658,0
geohydro,3,allkm,2046,3021.821439,118.4047002,0
geohydro,4,allkm,2046,3322.989662,126.8721584,0
geohydro,5,allkm,2046,3397.394,131.5593275,0
geohydro,6,allkm,2046,4176.386469,155.8779913,0
geohydro,7,allkm,2046,4292.137349,151.8842343,0
geohydro,8,allkm,2046,5309.229226,181.2358196,0
geohydro,9,allkm,2046,7012.183282,223.9313103,0
geohydro,10,allkm,2046,11337.52989,339.3944414,0
egs,1,allkm,2047,5140.151698,143.8451011,0
egs,2,allkm,2047,5673.860236,157.3108546,0
egs,3,allkm,2047,5885.479449,166.6576021,0
egs,4,allkm,2047,6134.343524,177.6496146,0
egs,5,allkm,2047,6897.102412,198.3872393,0
egs,6,allkm,2047,7972.249943,227.9616716,0
egs,7,allkm,2047,7505.17972,192.0865262,0
egs,8,allkm,2047,9425.716464,239.1803443,0
egs,9,allkm,2047,12418.19436,314.6164329,0
egs,10,allkm,2047,16482.61341,418.3947919,0
egs,1,nearfield,2047,3601.857781,128.9337397,0
egs,2,nearfield,2047,3667.04569,132.7911876,0
egs,3,nearfield,2047,4154.972635,145.6308062,0
egs,4,nearfield,2047,4368.324554,157.357243,0
egs,5,nearfield,2047,4492.045796,164.2073382,0
egs,6,nearfield,2047,5413.181093,198.7914248,0
egs,7,nearfield,2047,5967.314025,197.8200342,0
egs,8,nearfield,2047,6685.588242,220.038109,0
egs,9,nearfield,2047,8428.950654,269.814237,0
egs,10,nearfield,2047,11197.40126,343.8719773,0
geohydro,1,allkm,2047,2351.242194,99.78442588,0
geohydro,2,allkm,2047,2761.457747,111.3371658,0
geohydro,3,allkm,2047,3006.712332,118.4047002,0
geohydro,4,allkm,2047,3306.374714,126.8721584,0
geohydro,5,allkm,2047,3380.40703,131.5593275,0
geohydro,6,allkm,2047,4155.504536,155.8779913,0
geohydro,7,allkm,2047,4270.676662,151.8842343,0
geohydro,8,allkm,2047,5282.68308,181.2358196,0
geohydro,9,allkm,2047,6977.122365,223.9313103,0
geohydro,10,allkm,2047,11280.84224,339.3944414,0
egs,1,allkm,2048,5114.450939,143.8451011,0
egs,2,allkm,2048,5645.490935,157.3108546,0
egs,3,allkm,2048,5856.052052,166.6576021,0
egs,4,allkm,2048,6103.671807,177.6496146,0
egs,5,allkm,2048,6862.6169,198.3872393,0
egs,6,allkm,2048,7932.388694,227.9616716,0
egs,7,allkm,2048,7467.653822,192.0865262,0
egs,8,allkm,2048,9378.587882,239.1803443,0
egs,9,allkm,2048,12356.10339,314.6164329,0
egs,10,allkm,2048,16400.20034,418.3947919,0
egs,1,nearfield,2048,3583.848492,128.9337397,0
egs,2,nearfield,2048,3648.710462,132.7911876,0
egs,3,nearfield,2048,4134.197772,145.6308062,0
egs,4,nearfield,2048,4346.482931,157.357243,0
egs,5,nearfield,2048,4469.585567,164.2073382,0
egs,6,nearfield,2048,5386.115187,198.7914248,0
egs,7,nearfield,2048,5937.477454,197.8200342,0
egs,8,nearfield,2048,6652.160301,220.038109,0
egs,9,nearfield,2048,8386.805901,269.814237,0
egs,10,nearfield,2048,11141.41425,343.8719773,0
geohydro,1,allkm,2048,2339.485983,99.78442588,0
geohydro,2,allkm,2048,2747.650459,111.3371658,0
geohydro,3,allkm,2048,2991.678771,118.4047002,0
geohydro,4,allkm,2048,3289.84284,126.8721584,0
geohydro,5,allkm,2048,3363.504995,131.5593275,0
geohydro,6,allkm,2048,4134.727014,155.8779913,0
geohydro,7,allkm,2048,4249.323279,151.8842343,0
geohydro,8,allkm,2048,5256.269665,181.2358196,0
geohydro,9,allkm,2048,6942.236753,223.9313103,0
geohydro,10,allkm,2048,11224.43803,339.3944414,0
egs,1,allkm,2049,5088.878685,143.8451011,0
egs,2,allkm,2049,5617.26348,157.3108546,0
egs,3,allkm,2049,5826.771792,166.6576021,0
egs,4,allkm,2049,6073.153448,177.6496146,0
egs,5,allkm,2049,6828.303815,198.3872393,0
egs,6,allkm,2049,7892.72675,227.9616716,0
egs,7,allkm,2049,7430.315553,192.0865262,0
egs,8,allkm,2049,9331.694942,239.1803443,0
egs,9,allkm,2049,12294.32287,314.6164329,0
egs,10,allkm,2049,16318.19934,418.3947919,0
egs,1,nearfield,2049,3565.92925,128.9337397,0
egs,2,nearfield,2049,3630.466909,132.7911876,0
egs,3,nearfield,2049,4113.526783,145.6308062,0
egs,4,nearfield,2049,4324.750517,157.357243,0
egs,5,nearfield,2049,4447.237639,164.2073382,0
egs,6,nearfield,2049,5359.184611,198.7914248,0
egs,7,nearfield,2049,5907.790067,197.8200342,0
egs,8,nearfield,2049,6618.899499,220.038109,0
egs,9,nearfield,2049,8344.871871,269.814237,0
egs,10,nearfield,2049,11085.70718,343.8719773,0
geohydro,1,allkm,2049,2327.788554,99.78442588,0
geohydro,2,allkm,2049,2733.912206,111.3371658,0
geohydro,3,allkm,2049,2976.720377,118.4047002,0
geohydro,4,allkm,2049,3273.393626,126.8721584,0
geohydro,5,allkm,2049,3346.68747,131.5593275,0
geohydro,6,allkm,2049,4114.053379,155.8779913,0
geohydro,7,allkm,2049,4228.076662,151.8842343,0
geohydro,8,allkm,2049,5229.988316,181.2358196,0
geohydro,9,allkm,2049,6907.52557,223.9313103,0
geohydro,10,allkm,2049,11168.31584,339.3944414,0
egs,1,allkm,2050,5063.434291,143.8451011,0
egs,2,allkm,2050,5589.177163,157.3108546,0
egs,3,allkm,2050,5797.637933,166.6576021,0
egs,4,allkm,2050,6042.78768,177.6496146,0
egs,5,allkm,2050,6794.162296,198.3872393,0
egs,6,allkm,2050,7853.263116,227.9616716,0
egs,7,allkm,2050,7393.163975,192.0865262,0
egs,8,allkm,2050,9285.036468,239.1803443,0
egs,9,allkm,2050,12232.85126,314.6164329,0
egs,10,allkm,2050,16236.60834,418.3947919,0
egs,1,nearfield,2050,3548.099603,128.9337397,0
egs,2,nearfield,2050,3612.314575,132.7911876,0
egs,3,nearfield,2050,4092.959149,145.6308062,0
egs,4,nearfield,2050,4303.126764,157.357243,0
egs,5,nearfield,2050,4425.001451,164.2073382,0
egs,6,nearfield,2050,5332.388688,198.7914248,0
egs,7,nearfield,2050,5878.251117,197.8200342,0
egs,8,nearfield,2050,6585.805002,220.038109,0
egs,9,nearfield,2050,8303.147512,269.814237,0
egs,10,nearfield,2050,11030.27865,343.8719773,0
geohydro,1,allkm,2050,2316.149611,99.78442588,0
geohydro,2,allkm,2050,2720.242645,111.3371658,0
geohydro,3,allkm,2050,2961.836775,118.4047002,0
geohydro,4,allkm,2050,3257.026658,126.8721584,0
geohydro,5,allkm,2050,3329.954033,131.5593275,0
geohydro,6,allkm,2050,4093.483112,155.8779913,0
geohydro,7,allkm,2050,4206.936279,151.8842343,0
geohydro,8,allkm,2050,5203.838375,181.2358196,0
geohydro,9,allkm,2050,6872.987942,223.9313103,0
geohydro,10,allkm,2050,11112.47426,339.3944414,0
