Tech,Geo class,Depth,Year,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
geohydro,2,allkm,2039,2877.91952,114.4237919,0
geohydro,3,allkm,2039,3176.553774,122.5689699,0
geohydro,4,allkm,2039,3576.950665,133.248792,0
geohydro,5,allkm,2039,3486.675475,135.1736429,0
geohydro,6,allkm,2039,4332.687391,161.912221,0
geohydro,7,allkm,2039,5037.894192,187.4383816,0
geohydro,8,allkm,2039,6358.494755,232.3511065,0
geohydro,9,allkm,2039,8974.180622,302.9097727,0
geohydro,10,allkm,2039,16462.95635,515.3854381,0
egs,1,allkm,2040,6810.496696,167.7824276,0
egs,2,allkm,2040,7684.440123,186.985674,0
egs,3,allkm,2040,7955.405122,198.1618809,0
egs,4,allkm,2040,8251.847298,210.8786507,0
egs,5,allkm,2040,9451.668337,239.2451333,0
egs,6,allkm,2040,11164.64618,280.097519,0
egs,7,allkm,2040,11659.40152,270.972801,0
egs,8,allkm,2040,14657.06064,341.9453237,0
egs,9,allkm,2040,19229.07139,453.5118676,0
egs,10,allkm,2040,25375.43377,605.6724327,0
egs,1,nearfield,2040,4089.180669,139.0086162,0
egs,2,nearfield,2040,4100.432413,142.2101749,0
egs,3,nearfield,2040,4843.350498,159.6713458,0
egs,4,nearfield,2040,4868.8854,168.8906748,0
egs,5,nearfield,2040,4881.800526,174.3002891,0
egs,6,nearfield,2040,5793.761666,210.6589352,0
egs,7,nearfield,2040,7910.174056,248.1151974,0
egs,8,nearfield,2040,8726.478811,274.0385509,0
egs,9,nearfield,2040,11017.61377,337.2703015,0
egs,10,nearfield,2040,14783.57895,401.1794697,0
geohydro,1,allkm,2040,2295.115842,99.83507234,0
geohydro,2,allkm,2040,2863.529922,114.4237919,0
geohydro,3,allkm,2040,3160.671005,122.5689699,0
geohydro,4,allkm,2040,3559.065912,133.248792,0
geohydro,5,allkm,2040,3469.242097,135.1736429,0
geohydro,6,allkm,2040,4311.023954,161.912221,0
geohydro,7,allkm,2040,5012.704721,187.4383816,0
geohydro,8,allkm,2040,6326.702281,232.3511065,0
geohydro,9,allkm,2040,8929.309719,302.9097727,0
geohydro,10,allkm,2040,16380.64156,515.3854381,0
egs,1,allkm,2041,6776.444212,167.7824276,0
egs,2,allkm,2041,7646.017923,186.985674,0
egs,3,allkm,2041,7915.628097,198.1618809,0
egs,4,allkm,2041,8210.588061,210.8786507,0
egs,5,allkm,2041,9404.409995,239.2451333,0
egs,6,allkm,2041,11108.82295,280.097519,0
egs,7,allkm,2041,11601.10451,270.972801,0
egs,8,allkm,2041,14583.77534,341.9453237,0
egs,9,allkm,2041,19132.92604,453.5118676,0
egs,10,allkm,2041,25248.5566,605.6724327,0
egs,1,nearfield,2041,4068.734766,139.0086162,0
egs,2,nearfield,2041,4079.930251,142.2101749,0
egs,3,nearfield,2041,4819.133746,159.6713458,0
egs,4,nearfield,2041,4844.540973,168.8906748,0
egs,5,nearfield,2041,4857.391523,174.3002891,0
egs,6,nearfield,2041,5764.792858,210.6589352,0
egs,7,nearfield,2041,7870.623186,248.1151974,0
egs,8,nearfield,2041,8682.846417,274.0385509,0
egs,9,nearfield,2041,10962.52571,337.2703015,0
egs,10,nearfield,2041,14709.66105,401.1794697,0
geohydro,1,allkm,2041,2283.640263,99.83507234,0
geohydro,2,allkm,2041,2849.212272,114.4237919,0
geohydro,3,allkm,2041,3144.86765,122.5689699,0
geohydro,4,allkm,2041,3541.270582,133.248792,0
geohydro,5,allkm,2041,3451.895887,135.1736429,0
geohydro,6,allkm,2041,4289.468835,161.912221,0
geohydro,7,allkm,2041,4987.641197,187.4383816,0
geohydro,8,allkm,2041,6295.06877,232.3511065,0
geohydro,9,allkm,2041,8884.66317,302.9097727,0
geohydro,10,allkm,2041,16298.73836,515.3854381,0
egs,1,allkm,2042,6742.561991,167.7824276,0
egs,2,allkm,2042,7607.787833,186.985674,0
egs,3,allkm,2042,7876.049956,198.1618809,0
egs,4,allkm,2042,8169.535121,210.8786507,0
egs,5,allkm,2042,9357.387945,239.2451333,0
egs,6,allkm,2042,11053.27884,280.097519,0
egs,7,allkm,2042,11543.09899,270.972801,0
egs,8,allkm,2042,14510.85646,341.9453237,0
egs,9,allkm,2042,19037.26141,453.5118676,0
egs,10,allkm,2042,25122.31382,605.6724327,0
egs,1,nearfield,2042,4048.391092,139.0086162,0
egs,2,nearfield,2042,4059.5306,142.2101749,0
egs,3,nearfield,2042,4795.038077,159.6713458,0
egs,4,nearfield,2042,4820.318268,168.8906748,0
egs,5,nearfield,2042,4833.104565,174.3002891,0
egs,6,nearfield,2042,5735.968893,210.6589352,0
egs,7,nearfield,2042,7831.27007,248.1151974,0
egs,8,nearfield,2042,8639.432185,274.0385509,0
egs,9,nearfield,2042,10907.71308,337.2703015,0
egs,10,nearfield,2042,14636.11275,401.1794697,0
geohydro,1,allkm,2042,2272.222062,99.83507234,0
geohydro,2,allkm,2042,2834.966211,114.4237919,0
geohydro,3,allkm,2042,3129.143311,122.5689699,0
geohydro,4,allkm,2042,3523.564229,133.248792,0
geohydro,5,allkm,2042,3434.636408,135.1736429,0
geohydro,6,allkm,2042,4268.02149,161.912221,0
geohydro,7,allkm,2042,4962.702991,187.4383816,0
geohydro,8,allkm,2042,6263.593426,232.3511065,0
geohydro,9,allkm,2042,8840.239854,302.9097727,0
geohydro,10,allkm,2042,16217.24466,515.3854381,0
egs,1,allkm,2043,6708.849181,167.7824276,0
egs,2,allkm,2043,7569.748894,186.985674,0
egs,3,allkm,2043,7836.669707,198.1618809,0
egs,4,allkm,2043,8128.687445,210.8786507,0
egs,5,allkm,2043,9310.601005,239.2451333,0
egs,6,allkm,2043,10998.01244,280.097519,0
egs,7,allkm,2043,11485.38349,270.972801,0
egs,8,allkm,2043,14438.30218,341.9453237,0
egs,9,allkm,2043,18942.0751,453.5118676,0
egs,10,allkm,2043,24996.70225,605.6724327,0
egs,1,nearfield,2043,4028.149136,139.0086162,0
egs,2,nearfield,2043,4039.232947,142.2101749,0
egs,3,nearfield,2043,4771.062886,159.6713458,0
egs,4,nearfield,2043,4796.216677,168.8906748,0
egs,5,nearfield,2043,4808.939043,174.3002891,0
egs,6,nearfield,2043,5707.289049,210.6589352,0
egs,7,nearfield,2043,7792.11372,248.1151974,0
egs,8,nearfield,2043,8596.235024,274.0385509,0
egs,9,nearfield,2043,10853.17451,337.2703015,0
egs,10,nearfield,2043,14562.93218,401.1794697,0
geohydro,1,allkm,2043,2260.860952,99.83507234,0
geohydro,2,allkm,2043,2820.79138,114.4237919,0
geohydro,3,allkm,2043,3113.497595,122.5689699,0
geohydro,4,allkm,2043,3505.946408,133.248792,0
geohydro,5,allkm,2043,3417.463226,135.1736429,0
geohydro,6,allkm,2043,4246.681383,161.912221,0
geohydro,7,allkm,2043,4937.889476,187.4383816,0
geohydro,8,allkm,2043,6232.275459,232.3511065,0
geohydro,9,allkm,2043,8796.038655,302.9097727,0
geohydro,10,allkm,2043,16136.15844,515.3854381,0
egs,1,allkm,2044,6675.304935,167.7824276,0
egs,2,allkm,2044,7531.900149,186.985674,0
egs,3,allkm,2044,7797.486358,198.1618809,0
egs,4,allkm,2044,8088.044008,210.8786507,0
egs,5,allkm,2044,9264.048,239.2451333,0
egs,6,allkm,2044,10943.02238,280.097519,0
egs,7,allkm,2044,11427.95657,270.972801,0
egs,8,allkm,2044,14366.11067,341.9453237,0
egs,9,allkm,2044,18847.36472,453.5118676,0
egs,10,allkm,2044,24871.71874,605.6724327,0
egs,1,nearfield,2044,4008.008391,139.0086162,0
egs,2,nearfield,2044,4019.036782,142.2101749,0
egs,3,nearfield,2044,4747.207572,159.6713458,0
egs,4,nearfield,2044,4772.235593,168.8906748,0
egs,5,nearfield,2044,4784.894347,174.3002891,0
egs,6,nearfield,2044,5678.752604,210.6589352,0
egs,7,nearfield,2044,7753.153151,248.1151974,0
egs,8,nearfield,2044,8553.253849,274.0385509,0
egs,9,nearfield,2044,10798.90864,337.2703015,0
egs,10,nearfield,2044,14490.11752,401.1794697,0
geohydro,1,allkm,2044,2249.556647,99.83507234,0
geohydro,2,allkm,2044,2806.687423,114.4237919,0
geohydro,3,allkm,2044,3097.930107,122.5689699,0
geohydro,4,allkm,2044,3488.416676,133.248792,0
geohydro,5,allkm,2044,3400.375909,135.1736429,0
geohydro,6,allkm,2044,4225.447976,161.912221,0
geohydro,7,allkm,2044,4913.200029,187.4383816,0
geohydro,8,allkm,2044,6201.114081,232.3511065,0
geohydro,9,allkm,2044,8752.058462,302.9097727,0
geohydro,10,allkm,2044,16055.47765,515.3854381,0
egs,1,allkm,2045,6641.928411,167.7824276,0
egs,2,allkm,2045,7494.240649,186.985674,0
egs,3,allkm,2045,7758.498926,198.1618809,0
egs,4,allkm,2045,8047.603788,210.8786507,0
egs,5,allkm,2045,9217.72776,239.2451333,0
egs,6,allkm,2045,10888.30727,280.097519,0
egs,7,allkm,2045,11370.81679,270.972801,0
egs,8,allkm,2045,14294.28011,341.9453237,0
egs,9,allkm,2045,18753.1279,453.5118676,0
egs,10,allkm,2045,24747.36015,605.6724327,0
egs,1,nearfield,2045,3987.968349,139.0086162,0
egs,2,nearfield,2045,3998.941598,142.2101749,0
egs,3,nearfield,2045,4723.471534,159.6713458,0
egs,4,nearfield,2045,4748.374415,168.8906748,0
egs,5,nearfield,2045,4760.969876,174.3002891,0
egs,6,nearfield,2045,5650.358841,210.6589352,0
egs,7,nearfield,2045,7714.387385,248.1151974,0
egs,8,nearfield,2045,8510.48758,274.0385509,0
egs,9,nearfield,2045,10744.9141,337.2703015,0
egs,10,nearfield,2045,14417.66693,401.1794697,0
geohydro,1,allkm,2045,2238.308864,99.83507234,0
geohydro,2,allkm,2045,2792.653986,114.4237919,0
geohydro,3,allkm,2045,3082.440456,122.5689699,0
geohydro,4,allkm,2045,3470.974593,133.248792,0
geohydro,5,allkm,2045,3383.37403,135.1736429,0
geohydro,6,allkm,2045,4204.320736,161.912221,0
geohydro,7,allkm,2045,4888.634029,187.4383816,0
geohydro,8,allkm,2045,6170.108511,232.3511065,0
geohydro,9,allkm,2045,8708.298169,302.9097727,0
geohydro,10,allkm,2045,15975.20026,515.3854381,0
egs,1,allkm,2046,6608.718769,167.7824276,0
egs,2,allkm,2046,7456.769446,186.985674,0
egs,3,allkm,2046,7719.706432,198.1618809,0
egs,4,allkm,2046,8007.365769,210.8786507,0
egs,5,allkm,2046,9171.639121,239.2451333,0
egs,6,allkm,2046,10833.86573,280.097519,0
egs,7,allkm,2046,11313.96271,270.972801,0
egs,8,allkm,2046,14222.80871,341.9453237,0
egs,9,allkm,2046,18659.36226,453.5118676,0
egs,10,allkm,2046,24623.62335,605.6724327,0
egs,1,nearfield,2046,3968.028507,139.0086162,0
egs,2,nearfield,2046,3978.94689,142.2101749,0
egs,3,nearfield,2046,4699.854176,159.6713458,0
egs,4,nearfield,2046,4724.632543,168.8906748,0
egs,5,nearfield,2046,4737.165026,174.3002891,0
egs,6,nearfield,2046,5622.107047,210.6589352,0
egs,7,nearfield,2046,7675.815448,248.1151974,0
egs,8,nearfield,2046,8467.935142,274.0385509,0
egs,9,nearfield,2046,10691.18953,337.2703015,0
egs,10,nearfield,2046,14345.5786,401.1794697,0
geohydro,1,allkm,2046,2227.117319,99.83507234,0
geohydro,2,allkm,2046,2778.690716,114.4237919,0
geohydro,3,allkm,2046,3067.028254,122.5689699,0
geohydro,4,allkm,2046,3453.61972,133.248792,0
geohydro,5,allkm,2046,3366.45716,135.1736429,0
geohydro,6,allkm,2046,4183.299132,161.912221,0
geohydro,7,allkm,2046,4864.190859,187.4383816,0
geohydro,8,allkm,2046,6139.257968,232.3511065,0
geohydro,9,allkm,2046,8664.756679,302.9097727,0
geohydro,10,allkm,2046,15895.32426,515.3854381,0
egs,1,allkm,2047,6575.675175,167.7824276,0
egs,2,allkm,2047,7419.485598,186.985674,0
egs,3,allkm,2047,7681.107899,198.1618809,0
egs,4,allkm,2047,7967.32894,210.8786507,0
egs,5,allkm,2047,9125.780926,239.2451333,0
egs,6,allkm,2047,10779.69641,280.097519,0
egs,7,allkm,2047,11257.39289,270.972801,0
egs,8,allkm,2047,14151.69467,341.9453237,0
egs,9,allkm,2047,18566.06545,453.5118676,0
egs,10,allkm,2047,24500.50523,605.6724327,0
egs,1,nearfield,2047,3948.188364,139.0086162,0
egs,2,nearfield,2047,3959.052156,142.2101749,0
egs,3,nearfield,2047,4676.354906,159.6713458,0
egs,4,nearfield,2047,4701.009381,168.8906748,0
egs,5,nearfield,2047,4713.479201,174.3002891,0
egs,6,nearfield,2047,5593.996511,210.6589352,0
egs,7,nearfield,2047,7637.436371,248.1151974,0
egs,8,nearfield,2047,8425.595466,274.0385509,0
egs,9,nearfield,2047,10637.73358,337.2703015,0
egs,10,nearfield,2047,14273.85071,401.1794697,0
geohydro,1,allkm,2047,2215.981733,99.83507234,0
geohydro,2,allkm,2047,2764.797263,114.4237919,0
geohydro,3,allkm,2047,3051.693113,122.5689699,0
geohydro,4,allkm,2047,3436.351621,133.248792,0
geohydro,5,allkm,2047,3349.624874,135.1736429,0
geohydro,6,allkm,2047,4162.382637,161.912221,0
geohydro,7,allkm,2047,4839.869904,187.4383816,0
geohydro,8,allkm,2047,6108.561679,232.3511065,0
geohydro,9,allkm,2047,8621.432895,302.9097727,0
geohydro,10,allkm,2047,15815.84764,515.3854381,0
egs,1,allkm,2048,6542.796799,167.7824276,0
egs,2,allkm,2048,7382.38817,186.985674,0
egs,3,allkm,2048,7642.70236,198.1618809,0
egs,4,allkm,2048,7927.492295,210.8786507,0
egs,5,allkm,2048,9080.152021,239.2451333,0
egs,6,allkm,2048,10725.79792,280.097519,0
egs,7,allkm,2048,11201.10593,270.972801,0
egs,8,allkm,2048,14080.9362,341.9453237,0
egs,9,allkm,2048,18473.23512,453.5118676,0
egs,10,allkm,2048,24378.0027,605.6724327,0
egs,1,nearfield,2048,3928.447423,139.0086162,0
egs,2,nearfield,2048,3939.256895,142.2101749,0
egs,3,nearfield,2048,4652.973131,159.6713458,0
egs,4,nearfield,2048,4677.504334,168.8906748,0
egs,5,nearfield,2048,4689.911805,174.3002891,0
egs,6,nearfield,2048,5566.026529,210.6589352,0
egs,7,nearfield,2048,7599.249189,248.1151974,0
egs,8,nearfield,2048,8383.467489,274.0385509,0
egs,9,nearfield,2048,10584.54491,337.2703015,0
egs,10,nearfield,2048,14202.48145,401.1794697,0
geohydro,1,allkm,2048,2204.901824,99.83507234,0
geohydro,2,allkm,2048,2750.973276,114.4237919,0
geohydro,3,allkm,2048,3036.434647,122.5689699,0
geohydro,4,allkm,2048,3419.169863,133.248792,0
geohydro,5,allkm,2048,3332.87675,135.1736429,0
geohydro,6,allkm,2048,4141.570724,161.912221,0
geohydro,7,allkm,2048,4815.670555,187.4383816,0
geohydro,8,allkm,2048,6078.01887,232.3511065,0
geohydro,9,allkm,2048,8578.325731,302.9097727,0
geohydro,10,allkm,2048,15736.7684,515.3854381,0
egs,1,allkm,2049,6510.082815,167.7824276,0
egs,2,allkm,2049,7345.476229,186.985674,0
egs,3,allkm,2049,7604.488848,198.1618809,0
egs,4,allkm,2049,7887.854834,210.8786507,0
egs,5,allkm,2049,9034.751261,239.2451333,0
egs,6,allkm,2049,10672.16893,280.097519,0
egs,7,allkm,2049,11145.1004,270.972801,0
egs,8,allkm,2049,14010.53152,341.9453237,0
egs,9,allkm,2049,18380.86895,453.5118676,0
egs,10,allkm,2049,24256.11269,605.6724327,0
egs,1,nearfield,2049,3908.805185,139.0086162,0
egs,2,nearfield,2049,3919.560611,142.2101749,0
egs,3,nearfield,2049,4629.708265,159.6713458,0
egs,4,nearfield,2049,4654.116812,168.8906748,0
egs,5,nearfield,2049,4666.462246,174.3002891,0
egs,6,nearfield,2049,5538.196396,210.6589352,0
egs,7,nearfield,2049,7561.252943,248.1151974,0
egs,8,nearfield,2049,8341.550152,274.0385509,0
egs,9,nearfield,2049,10531.62219,337.2703015,0
egs,10,nearfield,2049,14131.46905,401.1794697,0
geohydro,1,allkm,2049,2193.877315,99.83507234,0
geohydro,2,allkm,2049,2737.21841,114.4237919,0
geohydro,3,allkm,2049,3021.252474,122.5689699,0
geohydro,4,allkm,2049,3402.074014,133.248792,0
geohydro,5,allkm,2049,3316.212366,135.1736429,0
geohydro,6,allkm,2049,4120.86287,161.912221,0
geohydro,7,allkm,2049,4791.592202,187.4383816,0
geohydro,8,allkm,2049,6047.628776,232.3511065,0
geohydro,9,allkm,2049,8535.434102,302.9097727,0
geohydro,10,allkm,2049,15658.08456,515.3854381,0
egs,1,allkm,2050,6477.532401,167.7824276,0
egs,2,allkm,2050,7308.748848,186.985674,0
egs,3,allkm,2050,7566.466404,198.1618809,0
egs,4,allkm,2050,7848.41556,210.8786507,0
egs,5,allkm,2050,8989.577505,239.2451333,0
egs,6,allkm,2050,10618.80809,280.097519,0
egs,7,allkm,2050,11089.3749,270.972801,0
egs,8,allkm,2050,13940.47886,341.9453237,0
egs,9,allkm,2050,18288.9646,453.5118676,0
egs,10,allkm,2050,24134.83213,605.6724327,0
egs,1,nearfield,2050,3889.261159,139.0086162,0
egs,2,nearfield,2050,3899.962808,142.2101749,0
egs,3,nearfield,2050,4606.559724,159.6713458,0
egs,4,nearfield,2050,4630.846228,168.8906748,0
egs,5,nearfield,2050,4643.129935,174.3002891,0
egs,6,nearfield,2050,5510.505414,210.6589352,0
egs,7,nearfield,2050,7523.446679,248.1151974,0
egs,8,nearfield,2050,8299.842401,274.0385509,0
egs,9,nearfield,2050,10478.96407,337.2703015,0
egs,10,nearfield,2050,14060.8117,401.1794697,0
geohydro,1,allkm,2050,2182.907928,99.83507234,0
geohydro,2,allkm,2050,2723.532318,114.4237919,0
geohydro,3,allkm,2050,3006.146212,122.5689699,0
geohydro,4,allkm,2050,3385.063644,133.248792,0
geohydro,5,allkm,2050,3299.631304,135.1736429,0
geohydro,6,allkm,2050,4100.258556,161.912221,0
geohydro,7,allkm,2050,4767.634241,187.4383816,0
geohydro,8,allkm,2050,6017.390632,232.3511065,0
geohydro,9,allkm,2050,8492.756932,302.9097727,0
geohydro,10,allkm,2050,15579.79414,515.3854381,0
