i,t,capcost,fom,vom,heatrate
Gas-CC_H_1x1-CCS_mod,2039,4089.42,66.1,4.69,6.848
Gas-CC_H_1x1-CCS_mod,2040,4040.1,65.5,4.65,6.848
Gas-CC_H_1x1-CCS_mod,2041,3990.96,64.8,4.61,6.848
Gas-CC_H_1x1-CCS_mod,2042,3941.82,64.1,4.58,6.848
Gas-CC_H_1x1-CCS_mod,2043,3892.5,63.4,4.54,6.848
Gas-CC_H_1x1-CCS_mod,2044,3843.36,62.7,4.51,6.848
Gas-CC_H_1x1-CCS_mod,2045,3794.22,62,4.47,6.848
Gas-CC_H_1x1-CCS_mod,2046,3744.9,61.3,4.43,6.848
Gas-CC_H_1x1-CCS_mod,2047,3695.76,60.6,4.4,6.848
Gas-CC_H_1x1-CCS_mod,2048,3646.62,59.9,4.36,6.848
Gas-CC_H_1x1-CCS_mod,2049,3597.3,59.2,4.32,6.848
Gas-CC_H_1x1-CCS_mod,2050,3548.16,58.5,4.29,6.848
Gas-CC_H_2x1-CCS_mod,2010,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2011,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2012,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2013,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2014,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2015,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2016,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2017,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2018,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2019,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2020,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2021,4398.66,64,4.76,7.007
Gas-CC_H_2x1-CCS_mod,2022,4543.38,65.8,4.86,7.007
Gas-CC_H_2x1-CCS_mod,2023,4462.56,65.2,4.83,7.007
Gas-CC_H_2x1-CCS_mod,2024,4381.56,64.7,4.8,7.007
Gas-CC_H_2x1-CCS_mod,2025,4300.56,64.1,4.77,7.007
Gas-CC_H_2x1-CCS_mod,2026,4219.56,63.5,4.74,7.007
Gas-CC_H_2x1-CCS_mod,2027,4138.56,62.9,4.71,7.007
Gas-CC_H_2x1-CCS_mod,2028,4057.74,62.3,4.68,7.007
Gas-CC_H_2x1-CCS_mod,2029,3976.74,61.7,4.65,7.007
Gas-CC_H_2x1-CCS_mod,2030,3895.74,61.1,4.62,7.007
Gas-CC_H_2x1-CCS_mod,2031,3814.74,60.5,4.59,7.007
Gas-CC_H_2x1-CCS_mod,2032,3733.74,59.9,4.55,7.007
Gas-CC_H_2x1-CCS_mod,2033,3652.74,59.3,4.52,7.007
Gas-CC_H_2x1-CCS_mod,2034,3571.92,58.7,4.49,7.007
Gas-CC_H_2x1-CCS_mod,2035,3490.92,58.2,4.46,7.007
Gas-CC_H_2x1-CCS_mod,2036,3450.96,57.6,4.43,7.007
Gas-CC_H_2x1-CCS_mod,2037,3411,57,4.4,7.007
Gas-CC_H_2x1-CCS_mod,2038,3371.04,56.4,4.37,7.007
Gas-CC_H_2x1-CCS_mod,2039,3331.08,55.8,4.34,7.007
Gas-CC_H_2x1-CCS_mod,2040,3291.12,55.2,4.31,7.007
Gas-CC_H_2x1-CCS_mod,2041,3251.16,54.6,4.28,7.007
Gas-CC_H_2x1-CCS_mod,2042,3211.38,54,4.25,7.007
Gas-CC_H_2x1-CCS_mod,2043,3171.42,53.4,4.22,7.007
Gas-CC_H_2x1-CCS_mod,2044,3131.46,52.8,4.19,7.007
Gas-CC_H_2x1-CCS_mod,2045,3091.5,52.2,4.16,7.007
Gas-CC_H_2x1-CCS_mod,2046,3051.54,51.7,4.13,7.007
Gas-CC_H_2x1-CCS_mod,2047,3011.58,51.1,4.09,7.007
Gas-CC_H_2x1-CCS_mod,2048,2971.62,50.5,4.06,7.007
Gas-CC_H_2x1-CCS_mod,2049,2931.66,49.9,4.03,7.007
Gas-CC_H_2x1-CCS_mod,2050,2891.7,49.3,4,7.007
