Tech,Geo class,Depth,Year,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
egs,4,nearfield,2039,2770.604164,118.774033,0
egs,5,nearfield,2039,2966.507237,126.50169,0
egs,6,nearfield,2039,3823.653733,158.482638,0
egs,7,nearfield,2039,4335.101172,148.867082,0
egs,8,nearfield,2039,4832.207327,164.093856,0
egs,9,nearfield,2039,6008.690879,197.657052,0
egs,10,nearfield,2039,6008.690879,197.657052,0
geohydro,1,allkm,2039,2205.125568,92.256822,0
geohydro,2,allkm,2039,2546.978722,102.741685,0
geohydro,3,allkm,2039,2718.658344,108.327686,0
geohydro,4,allkm,2039,2997.412979,116.707708,0
geohydro,5,allkm,2039,3085.965567,121.124775,0
geohydro,6,allkm,2039,3639.587079,138.800792,0
geohydro,7,allkm,2039,4097.494452,143.112187,0
geohydro,8,allkm,2039,4932.837469,167.158251,0
geohydro,9,allkm,2039,6093.6027,193.355235,0
geohydro,10,allkm,2039,9624.136459,296.496572,0
egs,1,allkm,2040,2142.332023,93.715445,0
egs,2,allkm,2040,2396.942584,101.895686,0
egs,3,allkm,2040,2639.603062,110.138644,0
egs,4,allkm,2040,2930.53051,120.250555,0
egs,5,allkm,2040,3367.501731,134.766759,0
egs,6,allkm,2040,4005.053549,156.008602,0
egs,7,allkm,2040,4218.283313,129.28067,0
egs,8,allkm,2040,5205.151233,153.125831,0
egs,9,allkm,2040,6893.584702,199.429218,0
egs,10,allkm,2040,6893.584702,199.429218,0
egs,1,nearfield,2040,2043.84951,92.403338,0
egs,2,nearfield,2040,2152.211021,96.519551,0
egs,3,nearfield,2040,2427.476189,105.570846,0
egs,4,nearfield,2040,2756.751143,118.180163,0
egs,5,nearfield,2040,2951.674701,125.869182,0
egs,6,nearfield,2040,3804.535464,157.690225,0
egs,7,nearfield,2040,4313.425666,148.122746,0
egs,8,nearfield,2040,4808.046291,163.273387,0
egs,9,nearfield,2040,5978.647424,196.668766,0
egs,10,nearfield,2040,5978.647424,196.668766,0
geohydro,1,allkm,2040,2194.09994,91.795538,0
geohydro,2,allkm,2040,2534.243828,102.227977,0
geohydro,3,allkm,2040,2705.065052,107.786047,0
geohydro,4,allkm,2040,2982.425914,116.124169,0
geohydro,5,allkm,2040,3070.535739,120.519151,0
geohydro,6,allkm,2040,3621.389144,138.106788,0
geohydro,7,allkm,2040,4077.006979,142.396626,0
geohydro,8,allkm,2040,4908.173282,166.32246,0
geohydro,9,allkm,2040,6063.134687,192.388459,0
geohydro,10,allkm,2040,9576.015777,295.014089,0
egs,1,allkm,2041,2131.620363,93.246868,0
egs,2,allkm,2041,2384.957871,101.386207,0
egs,3,allkm,2041,2626.405047,109.587951,0
egs,4,allkm,2041,2915.877858,119.649302,0
egs,5,allkm,2041,3350.664223,134.092925,0
egs,6,allkm,2041,3985.028282,155.228559,0
egs,7,allkm,2041,4197.191896,128.634267,0
egs,8,allkm,2041,5179.125477,152.360202,0
egs,9,allkm,2041,6859.116779,198.432072,0
egs,10,allkm,2041,6859.116779,198.432072,0
egs,1,nearfield,2041,2033.630262,91.941321,0
egs,2,nearfield,2041,2141.449966,96.036953,0
egs,3,nearfield,2041,2415.338809,105.042991,0
egs,4,nearfield,2041,2742.967387,117.589262,0
egs,5,nearfield,2041,2936.916327,125.239836,0
egs,6,nearfield,2041,3785.512787,156.901774,0
egs,7,nearfield,2041,4291.858538,147.382132,0
egs,8,nearfield,2041,4784.006059,162.45702,0
egs,9,nearfield,2041,5948.754187,195.685423,0
egs,10,nearfield,2041,5948.754187,195.685423,0
geohydro,1,allkm,2041,2183.12944,91.33656,0
geohydro,2,allkm,2041,2521.572609,101.716837,0
geohydro,3,allkm,2041,2691.539727,107.247117,0
geohydro,4,allkm,2041,2967.513784,115.543548,0
geohydro,5,allkm,2041,3055.183061,119.916556,0
geohydro,6,allkm,2041,3603.282198,137.416254,0
geohydro,7,allkm,2041,4056.621945,141.684643,0
geohydro,8,allkm,2041,4883.632415,165.490848,0
geohydro,9,allkm,2041,6032.819013,191.426517,0
geohydro,10,allkm,2041,9528.135698,293.539019,0
egs,1,allkm,2042,2120.962261,92.780633,0
egs,2,allkm,2042,2373.033082,100.879276,0
egs,3,allkm,2042,2613.273022,109.040011,0
egs,4,allkm,2042,2901.298468,119.051056,0
egs,5,allkm,2042,3333.910902,133.42246,0
egs,6,allkm,2042,3965.10314,154.452417,0
egs,7,allkm,2042,4176.205937,127.991096,0
egs,8,allkm,2042,5153.229849,151.598401,0
egs,9,allkm,2042,6824.821195,197.439912,0
egs,10,allkm,2042,6824.821195,197.439912,0
egs,1,nearfield,2042,2023.462111,91.481615,0
egs,2,nearfield,2042,2130.742716,95.556769,0
egs,3,nearfield,2042,2403.262114,104.517776,0
egs,4,nearfield,2042,2729.25255,117.001316,0
egs,5,nearfield,2042,2922.231745,124.613637,0
egs,6,nearfield,2042,3766.585223,156.117265,0
egs,7,nearfield,2042,4270.399245,146.645222,0
egs,8,nearfield,2042,4760.086029,161.644735,0
egs,9,nearfield,2042,5919.010416,194.706995,0
egs,10,nearfield,2042,5919.010416,194.706995,0
geohydro,1,allkm,2042,2172.213793,90.879877,0
geohydro,2,allkm,2042,2508.964746,101.208253,0
geohydro,3,allkm,2042,2678.082028,106.710881,0
geohydro,4,allkm,2042,2952.676215,114.96583,0
geohydro,5,allkm,2042,3039.907145,119.316973,0
geohydro,6,allkm,2042,3585.265787,136.729173,0
geohydro,7,allkm,2042,4036.338835,140.976219,0
geohydro,8,allkm,2042,4859.214253,164.663393,0
geohydro,9,allkm,2042,6002.654918,190.469384,0
geohydro,10,allkm,2042,9480.495019,292.071324,0
egs,1,allkm,2043,2110.35745,92.31673,0
egs,2,allkm,2043,2361.167917,100.37488,0
egs,3,allkm,2043,2600.206656,108.494811,0
egs,4,allkm,2043,2886.791976,118.455801,0
egs,5,allkm,2043,3317.241347,132.755348,0
egs,6,allkm,2043,3945.277625,153.680155,0
egs,7,allkm,2043,4155.324907,127.35114,0
egs,8,allkm,2043,5127.4637,150.840409,0
egs,9,allkm,2043,6790.697089,196.452712,0
egs,10,allkm,2043,6790.697089,196.452712,0
egs,1,nearfield,2043,2013.3448,91.024207,0
egs,2,nearfield,2043,2120.089002,95.078985,0
egs,3,nearfield,2043,2391.245804,103.995188,0
egs,4,nearfield,2043,2715.606288,116.416309,0
egs,5,nearfield,2043,2907.620587,123.990568,0
egs,6,nearfield,2043,3747.752297,155.336679,0
egs,7,nearfield,2043,4249.047249,145.911996,0
egs,8,nearfield,2043,4736.285599,160.836511,0
egs,9,nearfield,2043,5889.415364,193.733461,0
egs,10,nearfield,2043,5889.415364,193.733461,0
geohydro,1,allkm,2043,2161.352724,90.425478,0
geohydro,2,allkm,2043,2496.419922,100.702212,0
geohydro,3,allkm,2043,2664.691618,106.177327,0
geohydro,4,allkm,2043,2937.912834,114.391001,0
geohydro,5,allkm,2043,3024.70761,118.720388,0
geohydro,6,allkm,2043,3567.339458,136.045527,0
geohydro,7,allkm,2043,4016.157141,140.271338,0
geohydro,8,allkm,2043,4834.918182,163.840076,0
geohydro,9,allkm,2043,5972.641643,189.517037,0
geohydro,10,allkm,2043,9433.092544,290.610967,0
egs,1,allkm,2044,2099.805662,91.855147,0
egs,2,allkm,2044,2349.362077,99.873006,0
egs,3,allkm,2044,2587.205623,107.952337,0
egs,4,allkm,2044,2872.358016,117.863522,0
egs,5,allkm,2044,3300.65514,132.091571,0
egs,6,allkm,2044,3925.551237,152.911754,0
egs,7,allkm,2044,4134.548283,126.714384,0
egs,8,allkm,2044,5101.826382,150.086207,0
egs,9,allkm,2044,6756.743603,195.470449,0
egs,10,allkm,2044,6756.743603,195.470449,0
egs,1,nearfield,2044,2003.278076,90.569086,0
egs,2,nearfield,2044,2109.488557,94.60359,0
egs,3,nearfield,2044,2379.289575,103.475212,0
egs,4,nearfield,2044,2702.028256,115.834228,0
egs,5,nearfield,2044,2893.082484,123.370616,0
egs,6,nearfield,2044,3729.013535,154.559995,0
egs,7,nearfield,2044,4227.802012,145.182436,0
egs,8,nearfield,2044,4712.604171,160.032329,0
egs,9,nearfield,2044,5859.968287,192.764793,0
egs,10,nearfield,2044,5859.968287,192.764793,0
geohydro,1,allkm,2044,2150.54596,89.973351,0
geohydro,2,allkm,2044,2483.937822,100.1987,0
geohydro,3,allkm,2044,2651.36816,105.64644,0
geohydro,4,allkm,2044,2923.22327,113.819046,0
geohydro,5,allkm,2044,3009.584072,118.126786,0
geohydro,6,allkm,2044,3549.502761,135.3653,0
geohydro,7,allkm,2044,3996.076355,139.569982,0
geohydro,8,allkm,2044,4810.743591,163.020876,0
geohydro,9,allkm,2044,5942.778435,188.569452,0
geohydro,10,allkm,2044,9385.927082,289.157912,0
egs,1,allkm,2045,2089.306634,91.395871,0
egs,2,allkm,2045,2337.615267,99.37364,0
egs,3,allkm,2045,2574.269595,107.412576,0
egs,4,allkm,2045,2857.996226,117.274204,0
egs,5,allkm,2045,3284.151865,131.431113,0
egs,6,allkm,2045,3905.92348,152.147195,0
egs,7,allkm,2045,4113.875541,126.080813,0
egs,8,allkm,2045,5076.31725,149.335776,0
egs,9,allkm,2045,6722.959885,194.493097,0
egs,10,allkm,2045,6722.959885,194.493097,0
egs,1,nearfield,2045,1993.261686,90.11624,0
egs,2,nearfield,2045,2098.941115,94.130572,0
egs,3,nearfield,2045,2367.393127,102.957836,0
egs,4,nearfield,2045,2688.518115,115.255057,0
egs,5,nearfield,2045,2878.617071,122.753763,0
egs,6,nearfield,2045,3710.368467,153.787195,0
egs,7,nearfield,2045,4206.663002,144.456523,0
egs,8,nearfield,2045,4689.04115,159.232167,0
egs,9,nearfield,2045,5830.668446,191.800969,0
egs,10,nearfield,2045,5830.668446,191.800969,0
geohydro,1,allkm,2045,2139.793231,89.523484,0
geohydro,2,allkm,2045,2471.518133,99.697707,0
geohydro,3,allkm,2045,2638.111319,105.118208,0
geohydro,4,allkm,2045,2908.607154,113.249951,0
geohydro,5,allkm,2045,2994.536151,117.536152,0
geohydro,6,allkm,2045,3531.755247,134.688473,0
geohydro,7,allkm,2045,3976.095973,138.872132,0
geohydro,8,allkm,2045,4786.689873,162.205772,0
geohydro,9,allkm,2045,5913.064543,187.626605,0
geohydro,10,allkm,2045,9338.997446,287.712123,0
egs,1,allkm,2046,2078.860101,90.938892,0
egs,2,allkm,2046,2325.92719,98.876772,0
egs,3,allkm,2046,2561.398247,106.875513,0
egs,4,allkm,2046,2843.706245,116.687833,0
egs,5,allkm,2046,3267.731105,130.773958,0
egs,6,allkm,2046,3886.393863,151.386459,0
egs,7,allkm,2046,4093.306163,125.450408,0
egs,8,allkm,2046,5050.935663,148.589097,0
egs,9,allkm,2046,6689.345086,193.520631,0
egs,10,allkm,2046,6689.345086,193.520631,0
egs,1,nearfield,2046,1983.295378,89.665659,0
egs,2,nearfield,2046,2088.446409,93.659919,0
egs,3,nearfield,2046,2355.556161,102.443046,0
egs,4,nearfield,2046,2675.075524,114.678781,0
egs,5,nearfield,2046,2864.223986,122.139994,0
egs,6,nearfield,2046,3691.816625,153.018259,0
egs,7,nearfield,2046,4185.629687,143.734241,0
egs,8,nearfield,2046,4665.595944,158.436006,0
egs,9,nearfield,2046,5801.515104,190.841964,0
egs,10,nearfield,2046,5801.515104,190.841964,0
geohydro,1,allkm,2046,2129.094264,89.075866,0
geohydro,2,allkm,2046,2459.160543,99.199218,0
geohydro,3,allkm,2046,2624.920763,104.592617,0
geohydro,4,allkm,2046,2894.064118,112.683701,0
geohydro,5,allkm,2046,2979.563471,116.948471,0
geohydro,6,allkm,2046,3514.096471,134.015031,0
geohydro,7,allkm,2046,3956.215493,138.177771,0
geohydro,8,allkm,2046,4762.756424,161.394743,0
geohydro,9,allkm,2046,5883.49922,186.688472,0
geohydro,10,allkm,2046,9292.302459,286.273562,0
egs,1,allkm,2047,2068.4658,90.484197,0
egs,2,allkm,2047,2314.297554,98.382388,0
egs,3,allkm,2047,2548.591256,106.341135,0
egs,4,allkm,2047,2829.487714,116.104394,0
egs,5,allkm,2047,3251.39245,130.120088,0
egs,6,allkm,2047,3866.961894,150.629527,0
egs,7,allkm,2047,4072.839633,124.823156,0
egs,8,allkm,2047,5025.680985,147.846151,0
egs,9,allkm,2047,6655.89836,192.553028,0
egs,10,allkm,2047,6655.89836,192.553028,0
egs,1,nearfield,2047,1973.378901,89.217331,0
egs,2,nearfield,2047,2078.004177,93.191619,0
egs,3,nearfield,2047,2343.778381,101.930831,0
egs,4,nearfield,2047,2661.700147,114.105388,0
egs,5,nearfield,2047,2849.902866,121.529294,0
egs,6,nearfield,2047,3673.357542,152.253168,0
egs,7,nearfield,2047,4164.701539,143.01557,0
egs,8,nearfield,2047,4642.267964,157.643826,0
egs,9,nearfield,2047,5772.507528,189.887755,0
egs,10,nearfield,2047,5772.507528,189.887755,0
geohydro,1,allkm,2047,2118.448793,88.630487,0
geohydro,2,allkm,2047,2446.86474,98.703222,0
geohydro,3,allkm,2047,2611.796159,104.069654,0
geohydro,4,allkm,2047,2879.593797,112.120283,0
geohydro,5,allkm,2047,2964.665653,116.363729,0
geohydro,6,allkm,2047,3496.525988,133.344956,0
geohydro,7,allkm,2047,3936.434416,137.486882,0
geohydro,8,allkm,2047,4738.942642,160.587769,0
geohydro,9,allkm,2047,5854.081724,185.755029,0
geohydro,10,allkm,2047,9245.840947,284.842194,0
egs,1,allkm,2048,2058.123471,90.031776,0
egs,2,allkm,2048,2302.726066,97.890476,0
egs,3,allkm,2048,2535.8483,105.809429,0
egs,4,allkm,2048,2815.340275,115.523872,0
egs,5,allkm,2048,3235.135488,129.469488,0
egs,6,allkm,2048,3847.627084,149.876379,0
egs,7,allkm,2048,4052.475434,124.199041,0
egs,8,allkm,2048,5000.55258,147.106921,0
egs,9,allkm,2048,6622.618869,191.590263,0
egs,10,allkm,2048,6622.618869,191.590263,0
egs,1,nearfield,2048,1963.512006,88.771244,0
egs,2,nearfield,2048,2067.614156,92.725661,0
egs,3,nearfield,2048,2332.059489,101.421177,0
egs,4,nearfield,2048,2648.391646,113.534861,0
egs,5,nearfield,2048,2835.653352,120.921647,0
egs,6,nearfield,2048,3654.990754,151.491902,0
egs,7,nearfield,2048,4143.878031,142.300492,0
egs,8,nearfield,2048,4619.056625,156.855607,0
egs,9,nearfield,2048,5743.644991,188.938316,0
egs,10,nearfield,2048,5743.644991,188.938316,0
geohydro,1,allkm,2048,2107.856549,88.187335,0
geohydro,2,allkm,2048,2434.630416,98.209706,0
geohydro,3,allkm,2048,2598.737178,103.549306,0
geohydro,4,allkm,2048,2865.195828,111.559681,0
geohydro,5,allkm,2048,2949.842325,115.78191,0
geohydro,6,allkm,2048,3479.043358,132.678231,0
geohydro,7,allkm,2048,3916.752244,136.799448,0
geohydro,8,allkm,2048,4715.247928,159.78483,0
geohydro,9,allkm,2048,5824.811316,184.826254,0
geohydro,10,allkm,2048,9199.611742,283.417983,0
egs,1,allkm,2049,2047.832854,89.581617,0
egs,2,allkm,2049,2291.212436,97.401024,0
egs,3,allkm,2049,2523.169058,105.280382,0
egs,4,allkm,2049,2801.263574,114.946252,0
egs,5,allkm,2049,3218.95981,128.82214,0
egs,6,allkm,2049,3828.388949,149.126997,0
egs,7,allkm,2049,4032.213057,123.578045,0
egs,8,allkm,2049,4975.549817,146.371386,0
egs,9,allkm,2049,6589.505774,190.632312,0
egs,10,allkm,2049,6589.505774,190.632312,0
egs,1,nearfield,2049,1953.694446,88.327388,0
egs,2,nearfield,2049,2057.276085,92.262033,0
egs,3,nearfield,2049,2320.399191,100.914071,0
egs,4,nearfield,2049,2635.149688,112.967186,0
egs,5,nearfield,2049,2821.475085,120.317039,0
egs,6,nearfield,2049,3636.7158,150.734443,0
egs,7,nearfield,2049,4123.158641,141.588989,0
egs,8,nearfield,2049,4595.961342,156.071329,0
egs,9,nearfield,2049,5714.926766,187.993624,0
egs,10,nearfield,2049,5714.926766,187.993624,0
geohydro,1,allkm,2049,2097.317266,87.746398,0
geohydro,2,allkm,2049,2422.457264,97.718658,0
geohydro,3,allkm,2049,2585.743492,103.031559,0
geohydro,4,allkm,2049,2850.869849,111.001883,0
geohydro,5,allkm,2049,2935.093113,115.203001,0
geohydro,6,allkm,2049,3461.648142,132.01484,0
geohydro,7,allkm,2049,3897.168483,136.115451,0
geohydro,8,allkm,2049,4691.671689,158.985906,0
geohydro,9,allkm,2049,5795.687259,183.902123,0
geohydro,10,allkm,2049,9153.613683,282.000894,0
egs,1,allkm,2050,2037.59369,89.133709,0
egs,2,allkm,2050,2279.756374,96.914019,0
egs,3,allkm,2050,2510.553213,104.75398,0
egs,4,allkm,2050,2787.257256,114.371521,0
egs,5,allkm,2050,3202.865011,128.178029,0
egs,6,allkm,2050,3809.247004,148.381362,0
egs,7,allkm,2050,4012.051992,122.960155,0
egs,8,allkm,2050,4950.672068,145.639529,0
egs,9,allkm,2050,6556.558245,189.67915,0
egs,10,allkm,2050,6556.558245,189.67915,0
egs,1,nearfield,2050,1943.925974,87.885751,0
egs,2,nearfield,2050,2046.989705,91.800723,0
egs,3,nearfield,2050,2308.797195,100.409501,0
egs,4,nearfield,2050,2621.973939,112.40235,0
egs,5,nearfield,2050,2807.367709,119.715454,0
egs,6,nearfield,2050,3618.532221,149.98077,0
egs,7,nearfield,2050,4102.542848,140.881044,0
egs,8,nearfield,2050,4572.981535,155.290972,0
egs,9,nearfield,2050,5686.352132,187.053656,0
egs,10,nearfield,2050,5686.352132,187.053656,0
geohydro,1,allkm,2050,2086.83068,87.307666,0
geohydro,2,allkm,2050,2410.344978,97.230064,0
geohydro,3,allkm,2050,2572.814775,102.516401,0
geohydro,4,allkm,2050,2836.6155,110.446874,0
geohydro,5,allkm,2050,2920.417648,114.626986,0
geohydro,6,allkm,2050,3444.339901,131.354765,0
geohydro,7,allkm,2050,3877.68264,135.434873,0
geohydro,8,allkm,2050,4668.21333,158.190977,0
geohydro,9,allkm,2050,5766.708823,182.982612,0
geohydro,10,allkm,2050,9107.845615,280.590889,0
egs,1,allkm,2051,2027.405721,88.688041,0
egs,2,allkm,2051,2268.357592,96.429449,0
egs,3,allkm,2051,2498.000447,104.230211,0
egs,4,allkm,2051,2773.32097,113.799664,0
egs,5,allkm,2051,3186.850686,127.537139,0
egs,6,allkm,2051,3790.200769,147.639455,0
egs,7,allkm,2051,3991.991732,122.345354,0
egs,8,allkm,2051,4925.918708,144.911331,0
egs,9,allkm,2051,6523.775454,188.730754,0
egs,10,allkm,2051,6523.775454,188.730754,0
egs,1,nearfield,2051,1934.206344,87.446322,0
egs,2,nearfield,2051,2036.754756,91.341719,0
egs,3,nearfield,2051,2297.253209,99.907453,0
egs,4,nearfield,2051,2608.86407,111.840339,0
egs,5,nearfield,2051,2793.330871,119.116877,0
egs,6,nearfield,2051,3600.43956,149.230867,0
egs,7,nearfield,2051,4082.030134,140.176639,0
egs,8,nearfield,2051,4550.116627,154.514518,0
egs,9,nearfield,2051,5657.920371,186.118388,0
egs,10,nearfield,2051,5657.920371,186.118388,0
geohydro,1,allkm,2051,2076.396527,86.871128,0
geohydro,2,allkm,2051,2398.293253,96.743914,0
geohydro,3,allkm,2051,2559.950701,102.003819,0
geohydro,4,allkm,2051,2822.432423,109.894639,0
geohydro,5,allkm,2051,2905.815559,114.053851,0
geohydro,6,allkm,2051,3427.118201,130.697992,0
geohydro,7,allkm,2051,3858.294227,134.757699,0
geohydro,8,allkm,2051,4644.872264,157.400022,0
geohydro,9,allkm,2051,5737.875279,182.067699,0
geohydro,10,allkm,2051,9062.306387,279.187935,0
egs,1,allkm,2052,2017.268693,88.2446,0
egs,2,allkm,2052,2257.015804,95.947302,0
egs,3,allkm,2052,2485.510444,103.709059,0
egs,4,allkm,2052,2759.454365,113.230665,0
egs,5,allkm,2052,3170.916433,126.899454,0
egs,6,allkm,2052,3771.249765,146.901258,0
egs,7,allkm,2052,3972.031773,121.733628,0
egs,8,allkm,2052,4901.289114,144.186775,0
egs,9,allkm,2052,6491.156577,187.7871,0
egs,10,allkm,2052,6491.156577,187.7871,0
egs,1,nearfield,2052,1924.535312,87.00909,0
egs,2,nearfield,2052,2026.570983,90.885011,0
egs,3,nearfield,2052,2285.766943,99.407916,0
egs,4,nearfield,2052,2595.819749,111.281137,0
egs,5,nearfield,2052,2779.364217,118.521292,0
egs,6,nearfield,2052,3582.437363,148.484712,0
egs,7,nearfield,2052,4061.619983,139.475756,0
egs,8,nearfield,2052,4527.366044,153.741945,0
egs,9,nearfield,2052,5629.630769,185.187796,0
egs,10,nearfield,2052,5629.630769,185.187796,0
geohydro,1,allkm,2052,2066.014544,86.436772,0
geohydro,2,allkm,2052,2386.301787,96.260195,0
geohydro,3,allkm,2052,2547.150947,101.4938,0
geohydro,4,allkm,2052,2808.32026,109.345166,0
geohydro,5,allkm,2052,2891.286482,113.483582,0
geohydro,6,allkm,2052,3409.98261,130.044502,0
geohydro,7,allkm,2052,3839.002756,134.08391,0
geohydro,8,allkm,2052,4621.647902,156.613022,0
geohydro,9,allkm,2052,5709.185902,181.157361,0
geohydro,10,allkm,2052,9016.994855,277.791995,0
egs,1,allkm,2053,2007.182349,87.803377,0
egs,2,allkm,2053,2245.730725,95.467565,0
egs,3,allkm,2053,2473.082892,103.190514,0
egs,4,allkm,2053,2745.657093,112.664512,0
egs,5,allkm,2053,3155.06185,126.264956,0
egs,6,allkm,2053,3752.393516,146.166752,0
egs,7,allkm,2053,3952.171614,121.12496,0
egs,8,allkm,2053,4876.782669,143.465841,0
egs,9,allkm,2053,6458.700794,186.848165,0
egs,10,allkm,2053,6458.700794,186.848165,0
egs,1,nearfield,2053,1914.912636,86.574045,0
egs,2,nearfield,2053,2016.438128,90.430586,0
egs,3,nearfield,2053,2274.338109,98.910876,0
egs,4,nearfield,2053,2582.840651,110.724731,0
egs,5,nearfield,2053,2765.467396,117.928686,0
egs,6,nearfield,2053,3564.525176,147.742289,0
egs,7,nearfield,2053,4041.311883,138.778377,0
egs,8,nearfield,2053,4504.729214,152.973235,0
egs,9,nearfield,2053,5601.482615,184.261857,0
egs,10,nearfield,2053,5601.482615,184.261857,0
geohydro,1,allkm,2053,2055.684471,86.004588,0
geohydro,2,allkm,2053,2374.370278,95.778894,0
geohydro,3,allkm,2053,2534.415193,100.986331,0
geohydro,4,allkm,2053,2794.278659,108.79844,0
geohydro,5,allkm,2053,2876.830049,112.916164,0
geohydro,6,allkm,2053,3392.932697,129.394279,0
geohydro,7,allkm,2053,3819.807742,133.413491,0
geohydro,8,allkm,2053,4598.539663,155.829956,0
geohydro,9,allkm,2053,5680.639973,180.251574,0
geohydro,10,allkm,2053,8971.909881,276.403035,0
egs,1,allkm,2054,1997.146437,87.364361,0
egs,2,allkm,2054,2234.502072,94.990227,0
egs,3,allkm,2054,2460.717478,102.674562,0
egs,4,allkm,2054,2731.928808,112.101189,0
egs,5,allkm,2054,3139.286541,125.633631,0
egs,6,allkm,2054,3733.631549,145.435918,0
egs,7,allkm,2054,3932.410756,120.519335,0
egs,8,allkm,2054,4852.398755,142.748512,0
egs,9,allkm,2054,6426.40729,185.913924,0
egs,10,allkm,2054,6426.40729,185.913924,0
egs,1,nearfield,2054,1905.338073,86.141175,0
egs,2,nearfield,2054,2006.355937,89.978433,0
egs,3,nearfield,2054,2262.966418,98.416322,0
egs,4,nearfield,2054,2569.926447,110.171108,0
egs,5,nearfield,2054,2751.640059,117.339042,0
egs,6,nearfield,2054,3546.70255,147.003577,0
egs,7,nearfield,2054,4021.105324,138.084485,0
egs,8,nearfield,2054,4482.205568,152.208369,0
egs,9,nearfield,2054,5573.475202,183.340548,0
egs,10,nearfield,2054,5573.475202,183.340548,0
geohydro,1,allkm,2054,2045.406049,85.574565,0
geohydro,2,allkm,2054,2362.498426,95.299999,0
geohydro,3,allkm,2054,2521.743117,100.4814,0
geohydro,4,allkm,2054,2780.307266,108.254448,0
geohydro,5,allkm,2054,2862.445899,112.351583,0
geohydro,6,allkm,2054,3375.968034,128.747308,0
geohydro,7,allkm,2054,3800.708703,132.746423,0
geohydro,8,allkm,2054,4575.546965,155.050807,0
geohydro,9,allkm,2054,5652.236773,179.350316,0
geohydro,10,allkm,2054,8927.050331,275.02102,0
egs,1,allkm,2055,1987.160705,86.927539,0
egs,2,allkm,2055,2223.329561,94.515276,0
egs,3,allkm,2055,2448.41389,102.161189,0
egs,4,allkm,2055,2718.269163,111.540683,0
egs,5,allkm,2055,3123.590108,125.005463,0
egs,6,allkm,2055,3714.963391,144.708739,0
egs,7,allkm,2055,3912.748703,119.916738,0
egs,8,allkm,2055,4828.136762,142.034769,0
egs,9,allkm,2055,6394.275254,184.984355,0
egs,10,allkm,2055,6394.275254,184.984355,0
egs,1,nearfield,2055,1895.811382,85.710469,0
egs,2,nearfield,2055,1996.324157,89.528541,0
egs,3,nearfield,2055,2251.651586,97.92424,0
egs,4,nearfield,2055,2557.076815,109.620252,0
egs,5,nearfield,2055,2737.881858,116.752347,0
egs,6,nearfield,2055,3528.969037,146.268559,0
egs,7,nearfield,2055,4000.999797,137.394063,0
egs,8,nearfield,2055,4459.79454,151.447327,0
egs,9,nearfield,2055,5545.607826,182.423845,0
egs,10,nearfield,2055,5545.607826,182.423845,0
geohydro,1,allkm,2055,2035.179019,85.146692,0
geohydro,2,allkm,2055,2350.685934,94.823499,0
geohydro,3,allkm,2055,2509.134401,99.978993,0
geohydro,4,allkm,2055,2766.40573,107.713176,0
geohydro,5,allkm,2055,2848.13367,111.789825,0
geohydro,6,allkm,2055,3359.088194,128.103571,0
geohydro,7,allkm,2055,3781.70516,132.082691,0
geohydro,8,allkm,2055,4552.66923,154.275553,0
geohydro,9,allkm,2055,5623.975589,178.453564,0
geohydro,10,allkm,2055,8882.41508,273.645915,0
egs,1,allkm,2056,1977.224902,86.492901,0
egs,2,allkm,2056,2212.212913,94.0427,0
egs,3,allkm,2056,2436.171821,101.650383,0
egs,4,allkm,2056,2704.677818,110.98298,0
egs,5,allkm,2056,3107.972158,124.380436,0
egs,6,allkm,2056,3696.388574,143.985195,0
egs,7,allkm,2056,3893.184959,119.317154,0
egs,8,allkm,2056,4803.996078,141.324595,0
egs,9,allkm,2056,6362.303877,184.059433,0
egs,10,allkm,2056,6362.303877,184.059433,0
egs,1,nearfield,2056,1886.332325,85.281917,0
egs,2,nearfield,2056,1986.342537,89.080898,0
egs,3,nearfield,2056,2240.393328,97.434619,0
egs,4,nearfield,2056,2544.291431,109.072151,0
egs,5,nearfield,2056,2724.192449,116.168585,0
egs,6,nearfield,2056,3511.324192,145.537217,0
egs,7,nearfield,2056,3980.994798,136.707093,0
egs,8,nearfield,2056,4437.495567,150.690091,0
egs,9,nearfield,2056,5517.879787,181.511726,0
egs,10,nearfield,2056,5517.879787,181.511726,0
geohydro,1,allkm,2056,2025.003124,84.720959,0
geohydro,2,allkm,2056,2338.932505,94.349382,0
geohydro,3,allkm,2056,2496.588729,99.479098,0
geohydro,4,allkm,2056,2752.573701,107.17461,0
geohydro,5,allkm,2056,2833.893001,111.230876,0
geohydro,6,allkm,2056,3342.292753,127.463053,0
geohydro,7,allkm,2056,3762.796634,131.422278,0
geohydro,8,allkm,2056,4529.905884,153.504175,0
geohydro,9,allkm,2056,5595.855711,177.561297,0
geohydro,10,allkm,2056,8838.003004,272.277685,0
egs,1,allkm,2057,1967.338777,86.060437,0
egs,2,allkm,2057,2201.151849,93.572486,0
egs,3,allkm,2057,2423.990962,101.142131,0
egs,4,allkm,2057,2691.154429,110.428065,0
egs,5,allkm,2057,3092.432297,123.758534,0
egs,6,allkm,2057,3677.906631,143.265269,0
egs,7,allkm,2057,3873.719034,118.720569,0
egs,8,allkm,2057,4779.976097,140.617972,0
egs,9,allkm,2057,6330.492358,183.139136,0
