output,r2,rmse,mae,nrmse
gen_coal-ccs_mod,0.4997112876376818,5919925.738163505,4549633.63496518,0.1542484611313944
gen_distpv,0.8240186475555888,749728.4645096675,641810.8776374038,0.17486785222769458
gen_gas-cc,0.886842438402065,44357663.29831418,34715909.19674434,0.10483732552712038
gen_gas-cc-ccs_mod,0.28273729769290024,20550646.00981784,11933885.50701036,0.10616242859230841
gen_gas-ct,0.410046594319724,12375270.827012602,8943400.917194856,0.10827625220383894
gen_hydED,0.5812959710082978,16803.331539370334,14024.104694104117,0.20784735811305807
gen_hydEND,0.4142841636253415,279.7084477913462,189.33434241631838,0.22716057354756902
gen_hydUD,0.09310051533901964,2043.6769648811937,997.0203718147121,0.16139055397623628
gen_lfill-gas,0.63676822772175,4792.356337187127,3806.4736457753734,0.1060249100797436
gen_nuclear,0.6315546194989856,515099.2469166536,406668.3202293317,0.10244509266071036
gen_nuclear-smr,0.01881169105154956,1904949.6133351421,647199.5329829212,0.08825652388612214
gen_o-g-s,0.4907863277210348,228029.6655767638,182134.34944443125,0.12042147266895697
gen_pumped-hydro,0.053195842096711465,67905.77691910903,26146.47305052862,0.0817602038826739
tran_AC_total,0.7546733143429692,5998.777947270199,4767.975550741326,0.10808405672740087
tran_total,0.7546733143429692,5998.777947270199,4767.975550741326,0.10808405672740087
cost_inv_h2_production,0.004506357258686089,12115385.830832947,3092150.187427502,0.05457628367024833
cost_inv_h2_storage,0.011263986404421944,7952013.941131775,2197667.536928306,0.07633728200828252
cost_inv_investment_capacity_costs,0.6643041879340459,3401329682.2822857,2591691887.1087837,0.1009742759260747
cost_inv_investment_refurbishment_capacity,0.15030692616035113,626683719.3767062,357984274.43040484,0.09960328293246715
cost_inv_investment_spurline_costs_rsc_technologies,0.7362382312418234,686843758.137425,537049916.2839307,0.13486718622207167
cost_inv_itc_payments_negative,-0.002564481117497852,124.41168763035081,26.387619244754294,0.06409993167050836
cost_inv_transmission_interzone_ac_investment,0.4620711020727035,1188803705.095321,888237699.3057536,0.15608367343604143
cost_inv_transmission_intrazone_investment,0.6023711132574412,328645200.4575879,251877560.23191273,0.11988512868968199
cost_op_co2_incentive_negative,0.058557141712659466,85172980.13843511,32089568.54487956,0.09704761498349873
cost_op_co2_transport_storage,0.3471909250935399,104707261.07721893,71183468.03184858,0.13225159771268744
cost_op_consume_fom,0.2695387814585273,18492938.781789847,11154300.267607938,0.10849483432487675
cost_op_fom_costs,0.8545265856535438,289026915.8916427,234135133.5661591,0.08697682239888632
cost_op_fuelcosts_objfn,0.776689360902896,816006321.4190555,639167569.5514563,0.10258169946189231
cost_op_h2_storage,0.2690203544320534,6117322.429618266,3674652.0932967477,0.11519470925213963
cost_op_h2_transport_intrareg,0.2594550766620468,23469879.75350117,13905850.511880895,0.10276598591029742
cost_op_ptc_payments_negative,0.5702734723441811,346340459.9145309,264750696.9195293,0.12420945728683311
cost_op_spurline_fom,0.9160186037185012,37851533.25378095,30120539.707157087,0.06556249069197626
cost_op_startcost,0.3721445218446764,134579799.63744277,101271508.75430357,0.1569666999957237
cost_op_transmission_fom,0.6933648774012326,80525646.52181306,63696107.70166942,0.11326419789923188
cost_op_transmission_intrazone_fom,0.8990612687007011,15302496.50553223,12437979.0877212,0.07271639960603905
cost_op_vom_costs,0.8452492128032577,123256833.3971861,95879226.55328695,0.08080566098813514
cost_total,0.7352226414330659,4400385011.914122,3400462964.873538,0.0999027847306855
runtime_seconds,0.43681678400168766,197.54808499800086,156.08298056484392,0.12641446721561814
cap_upv,0.8325337566677722,10884.773548405261,8842.463332128562,0.08973043733171314
cap_wind-ons,0.919900721268543,8743.610897632618,7055.045140643825,0.06472282541907703
gen_upv,0.8257254125339768,26306366.00560154,21278189.38897945,0.09192568670264391
gen_wind-ons,0.9287117675543605,27600315.08690078,22411179.245491654,0.05385245723667565
